Filename;Sensibility;Specificity;F1_score;TP;FP;TN;FN
BBS5_MOUSE.gar;1.0;0.072;0.134;1468;18896;0;0
L1JA00_GUITH.gar;0.0;0.0;0.0;0;335;0;576
H3CFW0_TETNG.gar;1.0;0.278;0.435;1989;5176;0;0
B3S0W6_TRIAD.gar;1.0;0.385;0.556;1725;2761;0;0
V4B2U3_LOTGI.gar;1.0;0.165;0.283;2231;11293;0;0
H2ZYI3_LATCH.gar;1.0;0.5;0.667;1944;1944;0;0
W5QAJ5_SHEEP.gar;1.0;0.073;0.136;2166;27421;0;0
G1QNZ0_NOMLE.gar;0.973;0.078;0.144;2732;32350;0;75
LZTL1_MOUSE.gar;0.802;0.165;0.274;3263;16544;0;807
H9GCQ3_ANOCA.gar;1.0;0.087;0.16;2169;22792;0;0
A0A096MTK8_PAPAN.gar;1.0;0.03;0.058;1030;33282;0;0
Q3V3N7_MOUSE.gar;0.435;0.147;0.22;2430;14149;0;3151
G3TR76_LOXAF.gar;1.0;0.5;0.667;2142;2142;0;0
H9GPW5_ANOCA.gar;1.0;0.5;0.667;1962;1962;0;0
F6V3X0_CALJA.gar;1.0;0.011;0.022;204;17537;0;0
B0WXE2_CULQU.gar;1.0;0.872;0.932;1812;267;0;0
H2PT77_PONAB.gar;1.0;0.5;0.667;1962;1962;0;0
A0A090LLE7_STRRB.gar;1.0;0.5;0.667;1536;1536;0;0
H2MHH5_ORYLA.gar;0.999;0.208;0.344;1673;6374;0;1
B4M537_DROVI.gar;1.0;0.627;0.771;1137;676;0;0
F7CJR6_HORSE.gar;1.0;0.041;0.079;1090;25587;0;0
M3YWX4_MUSPF.gar;0.791;0.038;0.073;3485;88950;0;922
B4H6Z9_DROPE.gar;1.0;0.815;0.898;2910;662;0;0
M3W9S7_FELCA.gar;0.49;0.188;0.272;2753;11918;0;2860
F7GJV3_MONDO.gar;1.0;0.026;0.051;2155;82184;0;0
A0A024TA76_9STRA.gar;0.854;0.713;0.777;1466;589;0;250
M3WSX8_FELCA.gar;0.488;0.124;0.198;2163;15260;150;2268
H3B555_LATCH.gar;0.983;0.043;0.082;2531;56452;0;45
A2F554_TRIVA.gar;1.0;0.5;0.667;567;567;0;0
J9JNX2_ACYPI.gar;0.979;0.124;0.22;3042;21446;1084;64
A0A087YN04_POEFO.gar;0.526;0.154;0.238;1208;6625;0;1090
H2M9T7_ORYLA.gar;0.519;0.484;0.501;879;938;0;816
B4MMM3_DROWI.gar;1.0;0.928;0.963;1818;142;0;0
F2USB8_SALR5.gar;0.962;0.36;0.524;1696;3010;0;67
I7LWB4_TETTS.gar;0.0;0.0;0.0;0;1078;0;1898
I3JQB2_ORENI.gar;0.862;0.229;0.362;1461;4924;0;233
B3S9A2_TRIAD.gar;1.0;0.351;0.52;836;1546;0;0
G4ZW31_PHYSP.gar;1.0;0.5;0.667;1047;1047;0;0
A0A0W8CFM7_PHYNI.gar;1.0;0.5;0.667;1047;1047;0;0
G1KMV6_ANOCA.gar;0.553;0.092;0.158;3650;35962;0;2948
T0QGA8_9STRA.gar;0.0;0.0;0.0;0;174;0;567
G1RWH4_NOMLE.gar;0.956;0.083;0.153;2416;26825;27;111
W4GJ33_9STRA.gar;1.0;0.552;0.711;2307;1876;0;0
A0A087XEB7_POEFO.gar;0.976;0.328;0.491;3041;6222;0;76
A0A0R4IUZ0_DANRE.gar;0.835;0.031;0.06;1522;48126;69531;300
H0V4D2_CAVPO.gar;1.0;0.044;0.084;1026;22322;0;0
I3KLC5_ORENI.gar;0.958;0.171;0.29;1647;8001;0;72
A0A0K0JVX7_BRUMA.gar;1.0;0.273;0.429;1773;4733;0;0
G3WV05_SARHA.gar;1.0;0.088;0.162;2219;23042;0;0
H3B9Z9_LATCH.gar;1.0;0.023;0.045;561;23829;0;0
L1IIB1_GUITH.gar;0.0;0.0;0.0;0;617;0;1323
H2T229_TAKRU.gar;0.995;0.365;0.534;1678;2913;0;8
G1TZP3_RABIT.gar;0.71;0.007;0.014;3266;433404;0;1333
A7S5W5_NEMVE.gar;1.0;0.879;0.936;2298;315;0;0
A0A024G9H8_9STRA.gar;1.0;0.925;0.961;1524;123;0;0
F6UN54_ORNAN.gar;0.758;0.115;0.2;2454;18977;1040;785
F7IFY6_CALJA.gar;0.805;0.061;0.113;2315;35371;871;559
G1SII1_RABIT.gar;1.0;0.523;0.687;6396;5841;0;0
I3MYC6_ICTTR.gar;1.0;0.879;0.936;2184;301;0;0
J3QMK2_MOUSE.gar;0.459;0.084;0.142;1143;12463;0;1345
U3JXB3_FICAL.gar;0.964;0.259;0.408;3384;9691;0;125
Q4R679_MACFA.gar;0.915;0.016;0.031;1888;116841;0;176
BBS4_DROME.gar;1.0;0.448;0.619;1520;1872;1;0
G3RIZ2_GORGO.gar;0.924;0.073;0.135;2673;34083;0;219
W3A5U6_PHYPR.gar;1.0;0.5;0.667;1180;1180;0;0
G3SW34_LOXAF.gar;1.0;0.029;0.056;558;18473;0;0
L1IPS2_GUITH.gar;1.0;0.846;0.917;812;148;0;0
B4J6Z6_DROGR.gar;1.0;0.788;0.881;2946;792;0;0
G1TLB3_RABIT.gar;1.0;0.028;0.054;1044;35817;0;0
W5PIK1_SHEEP.gar;1.0;0.053;0.101;900;16004;0;0
V5B464_TRYCR.gar;1.0;0.5;0.667;1788;1788;0;0
H3CVL6_TETNG.gar;1.0;0.351;0.52;558;1032;0;0
B4LNW6_DROVI.gar;1.0;0.764;0.866;613;189;0;0
A0A0G4ILU8_PLABS.gar;0.0;0.0;0.0;0;278;0;1806
W2Z6I3_PHYPR.gar;1.0;0.889;0.941;736;92;0;0
F1NGP6_CHICK.gar;1.0;0.109;0.197;3743;30747;0;0
K7J1K7_NASVI.gar;1.0;0.53;0.693;1011;898;0;0
CH037_HUMAN.gar;0.477;0.071;0.124;1589;20949;0;1745
A0A0L0HHW9_SPIPN.gar;0.784;0.665;0.72;1408;708;288;389
Q4D092_TRYCC.gar;1.0;0.5;0.667;552;552;0;0
F7AEK0_CALJA.gar;1.0;0.055;0.104;658;11263;0;0
G3QI68_GORGO.gar;0.055;1.0;0.104;185;0;15918;3180
IFT27_HUMAN.gar;1.0;0.062;0.117;1113;16839;0;0
A0A096NZB9_PAPAN.gar;0.294;0.046;0.08;1287;26520;0;3094
G0QX15_ICHMG.gar;0.0;0.0;0.0;0;505;0;1570
G3W6A7_SARHA.gar;0.355;0.007;0.014;1843;248219;150;3351
A2EQS9_TRIVA.gar;1.0;0.5;0.667;2247;2247;0;0
A0A0G4GWT1_VITBC.gar;1.0;0.73;0.844;1581;586;0;0
L1JP33_GUITH.gar;1.0;0.478;0.647;1044;1141;0;0
B4KCS8_DROMO.gar;1.0;0.807;0.893;1338;320;0;0
A0A0V0R577_PSEPJ.gar;0.0;0.0;0.0;0;1200;0;1509
A0A087XEK6_POEFO.gar;0.698;0.117;0.2;935;7087;0;405
M3ZUZ2_XIPMA.gar;0.835;0.278;0.417;2839;7380;0;561
G5AEZ3_PHYSP.gar;1.0;0.723;0.839;1878;719;0;0
V9FJ70_PHYPR.gar;1.0;0.969;0.984;2247;73;0;0
A0A0D9R7I6_CHLSB.gar;0.794;0.115;0.201;3031;23337;0;787
H2YLQ2_CIOSA.gar;0.981;0.28;0.436;1075;2767;0;21
Q16XJ9_AEDAE.gar;1.0;0.088;0.162;2226;22989;1855;0
G1P9Y3_MYOLU.gar;0.935;0.02;0.039;1708;81613;150;119
M3WUV2_FELCA.gar;1.0;0.5;0.667;1965;1965;0;0
Q22BU8_TETTS.gar;0.0;0.0;0.0;0;679;0;1764
B1WC73_RAT.gar;0.768;0.055;0.103;1423;24273;0;430
W4H8Z6_9STRA.gar;0.548;0.911;0.684;1151;112;0;951
A0A077ZNG4_STYLE.gar;0.0;0.0;0.0;0;29;0;1539
A0A0D9RMF9_CHLSB.gar;1.0;0.118;0.211;2446;18255;0;0
A0A096LYQ5_POEFO.gar;0.0;0.0;0.0;0;0;5275;3150
I3JGE5_ORENI.gar;1.0;0.14;0.246;906;5547;0;0
H3DHP5_TETNG.gar;1.0;0.475;0.644;1460;1611;1;0
F6UBH2_MONDO.gar;1.0;0.018;0.035;1925;105211;0;0
D4A8B1_RAT.gar;0.642;0.05;0.093;1611;30495;0;899
Q66H79_RAT.gar;1.0;0.292;0.452;3164;7688;0;0
T1HSF8_RHOPR.gar;0.864;0.212;0.34;928;3453;0;146
I3JUU0_ORENI.gar;1.0;0.728;0.843;1704;636;0;0
G3VFI2_SARHA.gar;0.9;0.074;0.137;2249;28088;1323;250
CH037_BOVIN.gar;0.825;0.031;0.06;697;22145;0;148
G1SZG9_RABIT.gar;1.0;0.86;0.925;2175;355;0;0
D0NIV2_PHYIT.gar;0.967;0.5;0.659;1911;1911;66;66
B4KME7_DROMO.gar;1.0;0.852;0.92;1027;178;0;0
V9F6J5_PHYPR.gar;1.0;0.964;0.982;1665;63;0;0
D0N5X0_PHYIT.gar;1.0;0.5;0.667;1047;1047;0;0
BBS7_CAEEL.gar;1.0;0.19;0.319;2166;9229;0;0
G3NKQ2_GASAC.gar;1.0;0.602;0.752;1707;1130;0;0
F1SDY6_PIG.gar;1.0;0.043;0.082;2231;49795;1;0
MKS1_MOUSE.gar;1.0;0.236;0.382;2499;8090;0;0
F1NGP3_CHICK.gar;0.993;0.058;0.11;1800;29414;63;12
A0A067CA50_SAPPC.gar;0.0;0.0;0.0;0;533;0;2241
A0A0K0JLB3_BRUMA.gar;1.0;0.439;0.61;1503;1920;0;0
Q7QJD7_ANOGA.gar;1.0;0.847;0.917;1815;328;0;0
D2I2K1_AILME.gar;1.0;0.143;0.25;1680;10049;0;0
A0A067R1E4_ZOONE.gar;1.0;0.331;0.497;2178;4403;0;0
A0A0G2JT03_RAT.gar;1.0;0.23;0.374;201;673;0;0
W5NLE0_LEPOC.gar;1.0;0.5;0.667;1941;1941;0;0
A0A158P292_ATTCE.gar;1.0;0.162;0.279;2505;12983;0;0
A0A0D9RQV3_CHLSB.gar;0.976;0.008;0.016;4022;489842;0;99
T0RDB9_9STRA.gar;0.0;0.0;0.0;0;227;0;713
H0XMN1_OTOGA.gar;1.0;0.189;0.318;201;864;0;0
G7PC93_MACFA.gar;0.446;0.069;0.12;1514;20450;0;1879
G1TGM5_RABIT.gar;0.09;0.006;0.011;83;13349;11135;837
B4HN35_DROSE.gar;1.0;0.396;0.567;1461;2231;1;0
F6TJ94_HORSE.gar;1.0;0.01;0.02;2255;220017;0;0
B4MK78_DROWI.gar;1.0;0.379;0.55;1464;2401;0;0
K7J2H3_NASVI.gar;1.0;0.707;0.828;2172;898;0;0
A0A061J2T5_TRYRA.gar;1.0;0.5;0.667;2256;2256;0;0
F7C228_XENTR.gar;0.331;0.034;0.062;717;20597;150;1452
D2HN50_AILME.gar;1.0;0.5;0.667;2142;2142;0;0
K1RU52_CRAGI.gar;0.952;0.173;0.293;1740;8337;150;87
BBIP1_HUMAN.gar;1.0;0.026;0.051;492;18501;0;0
H0X8S4_OTOGA.gar;1.0;0.023;0.045;1530;64285;0;0
J9K5Q8_ACYPI.gar;1.0;0.546;0.706;913;760;0;0
G1QEW9_MYOLU.gar;1.0;0.85;0.919;2178;385;0;0
T0RT93_9STRA.gar;0.0;0.0;0.0;0;845;0;2413
H0XKK6_OTOGA.gar;1.0;0.848;0.918;2151;386;0;0
A0A061J9H1_TRYRA.gar;1.0;0.5;0.667;1377;1377;0;0
A9V1S9_MONBE.gar;0.842;0.514;0.638;881;832;413;165
G3SS75_LOXAF.gar;0.748;0.013;0.026;458;33738;150;154
A0A087XRS7_POEFO.gar;0.76;0.445;0.561;2986;3720;0;941
D2HVB4_AILME.gar;1.0;0.03;0.058;621;19934;0;0
B3M138_DROAN.gar;1.0;0.844;0.915;1155;214;0;0
V3ZY76_LOTGI.gar;1.0;0.134;0.236;1728;11187;0;0
H0V587_CAVPO.gar;1.0;0.04;0.077;558;13367;0;0
W5MMG5_LEPOC.gar;0.971;0.238;0.382;2404;7682;0;73
W4FD55_9STRA.gar;1.0;0.768;0.869;1403;423;0;0
F6V1R0_HORSE.gar;0.932;0.018;0.035;647;34762;775;47
S9W6M0_9TRYP.gar;1.0;0.5;0.667;1077;1077;0;0
B4KQ20_DROMO.gar;0.959;0.413;0.577;1643;2333;0;71
M3ZTR9_XIPMA.gar;1.0;0.034;0.066;2369;67340;0;0
F6YUF2_XENTR.gar;0.274;0.031;0.056;684;21539;10662;1811
B0X734_CULQU.gar;1.0;0.801;0.89;1875;467;0;0
W4GJ56_9STRA.gar;0.24;0.798;0.369;489;124;820;1545
D0MY10_PHYIT.gar;1.0;0.972;0.986;2172;62;0;0
A7SH53_NEMVE.gar;0.967;0.278;0.432;987;2563;192;34
G7PRK5_MACFA.gar;1.0;0.5;0.667;1962;1962;0;0
W2YZ86_PHYPR.gar;1.0;0.652;0.789;594;317;0;0
K2MXI1_TRYCR.gar;1.0;0.5;0.667;1122;1122;0;0
W5PWU8_SHEEP.gar;1.0;0.056;0.106;2148;35936;0;0
A0A090L692_STRRB.gar;1.0;0.953;0.976;1050;52;0;0
F6VUS1_ORNAN.gar;1.0;0.137;0.241;1719;10847;0;0
Q4E4V4_TRYCC.gar;1.0;0.5;0.667;1761;1761;0;0
F6PQ94_CIOIN.gar;1.0;0.308;0.471;2178;4900;0;0
K7FIS9_PELSI.gar;0.99;0.357;0.525;4346;7817;0;45
I3KHB5_ORENI.gar;1.0;0.264;0.418;204;569;0;0
G7NZ67_MACFA.gar;1.0;0.037;0.071;1289;33794;0;0
A0A0D9QUM7_CHLSB.gar;1.0;0.042;0.081;2145;48962;0;0
U3K919_FICAL.gar;0.88;0.495;0.634;3684;3762;0;504
A0A0L0CIR6_LUCCU.gar;1.0;0.824;0.904;1110;237;0;0
H2V9K1_TAKRU.gar;1.0;0.366;0.536;1029;1782;0;0
G1RZS0_NOMLE.gar;0.755;0.006;0.012;3034;492403;150;987
G3S2G4_GORGO.gar;1.0;0.5;0.667;2133;2133;0;0
A0A0G2JUD0_RAT.gar;1.0;0.011;0.022;2437;220859;660;0
A0A067QKD4_ZOONE.gar;1.0;0.321;0.486;2325;4909;0;0
A0A024GPP5_9STRA.gar;0.0;0.0;0.0;0;148;0;567
W5KI70_ASTMX.gar;0.959;0.073;0.136;2816;35944;4;120
G4VC35_SCHMA.gar;0.903;0.5;0.644;1044;1044;112;112
Q22CC3_TETTS.gar;0.0;0.0;0.0;0;630;0;1367
A0A044VD16_ONCVO.gar;0.811;0.324;0.463;918;1913;0;214
H0WVV6_OTOGA.gar;1.0;0.025;0.049;621;24261;0;0
G1M4X8_AILME.gar;0.98;0.019;0.037;535;27708;0;11
G4YJY9_PHYSP.gar;1.0;0.97;0.985;2327;72;0;0
E9ADL1_LEIMA.gar;1.0;0.5;0.667;561;561;0;0
D2VQK4_NAEGR.gar;0.966;0.953;0.959;2006;98;87;70
A0A078AXX6_STYLE.gar;0.0;0.0;0.0;0;117;0;843
S9VEE0_9TRYP.gar;1.0;0.5;0.667;546;546;0;0
E2R962_CANLF.gar;0.319;0.124;0.179;728;5163;6202;1551
F6Y677_CIOIN.gar;1.0;0.216;0.355;1552;5617;0;0
I3MEL8_ICTTR.gar;1.0;0.158;0.273;1684;9007;0;0
B1WBT5_RAT.gar;1.0;0.042;0.081;2295;51886;0;0
B4ME19_DROVI.gar;1.0;0.421;0.593;1637;2255;0;0
G3T581_LOXAF.gar;1.0;0.08;0.148;897;10338;0;0
W2R9D6_PHYPN.gar;1.0;0.892;0.943;736;89;0;0
W5L586_ASTMX.gar;0.75;0.322;0.451;1897;3991;0;633
K2MWH7_TRYCR.gar;1.0;0.5;0.667;1791;1791;0;0
B3RXC9_TRIAD.gar;1.0;0.235;0.381;2127;6923;0;0
A0A0L0CC86_LUCCU.gar;1.0;0.499;0.666;1800;1810;0;0
H0V1I4_CAVPO.gar;1.0;0.075;0.14;2166;26643;0;0
G1KX11_ANOCA.gar;0.685;0.166;0.267;1517;7603;0;697
F6ZBL6_MACMU.gar;0.861;0.094;0.169;3165;30366;150;509
V9ETD6_PHYPR.gar;0.854;0.637;0.73;507;289;27;87
CH037_MOUSE.gar;1.0;0.085;0.157;2116;22808;0;0
E3MCR4_CAERE.gar;1.0;0.632;0.775;573;334;0;0
G3QYJ9_GORGO.gar;0.755;0.005;0.01;3034;557914;150;985
F6RFR4_HORSE.gar;0.912;0.147;0.253;1597;9296;56;155
BBIP1_DANRE.gar;0.0;0.0;0.0;0;2807;0;696
H2N391_PONAB.gar;0.989;0.011;0.022;2754;243761;150;30
M3ZLB9_XIPMA.gar;0.992;0.151;0.262;2744;15402;0;21
A0A0J9Y8J7_BRUMA.gar;1.0;0.259;0.411;573;1642;0;0
LZTL1_BOVIN.gar;0.972;0.08;0.148;855;9826;0;25
T1JH94_STRMM.gar;0.955;0.631;0.76;1197;701;0;56
A0A0L0S0V9_ALLMA.gar;0.0;0.0;0.0;0;423;0;857
G3QXT9_GORGO.gar;0.584;0.055;0.101;1229;20996;0;877
V3ZX09_LOTGI.gar;0.821;0.279;0.416;1276;3291;0;279
ARL6_BOVIN.gar;0.598;0.058;0.106;2182;35709;0;1468
A0A061J9B9_TRYRA.gar;1.0;0.5;0.667;1761;1761;0;0
F4PDD1_BATDJ.gar;0.538;0.59;0.563;305;212;110;262
BBS4_MOUSE.gar;1.0;0.08;0.148;2518;29001;0;0
BBS2_RAT.gar;1.0;0.073;0.136;2573;32901;1;0
F7G484_MACMU.gar;0.946;0.03;0.058;590;19304;0;34
K1PS22_CRAGI.gar;1.0;0.5;0.667;228;228;0;0
K7FSX8_PELSI.gar;0.902;0.153;0.262;413;2293;0;45
G3PRP6_GASAC.gar;0.635;0.279;0.388;778;2014;797;447
ARL6_HUMAN.gar;0.958;0.046;0.088;1562;32385;0;68
A0A090LBV3_STRRB.gar;1.0;0.74;0.851;588;207;0;0
F6WZU0_MACMU.gar;0.737;0.051;0.095;2743;50795;621;977
G3WH06_SARHA.gar;1.0;0.045;0.086;959;20146;0;0
G5C795_HETGA.gar;1.0;0.5;0.667;2127;2127;0;0
I3MME5_ICTTR.gar;0.799;0.198;0.317;1404;5674;0;353
A0A087YPY0_POEFO.gar;1.0;0.5;0.667;2040;2040;0;0
SDCG8_MOUSE.gar;1.0;0.013;0.026;2776;203002;0;0
K7F055_PELSI.gar;1.0;0.5;0.667;1944;1944;0;0
W2Q1R0_PHYPN.gar;1.0;0.653;0.79;594;316;0;0
W4FL04_9STRA.gar;0.0;0.0;0.0;0;286;0;636
G1QY66_NOMLE.gar;0.791;0.062;0.115;1580;24030;0;417
I3LB57_PIG.gar;0.0;0.0;0.0;0;0;2145;2145
A7SRQ9_NEMVE.gar;0.977;0.344;0.509;4407;8406;0;102
F7EGS4_MACMU.gar;0.983;0.032;0.062;1134;34612;17880;20
M3ZCM3_NOMLE.gar;1.0;0.225;0.367;3351;11531;0;0
F1MU26_BOVIN.gar;0.926;0.097;0.176;2487;23249;0;199
A0A0M9G1C6_9TRYP.gar;0.967;0.5;0.659;1867;1867;64;64
A0A024TR25_9STRA.gar;0.0;0.0;0.0;0;730;0;2202
A0A0G4EPB7_VITBC.gar;1.0;0.731;0.845;1049;386;0;0
B4GIM8_DROPE.gar;0.992;0.756;0.858;601;194;0;5
A1ZBK9_DROME.gar;1.0;0.806;0.893;709;171;0;0
H0WUW2_OTOGA.gar;1.0;0.142;0.249;1680;10123;0;0
W5KEJ5_ASTMX.gar;0.985;0.277;0.432;1689;4406;0;25
G1LVU0_AILME.gar;1.0;0.044;0.084;1023;22183;0;0
F1PG88_CANLF.gar;0.95;0.046;0.088;766;15795;1786;40
G3T4E0_LOXAF.gar;1.0;0.051;0.097;1023;18955;0;0
A2DWY6_TRIVA.gar;1.0;0.5;0.667;642;642;0;0
K1R468_CRAGI.gar;1.0;0.081;0.15;564;6358;0;0
E0VP97_PEDHC.gar;1.0;0.45;0.621;2481;3030;0;0
H2N0J6_ORYLA.gar;1.0;0.4;0.571;2167;3249;0;0
I3IZ50_ORENI.gar;1.0;0.058;0.11;735;12022;432;0
Q295Y8_DROPS.gar;0.588;0.846;0.694;1315;240;0;922
U3JY08_FICAL.gar;1.0;0.073;0.136;2706;34295;0;0
G1QUW7_NOMLE.gar;0.872;0.008;0.016;2281;272450;150;335
G5A9W7_PHYSP.gar;1.0;0.645;0.784;615;339;0;0
BBIP1_NEMVE.gar;0.0;0.0;0.0;0;739;0;739
A0A059F571_9MICR.gar;1.0;0.5;0.667;487;487;0;0
V4AFV8_LOTGI.gar;1.0;0.319;0.484;1758;3750;0;0
B3M8B7_DROAN.gar;1.0;0.823;0.903;1830;394;0;0
Q4E5P7_TRYCC.gar;1.0;0.5;0.667;1122;1122;0;0
G1NSC2_MYOLU.gar;1.0;0.5;0.667;2127;2127;0;0
H9JGR5_BOMMO.gar;1.0;0.147;0.256;1041;6062;0;0
K3X2Y2_PYTUL.gar;0.0;0.0;0.0;0;400;0;609
F1SNZ1_PIG.gar;0.805;0.116;0.203;1224;9308;8449;297
A0A024U1E5_9STRA.gar;0.0;0.0;0.0;0;269;0;1718
D2A192_TRICA.gar;1.0;0.781;0.877;2300;644;0;0
W6KEL0_9TRYP.gar;0.937;0.5;0.652;804;804;54;54
E7EXH4_DANRE.gar;1.0;0.07;0.131;2367;31677;0;0
A0A024TR04_9STRA.gar;0.0;0.0;0.0;0;637;0;1993
F6WBK6_CIOIN.gar;0.952;0.083;0.153;1330;14774;2077;67
A0A0M9GA52_9TRYP.gar;1.0;0.5;0.667;2035;2035;0;0
A7RHF6_NEMVE.gar;1.0;0.328;0.494;1198;2454;0;0
G0MEG7_CAEBE.gar;1.0;0.522;0.686;573;525;0;0
K3WPT3_PYTUL.gar;1.0;0.958;0.979;2157;95;0;0
T0QML0_9STRA.gar;0.0;0.0;0.0;0;613;0;2297
F6TP16_MONDO.gar;1.0;0.069;0.129;1713;23098;4222;0
H2P491_PONAB.gar;1.0;0.062;0.117;1176;17888;0;0
F7I0U0_CALJA.gar;0.871;0.009;0.018;2266;242306;150;335
V4AJL1_LOTGI.gar;1.0;0.203;0.337;2240;8794;0;0
W4FD87_9STRA.gar;0.917;0.679;0.78;1486;702;46;135
G1SYD7_RABIT.gar;0.408;0.157;0.227;1836;9875;499;2669
B7P1L1_IXOSC.gar;1.0;0.5;0.667;570;570;0;0
K7GGB8_PELSI.gar;0.878;0.038;0.073;1583;40324;0;219
H2QUE8_PANTR.gar;0.755;0.006;0.012;3034;475329;150;984
E9AFP5_LEIMA.gar;1.0;0.5;0.667;1779;1779;0;0
A0A044R639_ONCVO.gar;0.916;0.376;0.533;1898;3151;0;175
BBS1_HUMAN.gar;0.859;0.13;0.226;2941;19596;0;482
V3Z105_LOTGI.gar;1.0;0.278;0.435;567;1473;0;0
H2Y3Y0_CIOSA.gar;0.485;0.243;0.324;315;981;464;335
S9W7J6_9TRYP.gar;1.0;0.5;0.667;1590;1590;0;0
K3WFZ0_PYTUL.gar;1.0;0.5;0.667;1881;1881;0;0
M3Y3G7_MUSPF.gar;0.341;0.005;0.01;1846;378972;150;3561
A0A096NEP7_PAPAN.gar;1.0;0.03;0.058;631;20450;0;0
A0A0W8CBQ8_PHYNI.gar;1.0;0.96;0.98;1530;63;0;0
F2UQ70_SALR5.gar;1.0;0.335;0.502;561;1113;0;0
H2T1G8_TAKRU.gar;0.839;0.311;0.454;909;2018;71;175
F6VNP5_XENTR.gar;0.975;0.123;0.218;2717;19450;0;70
H2QWG3_PANTR.gar;0.512;0.077;0.134;1728;20750;164;1649
W2Z9A3_PHYPR.gar;1.0;0.964;0.982;1665;63;0;0
G1S2T2_NOMLE.gar;0.765;0.011;0.022;1497;130518;150;461
E2RTL3_CANLF.gar;0.593;0.099;0.17;1448;13164;0;992
E1BKZ3_BOVIN.gar;1.0;0.01;0.02;2339;237612;0;0
M3Z132_MUSPF.gar;0.997;0.053;0.101;2329;41438;0;8
M3ZXJ0_XIPMA.gar;0.0;0.0;0.0;0;1585;0;195
MKS1_HUMAN.gar;0.935;0.165;0.281;2242;11350;122;155
IFT27_BOVIN.gar;1.0;0.036;0.069;835;22452;0;0
A0A0V0QJ72_PSEPJ.gar;0.0;0.0;0.0;0;373;0;408
W2Q403_PHYPN.gar;1.0;0.97;0.985;2391;73;0;0
B4F765_RAT.gar;1.0;0.063;0.119;1021;15306;0;0
A0A096NVI3_PAPAN.gar;0.497;0.216;0.301;3468;12622;0;3506
A0A0R4IL45_DANRE.gar;1.0;0.5;0.667;2396;2396;0;0
IFT74_HUMAN.gar;0.936;0.021;0.041;2021;95532;8866;139
A0A0L0C383_LUCCU.gar;0.977;0.729;0.835;2884;1072;89;68
G4YHC7_PHYSP.gar;1.0;0.968;0.984;2181;71;0;0
Q66H90_RAT.gar;0.808;0.06;0.112;2333;36745;150;555
E2RQA6_CANLF.gar;1.0;0.066;0.124;2328;32815;0;0
T0RY96_9STRA.gar;0.452;0.696;0.548;997;435;68;1208
H3ACN3_LATCH.gar;0.93;0.087;0.159;1677;17588;0;127
H9GC07_ANOCA.gar;1.0;0.057;0.108;1578;26055;0;0
F6VW47_MACMU.gar;0.892;0.013;0.026;990;75813;8338;120
A8IYF1_CHLRE.gar;1.0;0.422;0.594;2319;3172;0;0
H0UV24_CAVPO.gar;1.0;0.007;0.014;2610;375923;0;0
BBS2_MOUSE.gar;0.957;0.095;0.173;2931;27911;0;133
T1IP28_STRMM.gar;0.737;0.902;0.811;571;62;59;204
M3XWM7_MUSPF.gar;1.0;0.079;0.146;2166;25355;0;0
H3DGV8_TETNG.gar;1.0;0.892;0.943;1710;208;0;0
G3QRG0_GORGO.gar;1.0;0.046;0.088;1127;23592;0;0
A0BPN5_PARTE.gar;0.0;0.0;0.0;0;98;0;1704
I3MVI4_ICTTR.gar;1.0;0.5;0.667;1999;1999;0;0
G1P887_MYOLU.gar;1.0;0.098;0.179;900;8310;0;0
H2ZI39_CIOSA.gar;0.599;0.109;0.184;970;7961;150;650
A7RY88_NEMVE.gar;0.966;0.239;0.383;1351;4308;452;47
A0A024UWM1_9STRA.gar;0.483;0.921;0.634;969;83;10;1038
A0A0N1I7W9_LEPSE.gar;1.0;0.5;0.667;2535;2535;0;0
T0QVK2_9STRA.gar;0.0;0.0;0.0;0;471;0;1875
A0A0K0JGJ2_BRUMA.gar;1.0;0.54;0.701;291;248;0;0
M4AG44_XIPMA.gar;1.0;0.16;0.276;1698;8904;0;0
F7C208_CALJA.gar;0.81;0.776;0.793;1723;496;0;404
B0W2W7_CULQU.gar;1.0;0.123;0.219;2187;15563;3538;0
Q28WS1_DROPS.gar;0.898;0.538;0.673;1631;1400;0;185
H2ZXI1_LATCH.gar;0.575;0.07;0.125;3113;41537;0;2300
G4ZRE7_PHYSP.gar;1.0;0.885;0.939;567;74;0;0
BBS12_MOUSE.gar;1.0;0.273;0.429;2433;6464;0;0
LZTL1_RAT.gar;1.0;0.09;0.165;1373;13819;0;0
Q4E4D8_TRYCC.gar;1.0;0.5;0.667;1464;1464;0;0
W2RGR2_PHYPN.gar;1.0;0.5;0.667;1178;1178;0;0
W2PT12_PHYPN.gar;1.0;0.953;0.976;1354;67;0;0
H0VBK0_CAVPO.gar;1.0;0.085;0.157;900;9734;0;0
V9EKV4_PHYPR.gar;1.0;0.953;0.976;1354;67;0;0
W5J3R5_ANODA.gar;1.0;0.943;0.971;1041;63;0;0
E9HBN7_DAPPU.gar;1.0;0.633;0.775;1008;584;0;0
W4FRY5_9STRA.gar;0.649;0.607;0.627;448;290;65;242
A4HN90_LEIBR.gar;1.0;0.5;0.667;1791;1791;0;0
Q5RA46_PONAB.gar;0.994;0.039;0.075;2347;58087;0;13
MKKS_PONAB.gar;0.95;0.092;0.168;2618;25937;0;139
