File;%_similarity;Len_prot
augustus_B4QJX6_DROSI_7.fasta;87.22;626
augustus_B4L6J8_DROMO_18.fasta;94.6;704
augustus_A0A0N1PED7_LEPSE_12.fasta;95.92;490
augustus_M3Y3G7_MUSPF_13.fasta;50.28;714
augustus_A0A044R639_ONCVO_4.fasta;81.28;577
augustus_A9UQE8_MONBE_48.fasta;80.56;1507
augustus_LZTL1_HUMAN_2.fasta;14.67;409
augustus_F1M285_RAT_8.fasta;2.3;738
augustus_F1NGP6_CHICK_2.fasta;88.35;532
augustus_A0A132A1L5_SARSC_2.fasta;54.07;614
augustus_A0A0V0QP26_PSEPJ_13.fasta;44.57;175
augustus_G1LJ46_AILME_18.fasta;8.79;887
augustus_A0A0D9RAF2_CHLSB_42.fasta;70.07;902
augustus_M3WUV2_FELCA_8.fasta;86.85;654
augustus_F1N626_BOVIN_9.fasta;42.0;600
augustus_B4LLH6_DROVI_15.fasta;98.16;978
augustus_G1KIP3_ANOCA_62.fasta;31.22;1595
augustus_G3NKQ2_GASAC_1.fasta;82.75;568
augustus_K3WZB3_PYTUL_6.fasta;98.95;574
augustus_A0A0H5S235_BRUMA_6.fasta;97.93;580
augustus_G1R9L0_NOMLE_10.fasta;74.0;573
augustus_A0A024GPP5_9STRA_11.fasta;38.83;188
augustus_A0A0G4EPB7_VITBC_13.fasta;12.3;187
augustus_K7FRV5_PELSI_60.fasta;61.1;599
augustus_I3IWV9_ORENI_5.fasta;74.06;775
augustus_G1TZP3_RABIT_56.fasta;74.06;0
augustus_B4MMM3_DROWI_20.fasta;93.88;605
augustus_I3MFS4_ICTTR_60.fasta;60.59;680
augustus_IFT74_MOUSE_21.fasta;29.33;600
augustus_FRITZ_HUMAN_63.fasta;12.44;796
augustus_W5NCP5_LEPOC_18.fasta;69.22;497
augustus_G1TZP3_RABIT_107.fasta;69.22;0
augustus_A0A0G4ILU8_PLABS_21.fasta;61.54;663
augustus_A0A139WBN3_TRICA_11.fasta;62.0;600
augustus_H2Q1F4_PANTR_3.fasta;75.65;887
augustus_H2P7R4_PONAB_15.fasta;41.53;354
augustus_A0A158N9M8_ATTCE_19.fasta;71.48;519
augustus_Q4DW95_TRYCC_14.fasta;98.96;772
augustus_I3M370_ICTTR_17.fasta;93.52;293
augustus_M3YWX4_MUSPF_8.fasta;76.28;607
augustus_A0A0D9RRT6_CHLSB_8.fasta;51.03;341
augustus_A0A096NA64_PAPAN_28.fasta;71.17;843
augustus_M3YWA6_MUSPF_34.fasta;48.55;760
augustus_A0A0G4EPB7_VITBC_9.fasta;12.3;187
augustus_E9HBN7_DAPPU_5.fasta;81.19;335
augustus_G3QI68_GORGO_37.fasta;13.14;472
augustus_W5K6A8_ASTMX_12.fasta;72.33;665
augustus_H2PS04_PONAB_8.fasta;72.33;0
augustus_G3WF86_SARHA_5.fasta;72.33;0
augustus_G1TUK9_RABIT_11.fasta;74.7;498
augustus_F1M285_RAT_33.fasta;17.27;834
augustus_B3MUA1_DROAN_1.fasta;91.22;945
augustus_A4I7U1_LEIIN_4.fasta;93.29;924
augustus_C5KB09_PERM5_24.fasta;17.5;543
augustus_B7PHC5_IXOSC_14.fasta;29.84;429
augustus_A9V1S9_MONBE_36.fasta;25.26;487
augustus_U3K0T5_FICAL_13.fasta;95.83;695
augustus_F7CW87_ORNAN_12.fasta;81.76;455
augustus_B8C2P1_THAPS_3.fasta;74.25;567
augustus_A0A0G4II64_PLABS_8.fasta;50.63;316
augustus_G3N7I2_GASAC_39.fasta;36.16;614
augustus_D2UXT8_NAEGR_13.fasta;81.76;455
augustus_S9UZY7_9TRYP_7.fasta;98.1;579
augustus_H3DMY8_TETNG_23.fasta;7.79;732
augustus_T1JX53_TETUR_15.fasta;88.91;902
augustus_B1H296_RAT_17.fasta;65.92;713
augustus_W5M3Q4_LEPOC_51.fasta;78.2;991
augustus_Q28WS1_DROPS_12.fasta;97.31;483
augustus_G4ZE33_PHYSP_13.fasta;83.98;568
augustus_W5NG86_LEPOC_10.fasta;71.75;577
augustus_T1IBT8_RHOPR_4.fasta;77.13;564
augustus_M3WSX8_FELCA_13.fasta;79.26;593
augustus_T1HIA6_RHOPR_9.fasta;91.51;707
augustus_I3IWV9_ORENI_8.fasta;74.06;775
augustus_W2R9D6_PHYPN_3.fasta;93.62;188
augustus_A0A0G4ELX0_VITBC_4.fasta;93.62;0
augustus_A9V3H9_MONBE_53.fasta;8.24;716
augustus_A8HY05_CHLRE_3.fasta;18.36;708
augustus_A9US50_MONBE_36.fasta;59.52;835
augustus_T1IM01_STRMM_5.fasta;85.49;517
augustus_Q4E2P4_TRYCC_12.fasta;99.73;373
augustus_I3L6U7_PIG_27.fasta;6.77;665
augustus_V3ZMW5_LOTGI_5.fasta;51.93;491
augustus_W4XFB5_STRPU_11.fasta;47.91;764
augustus_M3WH89_FELCA_4.fasta;2.14;889
augustus_H0WJQ5_OTOGA_14.fasta;68.95;525
augustus_W6KXN0_9TRYP_1.fasta;81.03;580
augustus_F1SGD6_PIG_18.fasta;65.01;723
augustus_H2NCR2_PONAB_17.fasta;94.47;597
augustus_N6TE63_DENPD_15.fasta;59.59;871
augustus_I3MEE1_ICTTR_38.fasta;37.95;888
augustus_CH037_BOVIN_7.fasta;85.02;207
augustus_G3QXT9_GORGO_6.fasta;37.68;207
augustus_I3JUU0_ORENI_8.fasta;94.35;584
augustus_LZTL1_BOVIN_9.fasta;83.95;299
augustus_T0R6X7_9STRA_15.fasta;78.51;349
augustus_F6SBB9_XENTR_9.fasta;8.46;473
augustus_W5KIU0_ASTMX_12.fasta;64.14;541
augustus_K1QAN9_CRAGI_30.fasta;28.67;1751
augustus_W5MNX0_LEPOC_2.fasta;75.21;234
augustus_A0A067CA50_SAPPC_2.fasta;14.91;872
augustus_K2NW30_TRYCR_15.fasta;87.63;760
augustus_E1C569_CHICK_13.fasta;51.17;342
augustus_A0A096NVI3_PAPAN_19.fasta;65.26;570
augustus_A0A044T938_ONCVO_9.fasta;79.06;468
augustus_G1P0F6_MYOLU_1.fasta;51.61;341
augustus_K1QJC8_CRAGI_4.fasta;56.82;176
augustus_A9V1S9_MONBE_30.fasta;25.26;487
augustus_T1J8I6_STRMM_4.fasta;95.62;594
augustus_M3WKW0_FELCA_5.fasta;62.69;713
augustus_H9GG47_ANOCA_23.fasta;19.55;808
augustus_K1QYL7_CRAGI_3.fasta;80.11;885
augustus_A0A024GM19_9STRA_15.fasta;91.76;619
augustus_F6U8K2_HORSE_2.fasta;88.76;516
augustus_B7Q560_IXOSC_9.fasta;59.18;686
augustus_A6QNT9_BOVIN_19.fasta;80.23;708
augustus_G1PDK6_MYOLU_2.fasta;99.65;570
augustus_H0XKK6_OTOGA_29.fasta;99.65;0
augustus_G5C8Q6_HETGA_3.fasta;46.63;341
augustus_K7IUM7_NASVI_1.fasta;95.01;1203
augustus_W4XN65_STRPU_7.fasta;54.0;500
augustus_C5KCZ4_PERM5_123.fasta;54.0;0
augustus_G1TZP3_RABIT_14.fasta;54.0;0
augustus_A0A0D9RQV3_CHLSB_2.fasta;68.04;923
augustus_A0A077ZT05_STYLE_4.fasta;69.84;252
augustus_F6Y677_CIOIN_5.fasta;93.63;502
augustus_A0A0J9Y8J7_BRUMA_16.fasta;92.63;190
augustus_A0A0G4GWT1_VITBC_29.fasta;92.63;0
augustus_S9WR29_9TRYP_4.fasta;83.6;445
augustus_A8X9X0_CAEBR_3.fasta;99.16;474
augustus_F2U9J6_SALR5_18.fasta;43.74;887
augustus_A0A0N0VDQ8_9TRYP_2.fasta;84.35;441
augustus_A0A0G4GYZ9_VITBC_15.fasta;84.35;0
augustus_W5NE82_LEPOC_30.fasta;71.1;699
augustus_G3RQW7_GORGO_14.fasta;86.85;654
augustus_H9GCQ3_ANOCA_2.fasta;92.24;722
augustus_H2M9T7_ORYLA_12.fasta;83.33;564
augustus_A4I587_LEIIN_5.fasta;91.94;831
augustus_G3QRU9_GORGO_3.fasta;31.91;235
augustus_W5P6M8_SHEEP_7.fasta;85.02;207
augustus_A0A096P1E7_PAPAN_10.fasta;42.07;706
augustus_A0A024GPP5_9STRA_2.fasta;38.83;188
augustus_LZTL1_HUMAN_14.fasta;14.67;409
augustus_SDCG8_HUMAN_22.fasta;69.79;854
augustus_B3M393_DROAN_18.fasta;65.36;1458
augustus_A0A0M9GA52_9TRYP_17.fasta;95.3;596
augustus_G3QYJ9_GORGO_15.fasta;66.48;916
augustus_M3YV44_MUSPF_4.fasta;58.86;299
augustus_BBIP1_DANRE_6.fasta;58.86;0
augustus_W5MMG5_LEPOC_16.fasta;75.89;842
augustus_F6UBH2_MONDO_18.fasta;78.33;600
augustus_TTC8_CAEEL_2.fasta;92.89;506
augustus_T0PXD2_9STRA_8.fasta;37.93;609
augustus_F7AHJ9_HORSE_6.fasta;95.78;593
augustus_A0A0R4IUZ0_DANRE_12.fasta;58.39;298
augustus_K7JWU6_NASVI_17.fasta;87.4;762
augustus_A0A158NWD1_ATTCE_16.fasta;94.76;496
augustus_G1ME56_AILME_15.fasta;80.94;766
augustus_I3IZ50_ORENI_15.fasta;71.16;215
augustus_K7IUT2_NASVI_11.fasta;83.15;534
augustus_K1QAN9_CRAGI_10.fasta;28.67;1751
augustus_D2VQK4_NAEGR_2.fasta;96.24;691
augustus_F6XYK3_HORSE_7.fasta;52.1;714
augustus_G4M289_SCHMA_2.fasta;43.09;181
augustus_F6V3X0_CALJA_2.fasta;61.54;91
augustus_G0NCM0_CAEBE_3.fasta;94.09;575
augustus_F6PNT7_MONDO_17.fasta;71.12;516
augustus_A4HH78_LEIBR_6.fasta;89.04;858
augustus_H2XR31_CIOIN_1.fasta;61.62;680
augustus_D0N9B8_PHYIT_7.fasta;8.13;283
augustus_U3JSU8_FICAL_7.fasta;46.2;158
augustus_H9JBL6_BOMMO_17.fasta;69.63;866
augustus_E9AH05_LEIIN_4.fasta;92.0;575
augustus_A0A067CLP2_SAPPC_1.fasta;78.51;349
augustus_K1QAN9_CRAGI_53.fasta;28.67;1751
augustus_T1G9V1_HELRO_5.fasta;28.67;0
augustus_W5P852_SHEEP_79.fasta;46.43;743
augustus_F6QM11_MONDO_10.fasta;70.25;521
augustus_A0A0G4G617_VITBC_8.fasta;70.25;0
augustus_B3MEQ1_DROAN_4.fasta;96.71;486
augustus_B3SAM9_TRIAD_16.fasta;68.76;541
augustus_A0A024G8J4_9STRA_16.fasta;79.89;527
augustus_M3W6A3_FELCA_8.fasta;75.99;554
augustus_A0A067R1E4_ZOONE_6.fasta;72.15;808
augustus_E2RER8_CANLF_30.fasta;78.61;631
augustus_W6L264_9TRYP_1.fasta;42.62;183
augustus_C5KJE9_PERM5_11.fasta;42.62;0
augustus_I3LT30_PIG_1.fasta;86.96;721
augustus_C5LN48_PERM5_42.fasta;86.96;0
augustus_G1NXM3_MYOLU_6.fasta;73.68;589
augustus_A0A0G4F9D8_VITBC_9.fasta;73.68;0
augustus_Q4E5P7_TRYCC_12.fasta;99.73;373
augustus_B4NBA2_DROWI_17.fasta;76.86;994
augustus_G0MCB1_CAEBE_16.fasta;88.93;786
augustus_G3QI68_GORGO_61.fasta;36.4;750
augustus_K3WFZ0_PYTUL_1.fasta;90.73;626
augustus_Q66H79_RAT_2.fasta;86.72;655
augustus_A0A158N997_ATTCE_9.fasta;89.69;524
augustus_G1TGM5_RABIT_4.fasta;43.09;181
augustus_F6WBK6_CIOIN_9.fasta;11.15;628
augustus_F1S1T9_PIG_53.fasta;58.21;1017
augustus_FRITZ_DROME_20.fasta;90.64;951
augustus_A4H8R6_LEIBR_15.fasta;96.7;182
augustus_W6L8P3_9TRYP_4.fasta;28.9;609
augustus_A0A067BYM3_SAPPC_5.fasta;14.66;232
augustus_A0A139WBN3_TRICA_34.fasta;72.0;600
augustus_G3VHQ8_SARHA_16.fasta;81.76;455
augustus_K1QYL7_CRAGI_5.fasta;80.11;885
augustus_V3ZR86_LOTGI_3.fasta;93.15;292
augustus_A0A0D9QYK6_CHLSB_6.fasta;78.78;721
augustus_H0XPD1_OTOGA_19.fasta;95.78;593
augustus_F1SNZ1_PIG_8.fasta;58.86;299
augustus_IFT27_BOVIN_1.fasta;40.32;186
augustus_A9V3H9_MONBE_32.fasta;8.24;716
augustus_G1RV53_NOMLE_5.fasta;49.81;526
augustus_A0A0L0D1H0_THETB_8.fasta;82.46;570
augustus_J9JSR9_ACYPI_10.fasta;86.51;430
augustus_CH037_HUMAN_14.fasta;37.68;207
augustus_A2EKF6_TRIVA_8.fasta;93.81;501
augustus_G3PLE4_GASAC_6.fasta;90.98;732
augustus_A0A139WKF1_TRICA_5.fasta;50.47;1068
augustus_M3WH89_FELCA_69.fasta;15.79;975
augustus_A2E557_TRIVA_9.fasta;93.44;503
augustus_A0A0S4JJZ6_BODSA_10.fasta;92.76;718
augustus_A9UQE8_MONBE_12.fasta;26.24;1486
augustus_W4FJ10_9STRA_27.fasta;67.82;783
augustus_K7G526_PELSI_38.fasta;67.82;0
augustus_A0A0G4EJP9_VITBC_16.fasta;67.82;0
augustus_F6X3T5_HORSE_10.fasta;41.62;877
augustus_F7DYZ6_XENTR_1.fasta;94.73;588
augustus_K7FYE3_PELSI_10.fasta;79.53;684
augustus_W4XAM9_STRPU_16.fasta;60.47;301
augustus_H3FPW8_PRIPA_2.fasta;71.06;653
augustus_B3S0W6_TRIAD_11.fasta;73.57;594
augustus_FRITZ_HUMAN_59.fasta;12.44;796
augustus_BBS12_MOUSE_5.fasta;66.24;708
augustus_G1R9L0_NOMLE_2.fasta;74.0;573
augustus_E0VD41_PEDHC_15.fasta;46.44;519
augustus_A0A0G4EJP9_VITBC_87.fasta;46.44;0
augustus_A0BFX9_PARTE_5.fasta;15.08;504
augustus_FRITZ_DROME_6.fasta;90.64;951
augustus_C5LJ88_PERM5_33.fasta;19.94;356
augustus_J9KWP6_ACYPI_1.fasta;92.99;499
augustus_I3L6U7_PIG_26.fasta;6.77;665
augustus_F6QP01_XENTR_2.fasta;6.64;723
augustus_E9HBN7_DAPPU_17.fasta;81.19;335
augustus_A0A0L0D1H0_THETB_12.fasta;82.46;570
augustus_A9URF3_MONBE_12.fasta;44.57;175
augustus_A7SJU1_NEMVE_12.fasta;12.78;485
augustus_H3GA39_PHYRM_2.fasta;78.74;348
augustus_H2YKL4_CIOSA_16.fasta;87.33;513
augustus_K1RHW2_CRAGI_10.fasta;82.45;758
augustus_B4K5Q4_DROMO_11.fasta;85.49;1227
augustus_T1HVS2_RHOPR_7.fasta;93.12;189
augustus_A0A096MVJ7_PAPAN_33.fasta;47.07;784
augustus_W5K4L0_ASTMX_5.fasta;91.61;298
augustus_F6WBK6_CIOIN_41.fasta;11.15;628
augustus_W5J3R5_ANODA_2.fasta;79.19;346
augustus_Q4Q5F8_LEIMA_9.fasta;92.99;927
augustus_F6V1R0_HORSE_9.fasta;55.45;202
augustus_H3GA39_PHYRM_6.fasta;78.74;348
augustus_A0A158NSS3_ATTCE_21.fasta;8.52;364
augustus_G3NXV8_GASAC_3.fasta;73.66;505
augustus_H3CI58_TETNG_21.fasta;69.71;898
augustus_W5K6A8_ASTMX_19.fasta;72.33;665
augustus_U3KA66_FICAL_18.fasta;75.69;720
augustus_A0A0G4ILU8_PLABS_1.fasta;61.54;663
augustus_Q2M0T4_DROPS_19.fasta;93.88;605
augustus_W5NE82_LEPOC_9.fasta;72.22;648
augustus_H2M9T7_ORYLA_3.fasta;83.33;564
augustus_A0A0D9RAF2_CHLSB_50.fasta;70.07;902
augustus_G3TCL0_LOXAF_11.fasta;86.85;654
augustus_B4IGG4_DROSE_17.fasta;95.14;700
augustus_B3RW68_TRIAD_15.fasta;52.17;713
augustus_W2PT12_PHYPN_7.fasta;86.92;428
augustus_B4GEV6_DROPE_3.fasta;68.9;1357
augustus_A0A131ZVY5_SARSC_22.fasta;96.03;882
augustus_A0A158NSS3_ATTCE_34.fasta;8.52;364
augustus_A9VC34_MONBE_26.fasta;3.14;605
augustus_L1I8Y1_GUITH_11.fasta;87.04;540
augustus_A4H5M0_LEIBR_18.fasta;87.52;649
augustus_A0A0M9G8H0_9TRYP_8.fasta;95.04;907
augustus_A0A0G4EPB7_VITBC_29.fasta;95.04;0
augustus_B4H6C3_DROPE_11.fasta;97.31;483
augustus_H3DMY8_TETNG_21.fasta;7.79;732
augustus_T1G3W6_HELRO_9.fasta;67.94;680
augustus_F6ZUB8_MACMU_10.fasta;86.98;653
augustus_G4ZW31_PHYSP_5.fasta;78.74;348
augustus_M3Z4U9_MUSPF_16.fasta;84.4;673
augustus_T0QML0_9STRA_26.fasta;3.99;727
augustus_F0Y7H8_AURAN_1.fasta;75.69;839
augustus_A0A0G4F9D8_VITBC_112.fasta;75.69;0
augustus_H3DXJ0_PRIPA_14.fasta;5.3;283
augustus_H9GBY2_ANOCA_47.fasta;8.32;877
augustus_M3WE70_FELCA_10.fasta;72.23;515
augustus_K1R468_CRAGI_10.fasta;68.66;201
augustus_G3WV05_SARHA_12.fasta;69.27;537
augustus_A0A158N9M8_ATTCE_10.fasta;71.48;519
augustus_Q7PZG7_ANOGA_4.fasta;88.8;750
augustus_H2MHH5_ORYLA_2.fasta;82.24;563
augustus_A0A0G4EPB7_VITBC_37.fasta;82.24;0
augustus_J9FWB3_9SPIT_36.fasta;73.91;874
augustus_Q4E2P4_TRYCC_11.fasta;99.73;373
augustus_A0A061J5Y7_TRYRA_14.fasta;90.74;842
augustus_B3RWQ3_TRIAD_2.fasta;97.24;181
augustus_A0A024G1W2_9STRA_19.fasta;90.62;714
augustus_A0A0G4EJP9_VITBC_28.fasta;90.62;0
augustus_E9G8C5_DAPPU_16.fasta;89.02;528
augustus_A0A0D9R698_CHLSB_13.fasta;41.94;186
augustus_H2Q1F4_PANTR_15.fasta;75.65;887
augustus_F6Z899_ORNAN_90.fasta;75.65;0
augustus_T1G9V1_HELRO_43.fasta;75.65;0
augustus_W4FD87_9STRA_16.fasta;60.24;576
augustus_T0PXD2_9STRA_14.fasta;37.93;609
augustus_C5KJE9_PERM5_90.fasta;37.93;0
augustus_B4QJX6_DROSI_3.fasta;87.22;626
augustus_B4MJU3_DROWI_9.fasta;89.51;963
augustus_A0A0G4ITG8_PLABS_12.fasta;60.13;938
augustus_A0A0D9QVJ6_CHLSB_18.fasta;51.02;788
augustus_G1R9L0_NOMLE_7.fasta;74.0;573
augustus_W2Q403_PHYPN_10.fasta;92.12;723
augustus_V9EXZ9_PHYPR_6.fasta;92.12;723
augustus_G3N7I2_GASAC_11.fasta;29.14;604
augustus_H2PQU8_PONAB_9.fasta;81.99;211
augustus_U3JJ66_FICAL_20.fasta;75.44;904
augustus_G1TZP3_RABIT_111.fasta;75.44;0
augustus_A0A0M9G1C6_9TRYP_8.fasta;93.07;505
augustus_G3N7I2_GASAC_52.fasta;36.16;614
augustus_W5PKU2_SHEEP_15.fasta;79.9;572
augustus_FRITZ_MOUSE_12.fasta;79.9;0
augustus_S9VG80_9TRYP_5.fasta;78.06;351
augustus_F6Y677_CIOIN_19.fasta;93.63;502
augustus_C5KJE9_PERM5_92.fasta;93.63;0
augustus_B3MEQ1_DROAN_5.fasta;96.71;486
augustus_F7GJV3_MONDO_17.fasta;90.92;716
augustus_J9GCY5_9SPIT_2.fasta;48.05;768
augustus_C5KJE9_PERM5_66.fasta;48.05;0
augustus_A0A0G4GWT1_VITBC_34.fasta;48.05;0
augustus_J9JV08_ACYPI_16.fasta;59.51;1052
augustus_T0QML0_9STRA_58.fasta;50.33;761
augustus_G3WF86_SARHA_3.fasta;50.33;0
augustus_B7PHC5_IXOSC_6.fasta;29.84;429
augustus_F7I0U0_CALJA_21.fasta;93.27;713
augustus_C5K856_PERM5_70.fasta;26.32;946
augustus_B3MUA1_DROAN_17.fasta;91.22;945
augustus_IFT74_CHLRE_4.fasta;88.61;641
augustus_A0A132AI83_SARSC_18.fasta;87.36;538
augustus_T1L0Y2_TETUR_12.fasta;80.29;548
augustus_J9JLI4_ACYPI_11.fasta;93.44;503
augustus_A0A087YPY0_POEFO_3.fasta;83.65;679
augustus_T1HIA6_RHOPR_12.fasta;91.51;707
augustus_A0A0N0P3G2_LEPSE_12.fasta;95.65;184
augustus_A0A044RIU7_ONCVO_3.fasta;97.5;680
augustus_Q0VCP5_BOVIN_19.fasta;86.98;653
augustus_F6UML6_ORNAN_19.fasta;95.22;670
augustus_C5K856_PERM5_133.fasta;95.22;0
augustus_Q5XIR2_RAT_30.fasta;36.74;607
augustus_W5J3R5_ANODA_5.fasta;79.19;346
augustus_K7GB43_PELSI_37.fasta;11.66;918
augustus_S9UZY7_9TRYP_15.fasta;98.1;579
augustus_A0A0G4EPB7_VITBC_6.fasta;12.3;187
augustus_G1QNZ0_NOMLE_3.fasta;78.78;721
augustus_G3W269_SARHA_13.fasta;90.67;300
augustus_H3FMD9_PRIPA_9.fasta;79.38;577
augustus_M3WUV2_FELCA_24.fasta;86.85;654
augustus_F7E4F6_MONDO_16.fasta;5.39;538
augustus_SDCG8_MOUSE_44.fasta;76.07;748
augustus_W2Q403_PHYPN_16.fasta;92.12;723
augustus_F6XCD9_CANLF_11.fasta;37.87;890
augustus_H2SZY5_TAKRU_14.fasta;43.33;180
augustus_A0A024GM19_9STRA_13.fasta;91.76;619
augustus_V9EKV4_PHYPR_13.fasta;86.92;428
augustus_H3BHT8_LATCH_6.fasta;96.01;576
augustus_F7I0U0_CALJA_6.fasta;93.27;713
augustus_A0A0L0RX02_ALLMA_7.fasta;15.12;258
augustus_F6Q1R3_CALJA_16.fasta;10.55;531
augustus_G1KSD3_ANOCA_7.fasta;41.94;186
augustus_H2Y3Y0_CIOSA_6.fasta;41.05;190
augustus_A0A0D9RBM3_CHLSB_18.fasta;52.2;774
augustus_A0A0G4GWT1_VITBC_24.fasta;52.2;0
augustus_Q7Q2M8_ANOGA_11.fasta;7.87;623
augustus_A0A0G4GYZ9_VITBC_44.fasta;7.87;0
augustus_H3GA39_PHYRM_1.fasta;78.74;348
augustus_K3XBX6_PYTUL_2.fasta;45.09;173
augustus_A0A0G4G617_VITBC_58.fasta;45.09;0
augustus_U3JY08_FICAL_46.fasta;31.09;669
augustus_F7G4A0_MONDO_9.fasta;66.13;930
augustus_H2LGU6_ORYLA_74.fasta;19.87;901
augustus_A8X7A4_CAEBR_4.fasta;83.33;564
augustus_A0A0K0JVX7_BRUMA_12.fasta;79.66;590
augustus_H3CI58_TETNG_26.fasta;69.71;898
augustus_H0UV24_CAVPO_43.fasta;54.66;891
augustus_B4Q641_DROSI_15.fasta;85.61;549
augustus_T0RY96_9STRA_8.fasta;53.72;767
augustus_I3NAS8_ICTTR_5.fasta;48.56;243
augustus_E9GGK3_DAPPU_13.fasta;91.46;691
augustus_W5QAJ5_SHEEP_14.fasta;65.19;721
augustus_I3L6U7_PIG_38.fasta;28.12;665
augustus_G3SRN0_LOXAF_4.fasta;72.23;515
augustus_F1SI91_PIG_38.fasta;6.12;817
augustus_A0A0L0TBM7_ALLMA_10.fasta;60.53;337
augustus_F7E4F6_MONDO_35.fasta;5.39;538
augustus_F6QE09_CIOIN_3.fasta;42.39;184
augustus_U3JYK5_FICAL_9.fasta;54.47;683
augustus_H2PME6_PONAB_12.fasta;63.84;531
augustus_G1P887_MYOLU_10.fasta;87.29;299
augustus_E9GL43_DAPPU_20.fasta;92.62;786
augustus_F2UP53_SALR5_42.fasta;16.8;750
augustus_H3D6A2_TETNG_18.fasta;94.82;599
augustus_A0A024TR25_9STRA_6.fasta;41.87;855
augustus_G0NCM0_CAEBE_6.fasta;94.09;575
augustus_G1TGM5_RABIT_6.fasta;43.09;181
augustus_B4M537_DROVI_9.fasta;98.41;378
augustus_F1M285_RAT_69.fasta;59.47;834
augustus_A0A0D9RAF2_CHLSB_30.fasta;3.37;712
augustus_K1QAN9_CRAGI_54.fasta;28.67;1751
augustus_A9V3H9_MONBE_66.fasta;25.0;772
augustus_F7CW87_ORNAN_3.fasta;81.76;455
augustus_A0A0N1PFT7_LEPSE_19.fasta;94.1;916
augustus_X6MMR6_RETFI_3.fasta;8.62;731
augustus_Q5PR92_DANRE_9.fasta;8.62;0
augustus_H2V5Z2_TAKRU_66.fasta;48.85;913
augustus_A0A067R1E4_ZOONE_20.fasta;72.15;808
augustus_W5J3B6_ANODA_18.fasta;93.78;1318
augustus_A0A0L0DNH8_THETB_41.fasta;86.34;1596
augustus_W5MWL7_LEPOC_15.fasta;37.77;188
augustus_H2QWG3_PANTR_9.fasta;37.68;207
augustus_W5L0U3_ASTMX_21.fasta;65.56;726
augustus_A9V3H9_MONBE_70.fasta;25.0;772
augustus_A0A0S4KJV3_BODSA_15.fasta;98.4;876
augustus_C5KCZ4_PERM5_61.fasta;34.03;1093
augustus_A9UU67_MONBE_34.fasta;12.32;479
augustus_A3QK09_DANRE_17.fasta;84.08;559
augustus_A0A0G4EFJ8_VITBC_8.fasta;29.87;298
augustus_B4HN35_DROSE_6.fasta;87.82;509
augustus_F6ZUB8_MACMU_4.fasta;86.98;653
augustus_B4K5Q4_DROMO_19.fasta;85.49;1227
augustus_F2TWK0_SALR5_2.fasta;12.33;430
augustus_T1IBT8_RHOPR_19.fasta;77.13;564
augustus_G4Z0F4_PHYSP_14.fasta;92.32;925
augustus_E1BTY2_CHICK_40.fasta;92.32;0
augustus_F7F169_ORNAN_8.fasta;92.32;0
augustus_G1KIP3_ANOCA_52.fasta;37.77;1321
augustus_H0XTE1_OTOGA_34.fasta;42.16;906
augustus_A2F554_TRIVA_15.fasta;93.62;188
augustus_K2MXI1_TRYCR_15.fasta;99.73;373
augustus_K3WT36_PYTUL_29.fasta;53.6;653
augustus_G4VQ40_SCHMA_13.fasta;58.26;587
augustus_H0VTI3_CAVPO_4.fasta;60.21;764
augustus_W5M3Q4_LEPOC_59.fasta;78.2;991
augustus_IFT74_CHLRE_14.fasta;88.61;641
augustus_G3SHD1_GORGO_10.fasta;30.88;570
augustus_MKS1_MOUSE_14.fasta;83.78;561
augustus_I3KYV4_ORENI_2.fasta;97.94;680
augustus_W4YMR2_STRPU_37.fasta;97.94;0
augustus_E3NSB7_CAERE_6.fasta;93.42;608
augustus_M3Z132_MUSPF_4.fasta;64.9;715
augustus_F6ZZ65_CIOIN_18.fasta;95.25;589
augustus_K3X8B7_PYTUL_2.fasta;5.83;720
augustus_M3ZW06_XIPMA_9.fasta;48.58;564
augustus_LZTL1_PONAB_15.fasta;91.0;300
augustus_F7DMU6_MONDO_3.fasta;43.84;625
augustus_G4VQ40_SCHMA_2.fasta;58.26;587
augustus_D2VRF8_NAEGR_13.fasta;89.6;846
augustus_SDCG8_MOUSE_13.fasta;59.81;734
augustus_H9KX96_CALJA_14.fasta;44.32;537
augustus_A0A067BQG6_SAPPC_18.fasta;4.86;453
augustus_A0A0L0TBM7_ALLMA_12.fasta;60.53;337
augustus_A0A0G4IMV6_PLABS_3.fasta;85.68;482
augustus_A9URF3_MONBE_7.fasta;44.57;175
augustus_A9UVT9_MONBE_3.fasta;2.39;1215
augustus_F0XZU8_AURAN_5.fasta;88.5;400
augustus_M3YWA6_MUSPF_27.fasta;32.15;734
augustus_TTC8_MOUSE_12.fasta;91.26;515
augustus_C5LJ88_PERM5_52.fasta;91.26;0
augustus_L1JP33_GUITH_12.fasta;6.74;386
augustus_B3MBX5_DROAN_1.fasta;89.89;959
augustus_W5J3B6_ANODA_12.fasta;93.78;1318
augustus_T0RY96_9STRA_13.fasta;53.72;767
augustus_T1IP28_STRMM_11.fasta;93.12;189
augustus_A0A024GM19_9STRA_12.fasta;91.76;619
augustus_D0NIZ2_PHYIT_3.fasta;89.46;939
augustus_D0NIZ2_PHYIT_1.fasta;89.46;939
augustus_H0XEP4_OTOGA_15.fasta;65.73;715
augustus_B4MW67_DROWI_13.fasta;93.19;925
