File;%_similarity;Len_prot
D2VIC7_NAEGR_1.fasta;7.48;575
K7IUM7_NASVI_2.fasta;10.86;1261
A0A087YNL7_POEFO_1.fasta;38.84;1375
H3G2I6_PRIPA_5.fasta;5.01;419
B6KHN1_TOXGV_1.fasta;16.85;1543
F4PDV5_BATDJ_1.fasta;7.75;529
W5MZI7_LEPOC_1.fasta;5.35;1103
H9JBL6_BOMMO_1.fasta;14.08;2252
H3GA73_PHYRM_3.fasta;12.29;846
B4LHK4_DROVI_2.fasta;8.03;610
E1C569_CHICK_2.fasta;5.5;3506
H3AAI8_LATCH_2.fasta;5.66;4608
W2Q6I6_PHYPN_1.fasta;9.04;1073
W4XN65_STRPU_2.fasta;11.9;538
H3G2I6_PRIPA_3.fasta;3.87;336
H2SZY5_TAKRU_4.fasta;6.31;396
A0A158NV12_ATTCE_2.fasta;13.15;1270
TRI32_MOUSE_1.fasta;6.11;3944
T1HSF8_RHOPR_1.fasta;8.3;446
G1TDC1_RABIT_1.fasta;4.91;9002
A0A044T938_ONCVO_4.fasta;13.57;641
D2V9Y2_NAEGR_6.fasta;14.63;205
A9URF3_MONBE_1.fasta;25.76;427
F6UTK2_ORNAN_4.fasta;7.88;1409
A0A074TG63_HAMHA_2.fasta;10.74;1508
D6W797_TRICA_4.fasta;8.56;362
G5A9W7_PHYSP_2.fasta;8.02;2057
A0A096NEP7_PAPAN_1.fasta;2.28;7107
B4QJX6_DROSI_4.fasta;7.61;657
A0A0Q9W9F9_DROVI_3.fasta;9.22;954
E9HLA0_DAPPU_2.fasta;7.18;1128
A0A0L0HCR5_SPIPN_2.fasta;7.49;227
A0A139WKF1_TRICA_4.fasta;10.95;1151
B4MMM3_DROWI_4.fasta;6.56;610
F1S1T9_PIG_2.fasta;8.96;3292
B4MRQ8_DROWI_1.fasta;7.02;484
U3JJ66_FICAL_1.fasta;1.35;47583
A8JDM5_CHLRE_4.fasta;5.43;1861
B4KRF7_DROMO_2.fasta;30.35;1555
S9VGG5_9TRYP_1.fasta;11.31;778
F0Y179_AURAN_6.fasta;7.47;763
W5K9G7_ASTMX_1.fasta;20.12;2932
G3VFR9_SARHA_1.fasta;12.4;1444
D2V9Y2_NAEGR_5.fasta;12.58;310
F0Y179_AURAN_3.fasta;14.45;1121
J9K6V4_ACYPI_2.fasta;7.1;1380
A0A0N1I7W9_LEPSE_3.fasta;14.76;962
A8X9X0_CAEBR_3.fasta;11.71;794
G0MCB1_CAEBE_3.fasta;7.69;754
F7H279_MACMU_1.fasta;5.36;5579
W5JJX1_ANODA_3.fasta;4.14;967
A0A067BUM2_SAPPC_1.fasta;12.09;455
E9GL43_DAPPU_4.fasta;4.97;764
I3JQB2_ORENI_2.fasta;5.86;2149
A0A096LWM2_POEFO_3.fasta;4.68;1239
I3LT30_PIG_2.fasta;3.67;682
G1PDK6_MYOLU_1.fasta;9.05;1293
A8XRG6_CAEBR_5.fasta;9.24;768
K1P4M1_CRAGI_2.fasta;6.93;505
B4MV93_DROWI_4.fasta;2.69;558
G1T9Q2_RABIT_1.fasta;1.67;18225
E9GGK3_DAPPU_3.fasta;9.69;774
H0WUW2_OTOGA_2.fasta;7.87;1335
B4I7P4_DROSE_1.fasta;5.31;1562
D2CG54_TRICA_3.fasta;24.98;1213
F6X3T5_HORSE_1.fasta;0.49;133270
Q4DNK9_TRYCC_4.fasta;10.02;918
A7RIW9_NEMVE_1.fasta;6.16;4661
T1K3F9_TETUR_3.fasta;42.66;1322
D2VQK4_NAEGR_4.fasta;15.17;804
F6YUF2_XENTR_4.fasta;4.22;4950
B5DUR3_DROPS_1.fasta;11.25;409
B0W644_CULQU_1.fasta;3.97;2168
D6W797_TRICA_1.fasta;12.01;633
A9URF3_MONBE_2.fasta;3.95;1291
E3LZ78_CAERE_4.fasta;9.72;432
A8XGG2_CAEBR_3.fasta;13.75;2830
A0A0M9FXC3_9TRYP_2.fasta;41.55;438
A0A044UUG6_ONCVO_2.fasta;8.99;1302
W5JPA7_ANODA_1.fasta;27.3;1436
A0A0L0TEE4_ALLMA_4.fasta;10.71;588
T1JX53_TETUR_4.fasta;11.2;875
H2MRS1_ORYLA_1.fasta;8.31;963
G1TZP3_RABIT_1.fasta;0.52;138243
H9JBL6_BOMMO_2.fasta;11.59;1225
B3RRG2_TRIAD_2.fasta;15.16;2817
F2UFD6_SALR5_2.fasta;10.1;525
H3DXJ0_PRIPA_4.fasta;16.45;389
A0A044S4J3_ONCVO_2.fasta;10.19;1393
T1L0Y2_TETUR_3.fasta;13.13;830
W5L586_ASTMX_1.fasta;6.04;1987
Q4CTU0_TRYCC_1.fasta;11.97;919
A0A158P292_ATTCE_2.fasta;9.98;5022
U3K4J7_FICAL_1.fasta;4.56;7834
T1KN87_TETUR_5.fasta;12.93;719
T1IN54_STRMM_2.fasta;14.26;975
F1MB52_BOVIN_2.fasta;14.19;747
A2DE41_TRIVA_6.fasta;9.16;524
H2YLQ2_CIOSA_3.fasta;2.75;3158
H2P491_PONAB_1.fasta;1.76;6125
A0A0L0DRW6_THETB_1.fasta;9.23;878
K2N5E1_TRYCR_1.fasta;13.82;955
H2T229_TAKRU_1.fasta;15.34;1610
W5KAP8_ASTMX_2.fasta;0.91;64945
T1JN84_STRMM_2.fasta;22.28;1441
T1HIA6_RHOPR_2.fasta;7.23;733
A0A0G4F9D8_VITBC_3.fasta;23.55;1554
F7AEK0_CALJA_1.fasta;2.11;6198
A0A067CA50_SAPPC_2.fasta;5.54;722
F6UU75_XENTR_2.fasta;10.52;1540
B3MUH4_DROAN_1.fasta;7.63;642
BBS2_CAEEL_4.fasta;13.67;907
W6LBN2_9TRYP_3.fasta;3.8;894
FRITZ_MOUSE_1.fasta;0.79;74993
H3ACN3_LATCH_1.fasta;8.3;554
E9HT82_DAPPU_1.fasta;46.07;968
H3D829_TETNG_2.fasta;9.26;324
A0A090L692_STRRB_5.fasta;16.1;410
I3MYC6_ICTTR_1.fasta;17.21;883
A0A0G4GYZ9_VITBC_3.fasta;18.31;508
A4HN90_LEIBR_3.fasta;11.08;1128
F6VTH6_ORNAN_1.fasta;5.56;1493
A7SH53_NEMVE_1.fasta;8.01;387
A0A096MWX4_PAPAN_1.fasta;20.57;953
H2YLQ2_CIOSA_1.fasta;9.14;930
G5AEZ3_PHYSP_3.fasta;12.21;778
G4YJY9_PHYSP_3.fasta;8.15;773
G0P085_CAEBE_6.fasta;7.97;590
A8X7A4_CAEBR_3.fasta;8.92;1087
K1QT73_CRAGI_3.fasta;3.77;928
A0A0L0C383_LUCCU_1.fasta;23.96;1440
G5C8Q6_HETGA_2.fasta;13.32;488
T1KN87_TETUR_8.fasta;9.56;565
Q5PR92_DANRE_2.fasta;1.7;2587
K3X8B7_PYTUL_5.fasta;10.25;829
B3SAM9_TRIAD_4.fasta;12.6;603
A8XRG6_CAEBR_2.fasta;20.17;937
B4LX92_DROVI_1.fasta;17.55;2844
T0RY96_9STRA_2.fasta;11.1;856
A9VC34_MONBE_3.fasta;10.82;795
T1J0I5_STRMM_2.fasta;3.89;1259
A4HKB1_LEIBR_2.fasta;12.88;1452
H9J068_BOMMO_1.fasta;5.68;2167
K2MXI1_TRYCR_1.fasta;16.93;443
W6L0G6_9TRYP_4.fasta;15.54;682
A0A024U9Y1_9STRA_1.fasta;13.61;786
K7IUM7_NASVI_4.fasta;6.83;1230
F7CW87_ORNAN_1.fasta;2.44;11847
IFT74_MOUSE_2.fasta;7.84;1646
D2VQK4_NAEGR_7.fasta;8.65;705
K7IZ19_NASVI_3.fasta;11.46;1353
V4AJL1_LOTGI_1.fasta;10.16;3594
A0A096MVJ7_PAPAN_2.fasta;12.67;718
V3ZY76_LOTGI_3.fasta;8.51;1010
FRITZ_DROME_2.fasta;32.43;1545
A0A090LTH6_STRRB_2.fasta;13.22;711
E7EXH4_DANRE_1.fasta;4.36;5389
A0A087XRS7_POEFO_2.fasta;4.1;2071
A0A132AI83_SARSC_3.fasta;11.17;546
K1QYL7_CRAGI_2.fasta;12.09;1059
G0MY08_CAEBE_5.fasta;14.97;735
G4YVH6_PHYSP_3.fasta;16.9;562
G4YVH6_PHYSP_2.fasta;34.49;864
Q7PZG7_ANOGA_3.fasta;15.29;870
K7G672_PELSI_1.fasta;3.1;8835
V4B2U3_LOTGI_2.fasta;11.42;832
H0VMP6_CAVPO_2.fasta;5.26;2641
F5HK34_ANOGA_3.fasta;2.04;1273
H3G2I6_PRIPA_2.fasta;19.85;796
W6KG70_9TRYP_2.fasta;14.79;622
G7NZ67_MACFA_1.fasta;8.56;222
M3ZSV8_XIPMA_3.fasta;8.88;1239
A2FLN7_TRIVA_5.fasta;13.9;410
T1KSQ0_TETUR_2.fasta;35.86;1160
F6YCR4_HORSE_1.fasta;6.58;2463
Q7QKB4_ANOGA_3.fasta;8.79;2037
SDCG8_HUMAN_1.fasta;0.68;77537
H3GA39_PHYRM_3.fasta;10.18;511
F7B2E3_MACMU_1.fasta;4.47;5305
K1RF96_CRAGI_4.fasta;11.56;1073
E7F9Q9_DANRE_3.fasta;10.41;1431
K1QMM4_CRAGI_4.fasta;12.89;419
PTHB1_CAEEL_2.fasta;7.61;762
A8XGG2_CAEBR_2.fasta;8.87;834
V4ARC4_LOTGI_1.fasta;19.95;1995
F0Y7H8_AURAN_4.fasta;18.21;928
G1ME56_AILME_1.fasta;4.53;8801
LZTL1_BOVIN_1.fasta;3.02;6064
I3KHB5_ORENI_2.fasta;2.03;1135
F0Y6H0_AURAN_5.fasta;12.35;656
L1I8Y1_GUITH_3.fasta;10.48;735
F6RWY1_CIOIN_2.fasta;9.19;718
A0A087X6C9_POEFO_1.fasta;5.47;4629
H2N391_PONAB_1.fasta;0.68;78339
A0A0D9RMF9_CHLSB_3.fasta;4.88;2789
I3KWC4_ORENI_2.fasta;6.54;1269
E0VP97_PEDHC_3.fasta;15.26;957
K3WFZ0_PYTUL_1.fasta;10.15;808
B5DUR3_DROPS_2.fasta;9.38;416
A0A0L9UFN1_PHAAN_2.fasta;8.99;1301
H2SDM2_TAKRU_2.fasta;14.78;602
H2ZI39_CIOSA_1.fasta;5.22;3640
H3CVL6_TETNG_2.fasta;8.47;543
G1LVU0_AILME_2.fasta;10.34;474
B4KFI6_DROMO_1.fasta;11.14;1203
A8WJB5_CAEBR_1.fasta;6.34;1026
A0A0G4EFJ8_VITBC_3.fasta;5.89;594
G5C8Q6_HETGA_1.fasta;3.81;5413
B4JDP6_DROGR_1.fasta;32.99;876
F7HEV6_CALJA_1.fasta;10.03;3820
G3PWT5_GASAC_2.fasta;14.69;769
F7IDY9_CALJA_1.fasta;12.56;1067
W6KEL0_9TRYP_2.fasta;7.51;772
T1IP28_STRMM_5.fasta;4.21;1165
A0A0N0P2P9_LEPSE_3.fasta;7.82;435
BBS5_CAEEL_1.fasta;10.46;2734
Q3V3N7_MOUSE_2.fasta;6.35;5732
F7C4T0_CALJA_1.fasta;0.52;141713
B4I3T5_DROSE_3.fasta;5.88;1072
A0A0W8CKJ4_PHYNI_6.fasta;7.91;961
W5LYF8_LEPOC_2.fasta;9.61;583
A0A0L0HCR5_SPIPN_1.fasta;3.81;1233
F2US57_SALR5_4.fasta;14.79;622
B3RXC9_TRIAD_1.fasta;14.48;2860
A0A0W8C0V4_PHYNI_3.fasta;3.14;986
Q7PUL7_ANOGA_3.fasta;10.44;431
Q7PUL7_ANOGA_4.fasta;13.9;446
E9H9W1_DAPPU_4.fasta;7.58;1002
F6YHN3_CIOIN_3.fasta;13.65;806
G4YN09_PHYSP_6.fasta;6.64;482
D2VGV9_NAEGR_3.fasta;11.85;945
E0VBP2_PEDHC_1.fasta;18.17;2064
W2QWY8_PHYPN_1.fasta;10.18;884
U3JYK5_FICAL_1.fasta;7.37;5821
BBS4_MOUSE_1.fasta;3.15;10008
B4M869_DROVI_1.fasta;13.3;1068
K3WT36_PYTUL_1.fasta;10.88;680
E9H9T3_DAPPU_3.fasta;5.95;571
J9JV08_ACYPI_1.fasta;8.19;1429
B3M8B7_DROAN_1.fasta;22.78;843
A0A158NUR8_ATTCE_3.fasta;12.5;848
F6V8F4_CIOIN_3.fasta;4.58;1027
Q4D247_TRYCC_4.fasta;10.16;1033
A0A0G2JUD0_RAT_2.fasta;2.69;11905
A8WJB5_CAEBR_3.fasta;11.22;392
G3SRN0_LOXAF_1.fasta;2.55;14858
A0A131ZVY5_SARSC_1.fasta;12.95;1328
A0A0W8CGX9_PHYNI_1.fasta;13.5;311
G3VLR7_SARHA_1.fasta;1.25;11949
H2QMZ4_PANTR_1.fasta;0.99;10658
M3YV76_MUSPF_1.fasta;9.03;3775
G1KIJ0_ANOCA_1.fasta;1.75;5701
B4JNK1_DROGR_1.fasta;13.09;1146
G4YHC7_PHYSP_4.fasta;6.54;734
BBS1_CAEEL_3.fasta;11.53;893
I3L6U7_PIG_4.fasta;8.83;1167
A0A158NV12_ATTCE_3.fasta;11.55;1255
LZTL1_PONAB_1.fasta;4.02;5693
E9G8C5_DAPPU_1.fasta;9.3;1032
A0A096N1F4_PAPAN_1.fasta;0.43;150839
E2RG29_CANLF_1.fasta;3.93;6866
T1JH94_STRMM_5.fasta;13.77;443
F7GJV3_MONDO_1.fasta;1.93;27116
M3ZIL2_XIPMA_2.fasta;15.77;2790
K1PFG3_CRAGI_2.fasta;11.3;1522
A0A132AED3_SARSC_4.fasta;8.77;969
A8HYK1_CHLRE_1.fasta;16.27;1100
K1P4M1_CRAGI_3.fasta;10.57;1154
A0A0M9GAT6_9TRYP_4.fasta;9.41;882
D0NIZ2_PHYIT_1.fasta;10.89;946
B4J623_DROGR_2.fasta;35.47;344
H3G905_PHYRM_2.fasta;6.61;514
A8XGG2_CAEBR_7.fasta;7.34;804
T1FZD8_HELRO_2.fasta;11.58;423
A0A090LTH6_STRRB_4.fasta;12.39;783
S9UX65_9TRYP_1.fasta;11.03;1242
T1G3W6_HELRO_2.fasta;13.89;785
F7HY94_CALJA_2.fasta;12.76;807
W2Q9Y5_PHYPN_6.fasta;9.21;955
A8JDM5_CHLRE_1.fasta;10.43;2292
B4HLG5_DROSE_1.fasta;25.9;2456
A0A0W8CFM7_PHYNI_1.fasta;11.81;474
F1PMK6_CANLF_1.fasta;2.67;5198
B4GIM8_DROPE_1.fasta;11.74;409
BBS12_MOUSE_2.fasta;8.27;1426
T1KWA3_TETUR_3.fasta;14.53;805
T1HX26_RHOPR_4.fasta;16.79;971
F7HDG7_MACMU_1.fasta;0.49;155664
A4I4C4_LEIIN_3.fasta;10.99;1338
A8HY05_CHLRE_1.fasta;3.11;2573
W5KIU0_ASTMX_1.fasta;10.27;3409
F6W3B7_ORNAN_1.fasta;3.18;3768
K7J2U6_NASVI_1.fasta;10.43;2081
F2UQ70_SALR5_4.fasta;14.09;298
W5QCF0_SHEEP_1.fasta;1.8;6886
I3K8F9_ORENI_2.fasta;10.32;310
W5L586_ASTMX_3.fasta;7.65;1177
K1R468_CRAGI_1.fasta;5.07;1991
B4HPG5_DROSE_3.fasta;20.17;362
F6Q1R3_CALJA_1.fasta;2.46;13759
A0A067RJQ2_ZOONE_3.fasta;8.7;966
A0A139AXF2_GONPR_2.fasta;2.34;2734
G4YNA1_PHYSP_3.fasta;13.78;646
F2TWK2_SALR5_2.fasta;11.27;923
A0A067CKY6_SAPPC_1.fasta;10.81;583
H2QX35_PANTR_3.fasta;3.91;665
A0A0G4EFJ8_VITBC_2.fasta;10.47;468
S9UZY7_9TRYP_1.fasta;11.51;834
H2SZY5_TAKRU_3.fasta;2.54;986
A7SJU1_NEMVE_1.fasta;6.09;4303
Q9VF13_DROME_3.fasta;11.26;1190
E1BNU6_BOVIN_1.fasta;3.92;7597
D8RT29_SELML_2.fasta;12.5;96
A0A024G196_9STRA_1.fasta;9.94;855
A0A0G4EJS8_VITBC_4.fasta;3.96;480
D2V8J4_NAEGR_3.fasta;8.25;861
K7IMU7_NASVI_4.fasta;8.81;590
G1LGY7_AILME_1.fasta;1.87;15772
G1SIY1_RABIT_2.fasta;14.12;772
Q4D247_TRYCC_1.fasta;10.13;948
A0A087XEK6_POEFO_1.fasta;4.01;2817
F5HK34_ANOGA_4.fasta;5.59;322
H2R2S2_PANTR_1.fasta;0.49;110621
A4H8R6_LEIBR_1.fasta;8.64;405
H2ZWW4_LATCH_1.fasta;6.78;3749
K3WUB9_PYTUL_7.fasta;6.88;581
H2TTM2_TAKRU_1.fasta;3.14;11779
G4YNA1_PHYSP_1.fasta;12.53;830
A0A139A4E2_GONPR_1.fasta;30.89;1065
E2RER8_CANLF_1.fasta;8.06;4107
M4A7P2_XIPMA_2.fasta;5.77;5027
B3MZ02_DROAN_1.fasta;16.45;1015
A7SJU1_NEMVE_2.fasta;7.22;1288
B3RJT2_TRIAD_3.fasta;6.26;990
I3LB57_PIG_1.fasta;14.0;886
K1QJC8_CRAGI_2.fasta;5.48;694
G3PLE4_GASAC_2.fasta;8.02;1135
H3G787_PHYRM_2.fasta;11.62;628
G4YN09_PHYSP_5.fasta;6.46;511
B4MW67_DROWI_3.fasta;8.71;987
H3DGV8_TETNG_1.fasta;64.47;774
W2PT12_PHYPN_2.fasta;14.35;446
F7DYZ0_HORSE_1.fasta;12.57;2959
B4LLH6_DROVI_2.fasta;43.01;1460
W5JQZ5_ANODA_2.fasta;28.84;808
B7QG96_IXOSC_1.fasta;1.92;13122
F2UP53_SALR5_4.fasta;9.93;1340
A0A0D9R018_CHLSB_1.fasta;6.73;5633
G0MK79_CAEBE_3.fasta;13.78;733
G3QXT9_GORGO_1.fasta;1.92;7349
D2VQK4_NAEGR_6.fasta;9.12;713
A0A140TAU3_DANRE_2.fasta;6.58;1566
F2UFD6_SALR5_5.fasta;10.26;692
A0A0G4GWT1_VITBC_3.fasta;6.07;527
Q0VCP5_BOVIN_1.fasta;7.21;3829
A0A0W8CKJ4_PHYNI_4.fasta;9.38;1034
Q17IM4_AEDAE_1.fasta;7.58;396
E0VDR8_PEDHC_6.fasta;10.39;924
G3QI68_GORGO_2.fasta;2.54;2483
F7DMU6_MONDO_2.fasta;2.23;17867
F7C208_CALJA_1.fasta;8.51;2033
B4JDP6_DROGR_5.fasta;11.5;574
W2ZMB5_PHYPR_2.fasta;11.93;838
T1L460_TETUR_4.fasta;8.83;566
I3MZR6_ICTTR_2.fasta;10.61;924
G3PXZ6_GASAC_3.fasta;6.47;2567
G3VHQ8_SARHA_2.fasta;1.29;21603
A9US50_MONBE_2.fasta;10.48;811
V3ZMW5_LOTGI_4.fasta;7.35;912
A0A096MTK8_PAPAN_1.fasta;11.66;223
BBS1_CAEEL_2.fasta;18.64;1695
B1H296_RAT_1.fasta;15.22;946
A4H4J1_LEIBR_3.fasta;5.74;1080
M3YBL1_MUSPF_1.fasta;2.2;6271
G3PXZ6_GASAC_2.fasta;11.17;994
B3RRG2_TRIAD_1.fasta;11.92;1049
Q4DW95_TRYCC_4.fasta;10.59;1161
I3KYQ8_ORENI_2.fasta;4.07;639
F7EC15_XENTR_2.fasta;7.89;1065
F6RFR4_HORSE_1.fasta;9.27;3710
F6UBH2_MONDO_1.fasta;1.2;34839
F6UU75_XENTR_6.fasta;12.85;942
A0A132AFF8_SARSC_4.fasta;13.65;1267
A0A044RGE9_ONCVO_3.fasta;15.06;2092
F1QBF1_DANRE_2.fasta;9.32;1728
H2MPC6_ORYLA_3.fasta;8.41;523
D2VQK4_NAEGR_2.fasta;15.09;802
V9DZZ4_PHYPR_2.fasta;7.49;854
A0A0G4EJS8_VITBC_3.fasta;2.59;1042
F1PG88_CANLF_1.fasta;2.07;5322
A2DWY6_TRIVA_1.fasta;12.96;409
A9UYR2_MONBE_1.fasta;6.16;633
T1JH94_STRMM_3.fasta;11.59;699
TTC8_MOUSE_1.fasta;1.4;21121
M3Y536_MUSPF_4.fasta;7.28;2405
J9JLI4_ACYPI_2.fasta;8.07;1301
L1J7Q0_GUITH_1.fasta;19.64;993
G0MCB1_CAEBE_4.fasta;13.36;831
K7FSV7_PELSI_1.fasta;4.44;2953
A0A0M9GA52_9TRYP_4.fasta;9.4;670
B4MV93_DROWI_1.fasta;13.73;801
A0A0M9G8H0_9TRYP_2.fasta;13.24;944
E0VDR8_PEDHC_1.fasta;8.91;1021
A0A0W8CRE0_PHYNI_3.fasta;12.44;611
G3N2W1_BOVIN_1.fasta;1.11;5689
F6TJ94_HORSE_1.fasta;0.76;70589
A0A158NBF3_ATTCE_3.fasta;11.56;1168
K3WA10_PYTUL_3.fasta;12.99;1039
H0WUW2_OTOGA_3.fasta;12.36;1044
H9GG47_ANOCA_1.fasta;3.49;9869
A0A0L0C708_LUCCU_2.fasta;16.95;3769
A0A0D9QYN2_CHLSB_1.fasta;1.02;1860
F7DYZ6_XENTR_1.fasta;11.92;663
E9HLA0_DAPPU_1.fasta;15.46;744
H3G5F9_PHYRM_1.fasta;6.79;604
A0A067CEN2_SAPPC_1.fasta;7.55;543
K3WUB9_PYTUL_6.fasta;13.36;696
H3GG97_PHYRM_3.fasta;9.36;1068
A0A087XEB7_POEFO_1.fasta;8.17;2974
F1SDY6_PIG_2.fasta;4.34;5340
A0A044RGE9_ONCVO_2.fasta;5.02;1274
W2YQ45_PHYPR_3.fasta;12.86;840
W4GJ33_9STRA_1.fasta;23.66;1420
ARL6_CAEEL_2.fasta;22.43;602
A0A044RIU7_ONCVO_1.fasta;10.35;3412
A0A024TTU2_9STRA_1.fasta;15.48;407
G1R9L0_NOMLE_1.fasta;8.72;4038
T1J8I6_STRMM_2.fasta;4.21;594
G3SHD1_GORGO_2.fasta;7.2;2722
W4YMR2_STRPU_1.fasta;16.61;3962
H3GG97_PHYRM_5.fasta;9.91;1009
F6Y677_CIOIN_2.fasta;11.41;2348
W5JPA7_ANODA_3.fasta;16.16;792
MKKS_HUMAN_1.fasta;3.32;9284
B5YNM9_THAPS_3.fasta;9.12;603
Q9VS19_DROME_4.fasta;8.96;670
B3S9A2_TRIAD_2.fasta;6.92;448
M4A7P2_XIPMA_1.fasta;11.44;1066
B4Q641_DROSI_4.fasta;7.21;555
T1J4V7_STRMM_2.fasta;4.65;753
G3NM06_GASAC_1.fasta;4.93;1846
I3JZ61_ORENI_2.fasta;8.81;3007
G1PE46_MYOLU_2.fasta;7.78;720
W2QWY8_PHYPN_2.fasta;7.79;847
T1KN87_TETUR_3.fasta;12.54;566
F6RFR4_HORSE_2.fasta;13.95;932
BBS2_CAEEL_3.fasta;10.65;779
B3S5T1_TRIAD_1.fasta;14.92;2687
A0A0L9UFN1_PHAAN_1.fasta;9.48;1604
D2VIC7_NAEGR_4.fasta;11.48;488
A0A0S4KEX6_BODSA_3.fasta;7.53;704
F6SCB7_MACMU_1.fasta;1.77;19147
H9J289_BOMMO_1.fasta;15.82;2447
CH037_HUMAN_1.fasta;1.8;7330
A0A096NVI3_PAPAN_1.fasta;6.1;3589
E3M4Z1_CAERE_4.fasta;11.35;1339
D2VIC7_NAEGR_7.fasta;7.78;360
F6R3H8_XENTR_1.fasta;8.51;740
V3ZR86_LOTGI_1.fasta;8.94;1600
B4HN35_DROSE_1.fasta;11.89;723
H3F5B6_PRIPA_1.fasta;20.57;1118
Q29N44_DROPS_3.fasta;13.66;593
T1KN87_TETUR_7.fasta;7.23;650
E9GGK3_DAPPU_1.fasta;12.84;1067
V9EY54_PHYPR_3.fasta;6.84;1009
B4GR41_DROPE_3.fasta;11.8;610
W5JJX1_ANODA_2.fasta;2.68;1082
D2VIC7_NAEGR_2.fasta;11.11;675
G1SYD7_RABIT_2.fasta;10.3;1146
M4AZY0_XIPMA_1.fasta;41.65;1491
A9V3H9_MONBE_4.fasta;9.64;882
F1QCQ8_DANRE_1.fasta;18.4;2668
D2UZA0_NAEGR_1.fasta;11.08;415
W5PIK1_SHEEP_1.fasta;4.2;5838
V9F4S6_PHYPR_1.fasta;12.14;807
T1JGE4_STRMM_1.fasta;9.04;973
W4Y6U2_STRPU_1.fasta;5.1;2923
A7RZZ8_NEMVE_3.fasta;10.89;1139
E9ADS3_LEIMA_1.fasta;10.52;922
Q4CYP7_TRYCC_2.fasta;16.8;637
F6S5R5_HORSE_1.fasta;1.8;21871
W2Q9Y5_PHYPN_2.fasta;17.75;1127
J9K409_ACYPI_1.fasta;7.3;1055
Q28WS1_DROPS_2.fasta;6.37;1334
I3L6U7_PIG_3.fasta;1.37;16872
A0A0L0SZE7_ALLMA_3.fasta;25.57;747
M4AFV4_XIPMA_2.fasta;1.2;50239
A4IDK2_LEIIN_1.fasta;10.66;563
K3X3B3_PYTUL_4.fasta;11.33;600
A0A0L0BP76_LUCCU_1.fasta;4.07;6927
Q4E3Y7_TRYCC_1.fasta;5.9;661
T1JL36_STRMM_1.fasta;11.04;480
E0V980_PEDHC_1.fasta;64.53;874
Q29J74_DROPS_1.fasta;14.24;1018
F6UU75_XENTR_7.fasta;7.89;1546
W4FHA7_9STRA_1.fasta;12.67;2866
M3WA02_FELCA_1.fasta;4.8;10271
LZTL1_RAT_1.fasta;2.54;6451
E9ADS3_LEIMA_2.fasta;10.71;1036
H9IUL9_BOMMO_3.fasta;13.01;369
F7IFY6_CALJA_2.fasta;5.59;5568
G5A9W7_PHYSP_1.fasta;4.37;778
W2Q3L9_PHYPN_2.fasta;13.2;303
G5AEZ3_PHYSP_2.fasta;8.98;646
A0A087Y1G8_POEFO_2.fasta;6.03;2237
W6LH84_9TRYP_4.fasta;4.65;818
A0A0G4G617_VITBC_2.fasta;16.81;226
B4JSV3_DROGR_3.fasta;7.42;876
F7CJR6_HORSE_2.fasta;10.67;478
I3MME5_ICTTR_3.fasta;8.5;2471
FRITZ_DROME_1.fasta;12.35;1344
F4PDV5_BATDJ_4.fasta;5.79;1260
A0A044S4J3_ONCVO_3.fasta;15.0;1007
G4VB11_SCHMA_2.fasta;14.73;910
B4J7X0_DROGR_1.fasta;21.76;1581
S9WN89_9TRYP_1.fasta;14.63;752
K1QAN9_CRAGI_1.fasta;15.67;2846
G5AEZ3_PHYSP_1.fasta;10.96;1688
A0A087Y3I8_POEFO_1.fasta;2.68;15490
A0A131ZVY5_SARSC_5.fasta;10.36;917
A0A0N0P2P9_LEPSE_1.fasta;8.66;889
BBS5_DANRE_3.fasta;11.65;532
D8RT29_SELML_4.fasta;2.2;1135
A8XGG2_CAEBR_5.fasta;13.63;888
V9DZZ4_PHYPR_1.fasta;14.58;679
A4I4C4_LEIIN_2.fasta;14.41;1173
A0A0S4KEX6_BODSA_1.fasta;10.65;629
H9J289_BOMMO_2.fasta;5.28;587
W5LRM0_ASTMX_2.fasta;12.73;1021
E9HT82_DAPPU_3.fasta;12.43;740
G1RZS0_NOMLE_1.fasta;0.47;151655
G0MK79_CAEBE_2.fasta;12.99;585
C4V6M3_NOSCE_1.fasta;11.44;271
G4YJY9_PHYSP_1.fasta;8.71;1608
F0YAJ5_AURAN_8.fasta;7.63;511
Q9VPP9_DROME_3.fasta;26.78;758
S9U7B2_9TRYP_1.fasta;3.88;438
W5JDQ4_ANODA_2.fasta;8.45;876
E2RKK7_CANLF_1.fasta;28.65;2279
J9K271_ACYPI_4.fasta;12.94;889
A0A044R639_ONCVO_2.fasta;17.52;1632
A0A0G4EZB0_VITBC_1.fasta;9.43;668
F6QP01_XENTR_2.fasta;10.57;814
A0A0L0C383_LUCCU_2.fasta;5.99;985
G1RV53_NOMLE_1.fasta;1.74;16571
H2L842_ORYLA_1.fasta;7.12;1179
V5DJG5_TRYCR_2.fasta;8.32;673
G1P9Y3_MYOLU_1.fasta;1.41;27733
A0A0S4IYJ2_BODSA_3.fasta;7.09;888
MKKS_PONAB_1.fasta;5.56;4317
F6RDQ7_CIOIN_3.fasta;9.86;1065
B3S9A2_TRIAD_1.fasta;12.48;737
MKKS_PONAB_2.fasta;7.09;4781
V6TXM2_GIAIN_1.fasta;14.44;817
