Filename;Sensibility;Specificity;F1_score;TP;FP;TN;FN
BBS5_MOUSE.gar;0.987;0.071;0.132;1449;18896;0;19
L1JA00_GUITH.gar;0.0;0.0;0.0;0;0;335;576
H3CFW0_TETNG.gar;1.0;0.278;0.435;1989;5176;0;0
B3S0W6_TRIAD.gar;1.0;0.385;0.556;1725;2761;0;0
V4B2U3_LOTGI.gar;1.0;0.165;0.283;2231;11293;0;0
H2ZYI3_LATCH.gar;1.0;0.5;0.667;1944;1944;0;0
W5QAJ5_SHEEP.gar;1.0;0.073;0.136;2166;27421;0;0
G1QNZ0_NOMLE.gar;0.955;0.077;0.143;2681;32350;0;126
LZTL1_MOUSE.gar;0.802;0.165;0.274;3263;16543;1;807
H9GCQ3_ANOCA.gar;1.0;0.087;0.16;2169;22792;0;0
A0A096MTK8_PAPAN.gar;0.963;0.029;0.056;992;33282;0;38
Q3V3N7_MOUSE.gar;0.694;0.215;0.328;3873;14149;0;1708
G3TR76_LOXAF.gar;1.0;0.5;0.667;2142;2142;0;0
H9GPW5_ANOCA.gar;1.0;0.5;0.667;1962;1962;0;0
F6V3X0_CALJA.gar;1.0;0.011;0.022;204;17537;0;0
B0WXE2_CULQU.gar;1.0;0.872;0.932;1812;267;0;0
H2PT77_PONAB.gar;1.0;0.5;0.667;1962;1962;0;0
A0A090LLE7_STRRB.gar;0.014;0.5;0.027;21;21;1515;1515
H2MHH5_ORYLA.gar;1.0;0.208;0.344;1674;6373;1;0
B4M537_DROVI.gar;1.0;0.627;0.771;1137;676;0;0
F7CJR6_HORSE.gar;1.0;0.041;0.079;1090;25587;0;0
M3YWX4_MUSPF.gar;0.929;0.044;0.084;4095;88950;0;312
B4H6Z9_DROPE.gar;1.0;0.815;0.898;2910;662;0;0
M3W9S7_FELCA.gar;0.498;0.19;0.275;2793;11918;0;2820
F7GJV3_MONDO.gar;1.0;0.026;0.051;2155;82184;0;0
A0A024TA76_9STRA.gar;0.0;0.0;0.0;0;589;0;1716
M3WSX8_FELCA.gar;0.848;0.196;0.318;3757;15410;0;674
H3B555_LATCH.gar;0.977;0.043;0.082;2516;56452;0;60
A2F554_TRIVA.gar;1.0;0.5;0.667;567;567;0;0
J9JNX2_ACYPI.gar;0.982;0.139;0.244;3050;18843;3687;56
A0A087YN04_POEFO.gar;0.524;0.154;0.238;1204;6625;0;1094
H2M9T7_ORYLA.gar;0.61;0.524;0.564;1034;938;0;661
B4MMM3_DROWI.gar;1.0;0.928;0.963;1818;142;0;0
F2USB8_SALR5.gar;1.0;0.369;0.539;1763;3010;0;0
I7LWB4_TETTS.gar;0.0;0.0;0.0;0;1078;0;1898
I3JQB2_ORENI.gar;0.929;0.242;0.384;1573;4924;0;121
B3S9A2_TRIAD.gar;1.0;0.351;0.52;836;1546;0;0
G4ZW31_PHYSP.gar;0.0;0.0;0.0;0;1047;0;1047
A0A0W8CFM7_PHYNI.gar;0.0;0.0;0.0;0;0;1047;1047
G1KMV6_ANOCA.gar;0.554;0.092;0.158;3655;35962;0;2943
T0QGA8_9STRA.gar;0.0;0.0;0.0;0;0;174;567
G1RWH4_NOMLE.gar;0.969;0.084;0.155;2448;26851;1;79
W4GJ33_9STRA.gar;0.985;0.548;0.704;2273;1876;0;34
A0A087XEB7_POEFO.gar;0.973;0.328;0.491;3032;6222;0;85
A0A0R4IUZ0_DANRE.gar;0.472;0.017;0.033;860;49943;67714;962
H0V4D2_CAVPO.gar;1.0;0.044;0.084;1026;22322;0;0
I3KLC5_ORENI.gar;0.956;0.17;0.289;1644;8001;0;75
A0A0K0JVX7_BRUMA.gar;1.0;0.273;0.429;1773;4733;0;0
G3WV05_SARHA.gar;0.71;0.065;0.119;1575;22777;265;644
H3B9Z9_LATCH.gar;1.0;0.023;0.045;561;23829;0;0
L1IIB1_GUITH.gar;0.0;0.0;0.0;0;617;0;1323
H2T229_TAKRU.gar;0.989;0.364;0.532;1668;2913;0;18
G1TZP3_RABIT.gar;0.874;0.009;0.018;4020;433404;0;579
A7S5W5_NEMVE.gar;1.0;0.879;0.936;2298;315;0;0
A0A024G9H8_9STRA.gar;0.0;0.0;0.0;0;0;123;1524
F6UN54_ORNAN.gar;0.76;0.115;0.2;2463;18952;1065;776
F7IFY6_CALJA.gar;0.805;0.061;0.113;2315;35372;870;559
G1SII1_RABIT.gar;1.0;0.523;0.687;6395;5841;0;1
I3MYC6_ICTTR.gar;0.294;0.681;0.411;643;301;0;1541
J3QMK2_MOUSE.gar;0.563;0.101;0.171;1400;12463;0;1088
U3JXB3_FICAL.gar;1.0;0.266;0.42;3509;9691;0;0
Q4R679_MACFA.gar;1.0;0.017;0.033;2064;116841;0;0
BBS4_DROME.gar;1.0;0.448;0.619;1520;1873;0;0
G3RIZ2_GORGO.gar;0.91;0.072;0.133;2632;34083;0;260
W3A5U6_PHYPR.gar;0.0;0.0;0.0;0;0;1180;1180
G3SW34_LOXAF.gar;1.0;0.029;0.056;558;18473;0;0
L1IPS2_GUITH.gar;0.692;0.792;0.739;562;148;0;250
B4J6Z6_DROGR.gar;1.0;0.788;0.881;2946;792;0;0
G1TLB3_RABIT.gar;1.0;0.028;0.054;1044;35817;0;0
W5PIK1_SHEEP.gar;1.0;0.053;0.101;900;16004;0;0
V5B464_TRYCR.gar;0.0;0.0;0.0;0;1788;0;1788
H3CVL6_TETNG.gar;1.0;0.351;0.52;558;1032;0;0
B4LNW6_DROVI.gar;1.0;0.764;0.866;613;189;0;0
A0A0G4ILU8_PLABS.gar;0.0;0.0;0.0;0;278;0;1806
W2Z6I3_PHYPR.gar;0.0;0.0;0.0;0;0;92;736
F1NGP6_CHICK.gar;1.0;0.109;0.197;3743;30747;0;0
K7J1K7_NASVI.gar;1.0;0.53;0.693;1011;898;0;0
CH037_HUMAN.gar;0.626;0.091;0.159;2087;20949;0;1247
A0A0L0HHW9_SPIPN.gar;0.76;0.681;0.718;1366;641;355;431
Q4D092_TRYCC.gar;0.0;0.0;0.0;0;552;0;552
F7AEK0_CALJA.gar;1.0;0.055;0.104;658;11263;0;0
G3QI68_GORGO.gar;0.248;0.092;0.134;833;8255;7663;2532
IFT27_HUMAN.gar;0.983;0.061;0.115;1094;16839;0;19
A0A096NZB9_PAPAN.gar;0.996;0.141;0.247;4363;26520;0;18
G0QX15_ICHMG.gar;0.0;0.0;0.0;0;505;0;1570
G3W6A7_SARHA.gar;0.433;0.009;0.018;2251;248369;0;2943
A2EQS9_TRIVA.gar;1.0;0.5;0.667;2247;2247;0;0
A0A0G4GWT1_VITBC.gar;1.0;0.73;0.844;1581;586;0;0
L1JP33_GUITH.gar;0.916;0.52;0.663;956;882;259;88
B4KCS8_DROMO.gar;1.0;0.807;0.893;1338;320;0;0
A0A0V0R577_PSEPJ.gar;0.0;0.0;0.0;0;1200;0;1509
A0A087XEK6_POEFO.gar;0.631;0.107;0.183;846;7087;0;494
M3ZUZ2_XIPMA.gar;0.853;0.282;0.424;2901;7380;0;499
G5AEZ3_PHYSP.gar;1.0;0.723;0.839;1878;719;0;0
V9FJ70_PHYPR.gar;1.0;0.969;0.984;2247;73;0;0
A0A0D9R7I6_CHLSB.gar;0.787;0.114;0.199;3003;23337;0;815
H2YLQ2_CIOSA.gar;1.0;0.284;0.442;1096;2767;0;0
Q16XJ9_AEDAE.gar;1.0;0.082;0.152;2226;24844;0;0
G1P9Y3_MYOLU.gar;0.939;0.021;0.041;1715;81763;0;112
M3WUV2_FELCA.gar;1.0;0.5;0.667;1965;1965;0;0
Q22BU8_TETTS.gar;0.0;0.0;0.0;0;679;0;1764
B1WC73_RAT.gar;0.751;0.054;0.101;1391;24273;0;462
W4H8Z6_9STRA.gar;0.0;0.0;0.0;0;0;112;2102
A0A077ZNG4_STYLE.gar;0.0;0.0;0.0;0;29;0;1539
A0A0D9RMF9_CHLSB.gar;1.0;0.118;0.211;2445;18255;0;1
A0A096LYQ5_POEFO.gar;0.0;0.0;0.0;0;0;5275;3150
I3JGE5_ORENI.gar;0.862;0.125;0.218;781;5491;56;125
H3DHP5_TETNG.gar;1.0;0.475;0.644;1460;1611;1;0
F6UBH2_MONDO.gar;1.0;0.018;0.035;1925;105211;0;0
D4A8B1_RAT.gar;0.637;0.05;0.093;1598;30495;0;912
Q66H79_RAT.gar;1.0;0.292;0.452;3164;7688;0;0
T1HSF8_RHOPR.gar;1.0;0.237;0.383;1074;3453;0;0
I3JUU0_ORENI.gar;1.0;0.728;0.843;1704;636;0;0
G3VFI2_SARHA.gar;1.0;0.078;0.145;2499;29411;0;0
CH037_BOVIN.gar;1.0;0.037;0.071;845;22145;0;0
G1SZG9_RABIT.gar;1.0;0.86;0.925;2175;355;0;0
D0NIV2_PHYIT.gar;0.0;0.0;0.0;0;1977;0;1977
B4KME7_DROMO.gar;1.0;0.852;0.92;1027;178;0;0
V9F6J5_PHYPR.gar;0.649;0.945;0.77;1080;63;0;585
D0N5X0_PHYIT.gar;0.0;0.0;0.0;0;0;1047;1047
BBS7_CAEEL.gar;1.0;0.19;0.319;2166;9229;0;0
G3NKQ2_GASAC.gar;1.0;0.602;0.752;1707;1130;0;0
F1SDY6_PIG.gar;1.0;0.043;0.082;2231;49795;1;0
MKS1_MOUSE.gar;1.0;0.236;0.382;2499;8090;0;0
F1NGP3_CHICK.gar;0.992;0.058;0.11;1797;29407;70;15
A0A067CA50_SAPPC.gar;0.611;0.848;0.71;1369;245;288;872
A0A0K0JLB3_BRUMA.gar;1.0;0.439;0.61;1503;1920;0;0
Q7QJD7_ANOGA.gar;1.0;0.847;0.917;1815;328;0;0
D2I2K1_AILME.gar;1.0;0.143;0.25;1680;10049;0;0
A0A067R1E4_ZOONE.gar;1.0;0.331;0.497;2178;4403;0;0
A0A0G2JT03_RAT.gar;1.0;0.23;0.374;201;673;0;0
W5NLE0_LEPOC.gar;1.0;0.5;0.667;1941;1941;0;0
A0A158P292_ATTCE.gar;1.0;0.162;0.279;2505;12983;0;0
A0A0D9RQV3_CHLSB.gar;0.937;0.008;0.016;3862;489842;0;259
T0RDB9_9STRA.gar;0.0;0.0;0.0;0;0;227;713
H0XMN1_OTOGA.gar;1.0;0.189;0.318;201;864;0;0
G7PC93_MACFA.gar;0.677;0.101;0.176;2298;20450;0;1095
G1TGM5_RABIT.gar;0.09;0.006;0.011;83;13333;11151;837
B4HN35_DROSE.gar;0.979;0.391;0.559;1431;2232;0;30
F6TJ94_HORSE.gar;1.0;0.01;0.02;2255;220017;0;0
B4MK78_DROWI.gar;1.0;0.379;0.55;1464;2401;0;0
K7J2H3_NASVI.gar;1.0;0.707;0.828;2172;898;0;0
A0A061J2T5_TRYRA.gar;1.0;0.5;0.667;2256;2256;0;0
F7C228_XENTR.gar;0.463;0.077;0.132;1005;12072;8675;1164
D2HN50_AILME.gar;1.0;0.5;0.667;2142;2142;0;0
K1RU52_CRAGI.gar;0.954;0.178;0.3;1743;8063;424;84
BBIP1_HUMAN.gar;1.0;0.026;0.051;492;18501;0;0
H0X8S4_OTOGA.gar;1.0;0.023;0.045;1530;64285;0;0
J9K5Q8_ACYPI.gar;1.0;0.546;0.706;913;760;0;0
G1QEW9_MYOLU.gar;1.0;0.85;0.919;2178;385;0;0
T0RT93_9STRA.gar;0.068;1.0;0.127;164;0;845;2249
H0XKK6_OTOGA.gar;1.0;0.848;0.918;2151;386;0;0
A0A061J9H1_TRYRA.gar;1.0;0.5;0.667;1377;1377;0;0
A9V1S9_MONBE.gar;0.698;0.523;0.598;730;665;580;316
G3SS75_LOXAF.gar;1.0;0.018;0.035;612;33888;0;0
A0A087XRS7_POEFO.gar;0.769;0.448;0.566;3021;3720;0;906
D2HVB4_AILME.gar;1.0;0.03;0.058;621;19934;0;0
B3M138_DROAN.gar;1.0;0.844;0.915;1155;214;0;0
V3ZY76_LOTGI.gar;1.0;0.134;0.236;1728;11187;0;0
H0V587_CAVPO.gar;1.0;0.04;0.077;558;13367;0;0
W5MMG5_LEPOC.gar;1.0;0.244;0.392;2477;7682;0;0
W4FD55_9STRA.gar;0.999;0.768;0.868;1402;423;0;1
F6V1R0_HORSE.gar;0.932;0.018;0.035;647;34783;754;47
S9W6M0_9TRYP.gar;1.0;0.5;0.667;1077;1077;0;0
B4KQ20_DROMO.gar;1.0;0.424;0.596;1714;2333;0;0
M3ZTR9_XIPMA.gar;1.0;0.034;0.066;2369;67340;0;0
F6YUF2_XENTR.gar;0.31;0.031;0.056;774;24223;7978;1721
B0X734_CULQU.gar;1.0;0.801;0.89;1875;467;0;0
W4GJ56_9STRA.gar;0.232;0.793;0.359;471;123;821;1563
D0MY10_PHYIT.gar;1.0;0.972;0.986;2172;62;0;0
A7SH53_NEMVE.gar;1.0;0.27;0.425;1021;2755;0;0
G7PRK5_MACFA.gar;1.0;0.5;0.667;1962;1962;0;0
W2YZ86_PHYPR.gar;0.0;0.0;0.0;0;0;317;594
K2MXI1_TRYCR.gar;1.0;0.5;0.667;1122;1122;0;0
W5PWU8_SHEEP.gar;1.0;0.056;0.106;2148;35936;0;0
A0A090L692_STRRB.gar;1.0;0.953;0.976;1050;52;0;0
F6VUS1_ORNAN.gar;1.0;0.137;0.241;1719;10847;0;0
Q4E4V4_TRYCC.gar;0.0;0.0;0.0;0;1761;0;1761
F6PQ94_CIOIN.gar;1.0;0.308;0.471;2178;4900;0;0
K7FIS9_PELSI.gar;1.0;0.36;0.529;4391;7817;0;0
I3KHB5_ORENI.gar;1.0;0.264;0.418;204;569;0;0
G7NZ67_MACFA.gar;1.0;0.037;0.071;1289;33794;0;0
A0A0D9QUM7_CHLSB.gar;1.0;0.042;0.081;2145;48962;0;0
U3K919_FICAL.gar;1.0;0.527;0.69;4188;3762;0;0
A0A0L0CIR6_LUCCU.gar;1.0;0.824;0.904;1110;237;0;0
H2V9K1_TAKRU.gar;1.0;0.366;0.536;1029;1782;0;0
G1RZS0_NOMLE.gar;0.755;0.006;0.012;3034;482553;10000;987
G3S2G4_GORGO.gar;1.0;0.5;0.667;2133;2133;0;0
A0A0G2JUD0_RAT.gar;1.0;0.011;0.022;2437;220808;711;0
A0A067QKD4_ZOONE.gar;1.0;0.321;0.486;2325;4909;0;0
A0A024GPP5_9STRA.gar;0.0;0.0;0.0;0;0;148;567
W5KI70_ASTMX.gar;0.896;0.07;0.13;2631;35212;736;305
G4VC35_SCHMA.gar;0.0;0.0;0.0;0;1156;0;1156
Q22CC3_TETTS.gar;0.0;0.0;0.0;0;630;0;1367
A0A044VD16_ONCVO.gar;0.755;0.309;0.439;855;1913;0;277
H0WVV6_OTOGA.gar;1.0;0.025;0.049;621;24261;0;0
G1M4X8_AILME.gar;1.0;0.019;0.037;546;27708;0;0
G4YJY9_PHYSP.gar;1.0;0.97;0.985;2327;72;0;0
E9ADL1_LEIMA.gar;1.0;0.5;0.667;561;561;0;0
D2VQK4_NAEGR.gar;1.0;0.918;0.957;2076;185;0;0
A0A078AXX6_STYLE.gar;0.0;0.0;0.0;0;117;0;843
S9VEE0_9TRYP.gar;0.0;0.0;0.0;0;546;0;546
E2R962_CANLF.gar;0.939;0.159;0.272;2141;11359;6;138
F6Y677_CIOIN.gar;0.999;0.216;0.355;1551;5617;0;1
I3MEL8_ICTTR.gar;1.0;0.158;0.273;1684;9007;0;0
B1WBT5_RAT.gar;1.0;0.042;0.081;2295;51886;0;0
B4ME19_DROVI.gar;1.0;0.421;0.593;1637;2255;0;0
G3T581_LOXAF.gar;1.0;0.08;0.148;897;10338;0;0
W2R9D6_PHYPN.gar;0.0;0.0;0.0;0;0;89;736
W5L586_ASTMX.gar;0.749;0.322;0.45;1896;3991;0;634
K2MWH7_TRYCR.gar;0.0;0.0;0.0;0;1791;0;1791
B3RXC9_TRIAD.gar;1.0;0.235;0.381;2127;6923;0;0
A0A0L0CC86_LUCCU.gar;1.0;0.499;0.666;1800;1810;0;0
H0V1I4_CAVPO.gar;0.987;0.074;0.138;2138;26643;0;28
G1KX11_ANOCA.gar;0.513;0.13;0.207;1136;7603;0;1078
F6ZBL6_MACMU.gar;0.869;0.096;0.173;3194;30047;469;480
V9ETD6_PHYPR.gar;0.342;0.666;0.452;203;102;214;391
CH037_MOUSE.gar;1.0;0.085;0.157;2115;22808;0;1
E3MCR4_CAERE.gar;1.0;0.632;0.775;573;334;0;0
G3QYJ9_GORGO.gar;0.755;0.006;0.012;3034;548064;10000;985
F6RFR4_HORSE.gar;0.912;0.148;0.255;1597;9193;159;155
BBIP1_DANRE.gar;0.0;0.0;0.0;0;2807;0;696
H2N391_PONAB.gar;1.0;0.011;0.022;2784;243911;0;0
M3ZLB9_XIPMA.gar;0.992;0.151;0.262;2743;15402;0;22
A0A0J9Y8J7_BRUMA.gar;1.0;0.259;0.411;573;1642;0;0
LZTL1_BOVIN.gar;1.0;0.082;0.152;880;9826;0;0
T1JH94_STRMM.gar;1.0;0.641;0.781;1253;701;0;0
A0A0L0S0V9_ALLMA.gar;0.0;0.0;0.0;0;0;423;857
G3QXT9_GORGO.gar;0.93;0.085;0.156;1959;20996;0;147
V3ZX09_LOTGI.gar;0.925;0.746;0.826;1439;489;2802;116
ARL6_BOVIN.gar;0.596;0.057;0.104;2176;35709;0;1474
A0A061J9B9_TRYRA.gar;1.0;0.5;0.667;1761;1761;0;0
F4PDD1_BATDJ.gar;0.508;0.61;0.554;288;184;138;279
BBS4_MOUSE.gar;1.0;0.08;0.148;2518;29001;0;0
BBS2_RAT.gar;1.0;0.073;0.136;2573;32900;2;0
F7G484_MACMU.gar;0.936;0.029;0.056;584;19304;0;40
K1PS22_CRAGI.gar;1.0;0.5;0.667;228;228;0;0
K7FSX8_PELSI.gar;0.915;0.154;0.264;419;2293;0;39
G3PRP6_GASAC.gar;0.584;0.203;0.301;715;2811;0;510
ARL6_HUMAN.gar;0.958;0.046;0.088;1562;32385;0;68
A0A090LBV3_STRRB.gar;1.0;0.74;0.851;588;207;0;0
F6WZU0_MACMU.gar;0.941;0.064;0.12;3499;50793;623;221
G3WH06_SARHA.gar;1.0;0.045;0.086;959;20146;0;0
G5C795_HETGA.gar;1.0;0.5;0.667;2127;2127;0;0
I3MME5_ICTTR.gar;0.735;0.185;0.296;1291;5674;0;466
A0A087YPY0_POEFO.gar;1.0;0.5;0.667;2040;2040;0;0
SDCG8_MOUSE.gar;0.996;0.013;0.026;2764;203002;0;12
K7F055_PELSI.gar;1.0;0.5;0.667;1944;1944;0;0
W2Q1R0_PHYPN.gar;0.303;0.747;0.431;180;61;255;414
W4FL04_9STRA.gar;0.0;0.0;0.0;0;0;286;636
G1QY66_NOMLE.gar;0.798;0.062;0.115;1593;23936;94;404
I3LB57_PIG.gar;0.0;0.0;0.0;0;0;2145;2145
A7SRQ9_NEMVE.gar;0.99;0.347;0.514;4462;8406;0;47
F7EGS4_MACMU.gar;0.946;0.031;0.06;1092;34601;17891;62
M3ZCM3_NOMLE.gar;1.0;0.225;0.367;3351;11531;0;0
F1MU26_BOVIN.gar;0.926;0.097;0.176;2487;23249;0;199
A0A0M9G1C6_9TRYP.gar;0.791;0.5;0.613;1528;1528;403;403
A0A024TR25_9STRA.gar;0.0;0.0;0.0;0;730;0;2202
A0A0G4EPB7_VITBC.gar;1.0;0.731;0.845;1049;386;0;0
B4GIM8_DROPE.gar;1.0;0.757;0.862;606;194;0;0
A1ZBK9_DROME.gar;1.0;0.806;0.893;709;171;0;0
H0WUW2_OTOGA.gar;1.0;0.142;0.249;1680;10123;0;0
W5KEJ5_ASTMX.gar;0.974;0.275;0.429;1670;4406;0;44
G1LVU0_AILME.gar;1.0;0.044;0.084;1023;22183;0;0
F1PG88_CANLF.gar;0.95;0.047;0.09;766;15505;2076;40
G3T4E0_LOXAF.gar;1.0;0.051;0.097;1023;18955;0;0
A2DWY6_TRIVA.gar;1.0;0.5;0.667;642;642;0;0
K1R468_CRAGI.gar;0.934;0.083;0.152;527;5829;529;37
E0VP97_PEDHC.gar;1.0;0.45;0.621;2481;3030;0;0
H2N0J6_ORYLA.gar;1.0;0.4;0.571;2167;3249;0;0
I3IZ50_ORENI.gar;1.0;0.056;0.106;735;12454;0;0
Q295Y8_DROPS.gar;0.612;0.851;0.712;1370;240;0;867
U3JY08_FICAL.gar;1.0;0.073;0.136;2706;34295;0;0
G1QUW7_NOMLE.gar;0.939;0.009;0.018;2456;272600;0;160
G5A9W7_PHYSP.gar;1.0;0.645;0.784;615;339;0;0
BBIP1_NEMVE.gar;0.0;0.0;0.0;0;0;739;739
A0A059F571_9MICR.gar;0.0;0.0;0.0;0;0;487;487
V4AFV8_LOTGI.gar;1.0;0.319;0.484;1758;3750;0;0
B3M8B7_DROAN.gar;1.0;0.823;0.903;1830;394;0;0
Q4E5P7_TRYCC.gar;0.0;0.0;0.0;0;0;1122;1122
G1NSC2_MYOLU.gar;1.0;0.5;0.667;2127;2127;0;0
H9JGR5_BOMMO.gar;1.0;0.147;0.256;1041;6062;0;0
K3X2Y2_PYTUL.gar;0.0;0.0;0.0;0;0;400;609
F1SNZ1_PIG.gar;0.805;0.116;0.203;1224;9294;8463;297
A0A024U1E5_9STRA.gar;0.0;0.0;0.0;0;0;269;1718
D2A192_TRICA.gar;1.0;0.781;0.877;2300;644;0;0
W6KEL0_9TRYP.gar;0.661;0.5;0.569;567;567;291;291
E7EXH4_DANRE.gar;1.0;0.07;0.131;2367;31676;1;0
A0A024TR04_9STRA.gar;0.0;0.0;0.0;0;637;0;1993
F6WBK6_CIOIN.gar;1.0;0.077;0.143;1397;16851;0;0
A0A0M9GA52_9TRYP.gar;0.886;0.5;0.639;1802;1802;233;233
A7RHF6_NEMVE.gar;0.998;0.328;0.494;1196;2454;0;2
G0MEG7_CAEBE.gar;0.735;0.445;0.554;421;525;0;152
K3WPT3_PYTUL.gar;1.0;0.958;0.979;2157;95;0;0
T0QML0_9STRA.gar;0.771;0.779;0.775;1771;502;111;526
F6TP16_MONDO.gar;1.0;0.068;0.127;1713;23412;3908;0
H2P491_PONAB.gar;0.97;0.06;0.113;1141;17888;0;35
F7I0U0_CALJA.gar;0.871;0.009;0.018;2266;239202;3254;335
V4AJL1_LOTGI.gar;0.974;0.204;0.337;2182;8501;293;58
W4FD87_9STRA.gar;0.0;0.0;0.0;0;748;0;1621
G1SYD7_RABIT.gar;1.0;0.303;0.465;4505;10374;0;0
B7P1L1_IXOSC.gar;1.0;0.5;0.667;570;570;0;0
K7GGB8_PELSI.gar;0.883;0.038;0.073;1592;40324;0;210
H2QUE8_PANTR.gar;0.755;0.006;0.012;3034;465479;10000;984
E9AFP5_LEIMA.gar;0.0;0.0;0.0;0;1779;0;1779
A0A044R639_ONCVO.gar;0.909;0.374;0.53;1885;3151;0;188
BBS1_HUMAN.gar;0.852;0.13;0.226;2916;19596;0;507
V3Z105_LOTGI.gar;1.0;0.278;0.435;567;1473;0;0
H2Y3Y0_CIOSA.gar;0.0;0.0;0.0;0;0;1445;650
S9W7J6_9TRYP.gar;1.0;0.5;0.667;1590;1590;0;0
K3WFZ0_PYTUL.gar;0.0;0.0;0.0;0;0;1881;1881
M3Y3G7_MUSPF.gar;0.341;0.005;0.01;1846;369122;10000;3561
A0A096NEP7_PAPAN.gar;1.0;0.03;0.058;631;20450;0;0
A0A0W8CBQ8_PHYNI.gar;0.0;0.0;0.0;0;0;63;1530
F2UQ70_SALR5.gar;1.0;0.335;0.502;561;1113;0;0
H2T1G8_TAKRU.gar;1.0;0.342;0.51;1084;2089;0;0
F6VNP5_XENTR.gar;1.0;0.125;0.222;2787;19450;0;0
H2QWG3_PANTR.gar;0.69;0.101;0.176;2329;20694;220;1048
W2Z9A3_PHYPR.gar;0.085;1.0;0.157;142;0;63;1523
G1S2T2_NOMLE.gar;0.913;0.014;0.028;1787;128215;2453;171
E2RTL3_CANLF.gar;0.605;0.101;0.173;1475;13164;0;965
E1BKZ3_BOVIN.gar;1.0;0.01;0.02;2339;237612;0;0
M3Z132_MUSPF.gar;0.992;0.053;0.101;2318;41438;0;19
M3ZXJ0_XIPMA.gar;1.0;0.11;0.198;195;1585;0;0
MKS1_HUMAN.gar;0.935;0.165;0.281;2242;11347;125;155
IFT27_BOVIN.gar;1.0;0.036;0.069;835;22452;0;0
A0A0V0QJ72_PSEPJ.gar;0.0;0.0;0.0;0;373;0;408
W2Q403_PHYPN.gar;0.332;0.916;0.487;794;73;0;1597
B4F765_RAT.gar;0.671;0.044;0.083;685;14966;340;336
A0A096NVI3_PAPAN.gar;0.545;0.231;0.324;3799;12622;0;3175
A0A0R4IL45_DANRE.gar;1.0;0.5;0.667;2396;2396;0;0
IFT74_HUMAN.gar;0.936;0.021;0.041;2021;95554;8844;139
A0A0L0C383_LUCCU.gar;0.977;0.729;0.835;2884;1074;87;68
G4YHC7_PHYSP.gar;0.309;0.905;0.461;675;71;0;1506
Q66H90_RAT.gar;0.943;0.069;0.129;2724;36895;0;164
E2RQA6_CANLF.gar;1.0;0.066;0.124;2328;32815;0;0
T0RY96_9STRA.gar;0.555;0.867;0.677;1223;188;315;982
H3ACN3_LATCH.gar;0.916;0.086;0.157;1652;17588;0;152
H9GC07_ANOCA.gar;1.0;0.057;0.108;1578;26055;0;0
F6VW47_MACMU.gar;1.0;0.014;0.028;1110;75975;8176;0
A8IYF1_CHLRE.gar;1.0;0.422;0.594;2319;3172;0;0
H0UV24_CAVPO.gar;1.0;0.007;0.014;2610;375923;0;0
BBS2_MOUSE.gar;0.868;0.087;0.158;2661;27911;0;403
T1IP28_STRMM.gar;0.742;0.903;0.815;575;62;59;200
M3XWM7_MUSPF.gar;1.0;0.079;0.146;2166;25355;0;0
H3DGV8_TETNG.gar;1.0;0.892;0.943;1710;208;0;0
G3QRG0_GORGO.gar;1.0;0.046;0.088;1127;23592;0;0
A0BPN5_PARTE.gar;0.0;0.0;0.0;0;98;0;1704
I3MVI4_ICTTR.gar;1.0;0.5;0.667;1999;1999;0;0
G1P887_MYOLU.gar;1.0;0.098;0.179;900;8310;0;0
H2ZI39_CIOSA.gar;1.0;0.166;0.285;1620;8111;0;0
A7RY88_NEMVE.gar;1.0;0.227;0.37;1398;4760;0;0
A0A024UWM1_9STRA.gar;0.0;0.0;0.0;0;93;0;2007
A0A0N1I7W9_LEPSE.gar;0.72;0.5;0.59;1825;1825;710;710
T0QVK2_9STRA.gar;0.0;0.0;0.0;0;0;471;1875
A0A0K0JGJ2_BRUMA.gar;1.0;0.545;0.706;291;243;5;0
M4AG44_XIPMA.gar;1.0;0.16;0.276;1698;8904;0;0
F7C208_CALJA.gar;0.818;0.778;0.797;1739;496;0;388
B0W2W7_CULQU.gar;0.984;0.119;0.212;2151;15987;3114;36
Q28WS1_DROPS.gar;0.904;0.54;0.676;1641;1400;0;175
H2ZXI1_LATCH.gar;0.576;0.07;0.125;3119;41537;0;2294
G4ZRE7_PHYSP.gar;0.884;0.871;0.877;501;74;0;66
BBS12_MOUSE.gar;1.0;0.273;0.429;2433;6464;0;0
LZTL1_RAT.gar;1.0;0.09;0.165;1373;13819;0;0
Q4E4D8_TRYCC.gar;1.0;0.5;0.667;1464;1464;0;0
W2RGR2_PHYPN.gar;0.0;0.0;0.0;0;0;1178;1178
W2PT12_PHYPN.gar;0.039;1.0;0.075;53;0;67;1301
H0VBK0_CAVPO.gar;0.996;0.084;0.155;896;9734;0;4
V9EKV4_PHYPR.gar;0.039;1.0;0.075;53;0;67;1301
W5J3R5_ANODA.gar;1.0;0.943;0.971;1041;63;0;0
E9HBN7_DAPPU.gar;1.0;0.633;0.775;1008;584;0;0
W4FRY5_9STRA.gar;0.167;0.337;0.223;115;226;129;575
A4HN90_LEIBR.gar;0.0;0.0;0.0;0;1791;0;1791
Q5RA46_PONAB.gar;0.991;0.039;0.075;2339;58087;0;21
MKKS_PONAB.gar;0.955;0.092;0.168;2632;25937;0;125
