Filename;Sensibility;Specificity;F1_score;TP;FP;TN;FN
I3NC55_ICTTR.gar_cds;0.0;0.0;0.0;0;185;12773;585
J9I6B1_9SPIT.gar_cds;0.802;1.0;0.89;1431;0;241;354
B1H1F4_XENTR.gar_cds;0.0;0.0;0.0;0;15393;0;2018
A0A024TXS0_9STRA.gar_exon;0.962;0.786;0.865;691;188;51;27
W6KG70_9TRYP.gar_cds;1.0;0.5;0.667;1530;1530;0;0
G1T9Q2_RABIT.gar_cds;0.086;0.166;0.113;217;1094;54118;2312
G1SYN3_RABIT.gar_cds;0.306;1.0;0.469;900;0;13704;2045
IFT27_CHLRE.gar_cds;0.555;1.0;0.714;615;0;502;493
W4G1M5_9STRA.gar_exon;1.0;0.839;0.912;609;117;215;0
W5MN19_LEPOC.gar_cds;0.781;1.0;0.877;801;0;3533;225
A4I446_LEIIN.gar_cds;1.0;0.5;0.667;561;561;0;0
B3RWQ3_TRIAD.gar_cds;0.98;1.0;0.99;535;0;1287;11
Q4D247_TRYCC.gar_cds;0.94;0.5;0.653;2145;2145;138;138
F6RWY1_CIOIN.gar_cds;0.529;1.0;0.692;757;0;2542;675
F4PDV5_BATDJ.gar_cds;0.0;0.0;0.0;0;550;0;582
A4HH78_LEIBR.gar_cds;1.0;0.5;0.667;2577;2577;0;0
H2N1F5_ORYLA.gar_cds;0.247;0.226;0.236;481;1645;1064;1463
U6G3P0_9EIME.gar_cds;0.0;0.0;0.0;0;659;0;609
A0A024TEN6_9STRA.gar_exon;0.479;0.643;0.549;902;500;422;982
B4JSV3_DROGR.gar_exon;0.921;1.0;0.959;1185;0;318;102
A0A087YC70_POEFO.gar_cds;0.0;0.0;0.0;0;12355;0;2237
A0A067CXS2_SAPPC.gar_exon;0.724;0.867;0.789;1662;255;383;633
R1DSD8_EMIHU.gar_cds;1.0;1.0;1.0;1548;0;116;0
A6QLF9_BOVIN.gar_cds;0.082;0.132;0.101;112;738;18890;1259
G3W852_SARHA.gar_cds;0.833;0.998;0.908;1806;3;50445;363
A2FQ75_TRIVA.gar_cds;1.0;0.5;0.667;1698;1698;0;0
K2NS17_TRYCR.gar_cds;1.0;0.5;0.667;1761;1761;0;0
H2MRS1_ORYLA.gar_cds;0.746;1.0;0.855;768;0;2630;261
W6KIA6_9TRYP.gar_cds;1.0;0.5;0.667;1749;1749;0;0
BBS5_MOUSE.gar_cds;0.431;0.616;0.507;632;394;18502;836
L1JA00_GUITH.gar_exon;0.507;0.522;0.514;292;267;68;284
H3CFW0_TETNG.gar_cds;0.837;0.642;0.727;1664;927;4249;325
B3S0W6_TRIAD.gar_cds;0.772;0.926;0.842;1331;106;2655;394
V4B2U3_LOTGI.gar_exon;0.933;0.897;0.915;2081;238;11055;150
H2ZYI3_LATCH.gar_cds;0.995;0.5;0.666;1935;1935;9;9
W5QAJ5_SHEEP.gar_cds;0.78;1.0;0.876;1689;0;27421;477
G1QNZ0_NOMLE.gar_cds;0.633;0.984;0.77;1778;28;32322;1029
LZTL1_MOUSE.gar_cds;0.078;0.235;0.117;319;1040;15504;3751
H9GCQ3_ANOCA.gar_cds;0.939;1.0;0.969;2037;0;22792;132
A0A096MTK8_PAPAN.gar_cds;0.312;0.58;0.406;321;232;33050;709
Q3V3N7_MOUSE.gar_cds;0.315;0.819;0.455;1756;388;13761;3825
G3TR76_LOXAF.gar_cds;1.0;0.5;0.667;2142;2142;0;0
H9GPW5_ANOCA.gar_cds;0.995;0.5;0.666;1953;1953;9;9
F6V3X0_CALJA.gar_cds;1.0;0.731;0.845;204;75;17462;0
B0WXE2_CULQU.gar_cds;0.994;1.0;0.997;1801;0;267;11
H2PT77_PONAB.gar_cds;1.0;0.5;0.667;1962;1962;0;0
A0A090LLE7_STRRB.gar_cds;0.0;0.0;0.0;0;1536;0;1536
H2MHH5_ORYLA.gar_cds;0.077;0.093;0.084;129;1260;5114;1545
B4M537_DROVI.gar_cds;1.0;1.0;1.0;1137;0;676;0
F7CJR6_HORSE.gar_cds;0.096;0.121;0.107;105;762;24825;985
M3YWX4_MUSPF.gar_cds;0.385;1.0;0.556;1698;0;88950;2709
B4H6Z9_DROPE.gar_cds;0.992;1.0;0.996;2887;0;662;23
M3W9S7_FELCA.gar_cds;0.188;0.981;0.316;1054;20;11898;4559
F7GJV3_MONDO.gar_cds;0.946;0.968;0.957;2038;68;82116;117
A0A024TA76_9STRA.gar_exon;0.723;0.934;0.815;1240;87;502;476
M3WSX8_FELCA.gar_cds;0.01;0.027;0.015;46;1664;13746;4385
H3B555_LATCH.gar_cds;0.752;0.727;0.739;1937;727;55725;639
A2F554_TRIVA.gar_cds;1.0;0.5;0.667;567;567;0;0
J9JNX2_ACYPI.gar_exon;0.873;0.954;0.912;2713;132;22398;393
A0A087YN04_POEFO.gar_cds;0.084;0.039;0.053;194;4772;1853;2104
H2M9T7_ORYLA.gar_cds;0.157;0.248;0.192;266;808;130;1429
B4MMM3_DROWI.gar_cds;0.949;1.0;0.974;1726;0;142;92
F2USB8_SALR5.gar_cds;0.711;0.687;0.699;1254;571;2439;509
I7LWB4_TETTS.gar_cds;0.884;1.0;0.938;1678;0;1078;220
I3JQB2_ORENI.gar_cds;0.531;1.0;0.694;900;0;4924;794
B3S9A2_TRIAD.gar_exon;0.855;1.0;0.922;715;0;1546;121
G4ZW31_PHYSP.gar_cds;1.0;0.5;0.667;1047;1047;0;0
A0A0W8CFM7_PHYNI.gar_cds;1.0;0.5;0.667;1047;1047;0;0
G1KMV6_ANOCA.gar_cds;0.23;1.0;0.374;1518;0;35962;5080
T0QGA8_9STRA.gar_exon;0.921;0.804;0.859;522;127;47;45
G1RWH4_NOMLE.gar_cds;0.402;0.714;0.514;1017;408;26444;1510
W4GJ33_9STRA.gar_exon;0.885;0.979;0.93;2041;43;1833;266
A0A087XEB7_POEFO.gar_cds;0.0;0.0;0.0;0;6222;0;3117
A0A0R4IUZ0_DANRE.gar_cds;0.266;0.619;0.372;485;298;117359;1337
H0V4D2_CAVPO.gar_cds;0.126;0.167;0.144;129;642;21680;897
I3KLC5_ORENI.gar_cds;0.2;0.224;0.211;344;1194;6807;1375
A0A0K0JVX7_BRUMA.gar_cds;0.904;0.596;0.718;1602;1084;3649;171
G3WV05_SARHA.gar_cds;0.528;0.496;0.511;1172;1190;21852;1047
H3B9Z9_LATCH.gar_cds;0.777;1.0;0.875;436;0;23829;125
L1IIB1_GUITH.gar_exon;0.749;0.82;0.783;991;217;400;332
H2T229_TAKRU.gar_cds;0.426;0.423;0.424;718;978;1935;968
G1TZP3_RABIT.gar_cds;0.295;0.024;0.044;1357;55894;377510;3242
A7S5W5_NEMVE.gar_cds;0.718;1.0;0.836;1650;0;315;648
A0A024G9H8_9STRA.gar_cds;1.0;1.0;1.0;1524;0;123;0
F6UN54_ORNAN.gar_cds;0.521;0.972;0.678;1689;48;19969;1550
F7IFY6_CALJA.gar_cds;0.131;0.082;0.101;377;4240;32002;2497
G1SII1_RABIT.gar_cds;0.169;1.0;0.289;1084;0;5841;5312
I3MYC6_ICTTR.gar_cds;0.0;0.0;0.0;0;301;0;2184
J3QMK2_MOUSE.gar_cds;0.082;1.0;0.152;204;0;12463;2284
U3JXB3_FICAL.gar_cds;0.421;1.0;0.593;1479;0;9691;2030
Q4R679_MACFA.gar_cds;0.578;0.305;0.399;1192;2712;114129;872
BBS4_DROME.gar_exon;0.995;1.0;0.997;1512;0;1873;8
G3RIZ2_GORGO.gar_cds;0.144;0.231;0.177;417;1389;32694;2475
W3A5U6_PHYPR.gar_exon;0.984;0.5;0.663;1161;1161;19;19
G3SW34_LOXAF.gar_cds;0.892;1.0;0.943;498;0;18473;60
L1IPS2_GUITH.gar_cds;0.547;0.91;0.683;444;44;104;368
B4J6Z6_DROGR.gar_exon;0.955;1.0;0.977;2814;0;792;132
G1TLB3_RABIT.gar_cds;0.359;0.035;0.064;375;10371;25446;669
W5PIK1_SHEEP.gar_cds;0.992;0.875;0.93;893;127;15877;7
V5B464_TRYCR.gar_cds;1.0;0.5;0.667;1788;1788;0;0
H3CVL6_TETNG.gar_cds;0.724;0.474;0.573;404;449;583;154
B4LNW6_DROVI.gar_cds;0.0;0.0;0.0;0;189;0;613
A0A0G4ILU8_PLABS.gar_exon;0.981;0.876;0.926;1771;251;27;35
W2Z6I3_PHYPR.gar_exon;1.0;1.0;1.0;736;0;92;0
F1NGP6_CHICK.gar_cds;0.427;0.999;0.598;1598;1;30746;2145
K7J1K7_NASVI.gar_cds;0.712;1.0;0.832;720;0;898;291
CH037_HUMAN.gar_cds;0.139;1.0;0.244;462;0;20949;2872
A0A0L0HHW9_SPIPN.gar_cds;1.0;0.924;0.96;1797;147;849;0
Q4D092_TRYCC.gar_cds;1.0;0.5;0.667;552;552;0;0
F7AEK0_CALJA.gar_cds;0.038;0.086;0.053;25;267;10996;633
G3QI68_GORGO.gar_cds;0.0;0.0;0.0;0;0;15918;3365
IFT27_HUMAN.gar_cds;0.109;0.242;0.15;121;380;16459;992
A0A096NZB9_PAPAN.gar_cds;0.065;0.131;0.087;284;1892;24628;4097
G0QX15_ICHMG.gar_cds;0.0;0.0;0.0;0;505;0;1570
G3W6A7_SARHA.gar_cds;0.154;0.005;0.01;799;165364;83005;4395
A2EQS9_TRIVA.gar_cds;1.0;0.5;0.667;2247;2247;0;0
A0A0G4GWT1_VITBC.gar_cds;0.865;0.757;0.807;1367;440;146;214
L1JP33_GUITH.gar_exon;0.478;0.421;0.448;499;687;454;545
B4KCS8_DROMO.gar_exon;1.0;1.0;1.0;1338;0;320;0
A0A0V0R577_PSEPJ.gar_cds;0.821;0.935;0.874;1239;86;1114;270
A0A087XEK6_POEFO.gar_cds;0.0;0.0;0.0;0;7087;0;1340
M3ZUZ2_XIPMA.gar_cds;0.0;0.0;0.0;0;7380;0;3400
G5AEZ3_PHYSP.gar_exon;1.0;0.961;0.98;1878;76;643;0
V9FJ70_PHYPR.gar_cds;1.0;1.0;1.0;2247;0;73;0
A0A0D9R7I6_CHLSB.gar_cds;0.444;0.927;0.6;1695;134;23203;2123
H2YLQ2_CIOSA.gar_cds;0.517;0.95;0.67;567;30;2737;529
Q16XJ9_AEDAE.gar_cds;1.0;1.0;1.0;2226;0;24844;0
G1P9Y3_MYOLU.gar_cds;0.865;1.0;0.928;1581;0;81763;246
M3WUV2_FELCA.gar_cds;0.96;0.5;0.658;1886;1886;79;79
Q22BU8_TETTS.gar_cds;0.0;0.0;0.0;0;679;0;1764
B1WC73_RAT.gar_cds;0.251;0.091;0.134;466;4627;19646;1387
W4H8Z6_9STRA.gar_exon;0.957;0.971;0.964;2012;60;52;90
A0A077ZNG4_STYLE.gar_cds;0.855;1.0;0.922;1316;0;29;223
A0A0D9RMF9_CHLSB.gar_cds;0.0;0.0;0.0;0;18255;0;2446
A0A096LYQ5_POEFO.gar_cds;0.0;0.0;0.0;0;5275;0;3150
I3JGE5_ORENI.gar_cds;0.138;0.161;0.149;125;649;4898;781
H3DHP5_TETNG.gar_cds;0.534;1.0;0.696;780;0;1612;680
F6UBH2_MONDO.gar_cds;0.829;1.0;0.907;1596;0;105211;329
D4A8B1_RAT.gar_cds;0.547;0.619;0.581;1374;845;29650;1136
Q66H79_RAT.gar_cds;0.622;1.0;0.767;1968;0;7688;1196
T1HSF8_RHOPR.gar_cds;0.715;0.996;0.832;768;3;3450;306
I3JUU0_ORENI.gar_cds;0.996;1.0;0.998;1698;0;636;6
G3VFI2_SARHA.gar_cds;0.0;0.0;0.0;0;29411;0;2499
CH037_BOVIN.gar_cds;0.269;0.364;0.309;227;397;21748;618
G1SZG9_RABIT.gar_cds;0.027;0.147;0.046;59;343;12;2116
D0NIV2_PHYIT.gar_exon;0.977;0.5;0.661;1932;1932;45;45
B4KME7_DROMO.gar_exon;0.683;1.0;0.812;701;0;178;326
V9F6J5_PHYPR.gar_exon;0.955;0.962;0.958;1590;63;0;75
D0N5X0_PHYIT.gar_cds;1.0;0.5;0.667;1047;1047;0;0
BBS7_CAEEL.gar_cds;0.992;1.0;0.996;2148;0;9229;18
G3NKQ2_GASAC.gar_cds;1.0;1.0;1.0;1707;0;1130;0
F1SDY6_PIG.gar_cds;0.13;0.237;0.168;291;936;48860;1940
MKS1_MOUSE.gar_cds;0.613;1.0;0.76;1533;0;8090;966
F1NGP3_CHICK.gar_cds;0.0;0.0;0.0;0;3152;26325;1812
A0A067CA50_SAPPC.gar_cds;0.826;0.838;0.832;1851;358;175;390
A0A0K0JLB3_BRUMA.gar_cds;1.0;1.0;1.0;1503;0;1920;0
Q7QJD7_ANOGA.gar_cds;1.0;1.0;1.0;1815;0;328;0
D2I2K1_AILME.gar_cds;1.0;0.996;0.998;1680;6;10043;0
A0A067R1E4_ZOONE.gar_exon;0.946;0.892;0.918;2061;249;4154;117
A0A0G2JT03_RAT.gar_cds;0.0;0.0;0.0;0;673;0;201
W5NLE0_LEPOC.gar_cds;1.0;0.5;0.667;1941;1941;0;0
A0A158P292_ATTCE.gar_cds;0.996;0.988;0.992;2495;31;12952;10
A0A0D9RQV3_CHLSB.gar_cds;0.464;0.037;0.069;1912;50461;439381;2209
T0RDB9_9STRA.gar_exon;0.902;0.739;0.812;643;227;0;70
H0XMN1_OTOGA.gar_cds;0.97;1.0;0.985;195;0;864;6
G7PC93_MACFA.gar_cds;0.091;0.034;0.05;308;8846;11604;3085
G1TGM5_RABIT.gar_cds;0.0;0.0;0.0;0;402;24082;920
B4HN35_DROSE.gar_cds;1.0;0.955;0.977;1461;69;2163;0
F6TJ94_HORSE.gar_cds;0.342;0.009;0.018;772;84119;135898;1483
B4MK78_DROWI.gar_exon;0.946;0.996;0.97;1385;6;2395;79
K7J2H3_NASVI.gar_cds;0.934;1.0;0.966;2028;0;898;144
A0A061J2T5_TRYRA.gar_cds;1.0;0.5;0.667;2256;2256;0;0
F7C228_XENTR.gar_cds;0.03;0.004;0.007;64;16598;4149;2105
D2HN50_AILME.gar_cds;0.601;0.5;0.546;1287;1287;855;855
K1RU52_CRAGI.gar_cds;0.928;0.799;0.859;1695;426;8061;132
BBIP1_HUMAN.gar_cds;0.339;0.525;0.412;167;151;18350;325
H0X8S4_OTOGA.gar_cds;0.712;0.973;0.822;1089;30;64255;441
J9K5Q8_ACYPI.gar_exon;0.992;1.0;0.996;906;0;760;7
G1QEW9_MYOLU.gar_cds;0.0;0.0;0.0;0;385;0;2178
T0RT93_9STRA.gar_exon;0.796;0.784;0.79;1920;529;316;493
H0XKK6_OTOGA.gar_cds;0.994;1.0;0.997;2139;0;386;12
A0A061J9H1_TRYRA.gar_cds;1.0;0.5;0.667;1377;1377;0;0
A9V1S9_MONBE.gar_cds;0.533;0.415;0.467;557;785;460;489
G3SS75_LOXAF.gar_cds;0.0;0.0;0.0;0;33888;0;612
A0A087XRS7_POEFO.gar_cds;0.0;0.0;0.0;0;3720;0;3927
D2HVB4_AILME.gar_cds;0.894;1.0;0.944;555;0;19934;66
B3M138_DROAN.gar_cds;1.0;1.0;1.0;1155;0;214;0
V3ZY76_LOTGI.gar_cds;0.872;1.0;0.932;1506;0;11187;222
H0V587_CAVPO.gar_cds;0.108;0.013;0.023;60;4465;8902;498
W5MMG5_LEPOC.gar_cds;0.982;0.962;0.972;2432;97;7585;45
W4FD55_9STRA.gar_exon;0.979;0.921;0.949;1373;118;305;30
F6V1R0_HORSE.gar_cds;0.0;0.0;0.0;0;2237;33300;694
S9W6M0_9TRYP.gar_cds;1.0;0.5;0.667;1077;1077;0;0
B4KQ20_DROMO.gar_exon;0.796;0.707;0.749;1365;567;1766;349
M3ZTR9_XIPMA.gar_cds;0.0;0.0;0.0;0;49644;17696;2369
F6YUF2_XENTR.gar_cds;0.0;0.0;0.0;0;32201;0;2495
B0X734_CULQU.gar_cds;0.706;1.0;0.828;1323;0;467;552
W4GJ56_9STRA.gar_exon;0.98;0.937;0.958;1994;133;811;40
D0MY10_PHYIT.gar_cds;1.0;1.0;1.0;2172;0;62;0
A7SH53_NEMVE.gar_cds;0.0;0.0;0.0;0;2755;0;1021
G7PRK5_MACFA.gar_cds;1.0;0.5;0.667;1962;1962;0;0
W2YZ86_PHYPR.gar_cds;1.0;0.99;0.995;594;6;311;0
K2MXI1_TRYCR.gar_cds;1.0;0.5;0.667;1122;1122;0;0
W5PWU8_SHEEP.gar_cds;0.719;1.0;0.837;1545;0;35936;603
A0A090L692_STRRB.gar_cds;0.0;0.0;0.0;0;52;0;1050
F6VUS1_ORNAN.gar_cds;0.93;0.811;0.866;1599;372;10475;120
Q4E4V4_TRYCC.gar_cds;1.0;0.5;0.667;1761;1761;0;0
F6PQ94_CIOIN.gar_cds;0.974;0.98;0.977;2122;44;4856;56
K7FIS9_PELSI.gar_cds;0.054;0.681;0.1;237;111;7706;4154
I3KHB5_ORENI.gar_cds;0.0;0.0;0.0;0;569;0;204
G7NZ67_MACFA.gar_cds;0.29;1.0;0.45;374;0;33794;915
A0A0D9QUM7_CHLSB.gar_cds;0.456;0.072;0.124;979;12554;36408;1166
U3K919_FICAL.gar_cds;0.368;0.987;0.536;1543;20;3742;2645
A0A0L0CIR6_LUCCU.gar_cds;0.939;1.0;0.969;1042;0;237;68
H2V9K1_TAKRU.gar_cds;0.94;1.0;0.969;967;0;1782;62
G1RZS0_NOMLE.gar_cds;0.0;0.0;0.0;0;86364;406189;4021
G3S2G4_GORGO.gar_cds;0.505;0.419;0.458;1078;1497;636;1055
A0A0G2JUD0_RAT.gar_cds;0.797;0.222;0.347;1943;6793;214726;494
A0A067QKD4_ZOONE.gar_cds;0.983;0.971;0.977;2286;69;4840;39
A0A024GPP5_9STRA.gar_exon;0.825;0.912;0.866;468;45;103;99
W5KI70_ASTMX.gar_cds;0.064;0.087;0.074;187;1964;33984;2749
G4VC35_SCHMA.gar_cds;0.306;0.333;0.319;354;709;447;802
Q22CC3_TETTS.gar_cds;0.587;1.0;0.74;802;0;630;565
A0A044VD16_ONCVO.gar_cds;0.511;1.0;0.676;579;0;1913;553
H0WVV6_OTOGA.gar_cds;0.894;0.654;0.755;555;294;23967;66
G1M4X8_AILME.gar_cds;0.0;0.0;0.0;0;27708;0;546
G4YJY9_PHYSP.gar_exon;0.999;0.97;0.984;2325;72;0;2
E9ADL1_LEIMA.gar_cds;1.0;0.5;0.667;561;561;0;0
D2VQK4_NAEGR.gar_cds;0.977;1.0;0.988;2028;0;185;48
A0A078AXX6_STYLE.gar_cds;0.707;1.0;0.828;596;0;117;247
S9VEE0_9TRYP.gar_cds;0.797;0.5;0.614;435;435;111;111
E2R962_CANLF.gar_cds;0.0;0.0;0.0;0;1161;10204;2279
F6Y677_CIOIN.gar_cds;0.965;1.0;0.982;1497;0;5617;55
I3MEL8_ICTTR.gar_cds;0.467;0.522;0.493;787;720;8287;897
B1WBT5_RAT.gar_cds;0.51;0.816;0.628;1170;264;51622;1125
B4ME19_DROVI.gar_exon;0.903;1.0;0.949;1478;0;2255;159
G3T581_LOXAF.gar_cds;0.759;0.962;0.849;681;27;10311;216
W2R9D6_PHYPN.gar_exon;1.0;1.0;1.0;736;0;89;0
W5L586_ASTMX.gar_cds;0.127;0.211;0.159;321;1203;2788;2209
K2MWH7_TRYCR.gar_cds;1.0;0.5;0.667;1791;1791;0;0
B3RXC9_TRIAD.gar_exon;0.921;0.897;0.909;1960;226;6697;167
A0A0L0CC86_LUCCU.gar_cds;0.212;0.185;0.198;382;1683;127;1418
H0V1I4_CAVPO.gar_cds;0.073;0.087;0.079;159;1672;24971;2007
G1KX11_ANOCA.gar_cds;0.267;1.0;0.421;591;0;7603;1623
F6ZBL6_MACMU.gar_cds;0.074;0.108;0.088;271;2233;28283;3403
V9ETD6_PHYPR.gar_cds;1.0;0.99;0.995;594;6;310;0
CH037_MOUSE.gar_cds;0.267;1.0;0.421;564;0;22808;1552
E3MCR4_CAERE.gar_cds;1.0;1.0;1.0;573;0;334;0
G3QYJ9_GORGO.gar_cds;0.0;0.0;0.0;0;80484;477580;4019
F6RFR4_HORSE.gar_cds;0.129;0.135;0.132;226;1443;7909;1526
BBIP1_DANRE.gar_cds;0.287;1.0;0.446;200;0;2807;496
H2N391_PONAB.gar_cds;0.61;0.138;0.225;1698;10604;233307;1086
M3ZLB9_XIPMA.gar_exon;0.299;1.0;0.46;827;0;15402;1938
A0A0J9Y8J7_BRUMA.gar_cds;1.0;1.0;1.0;573;0;1642;0
LZTL1_BOVIN.gar_cds;0.037;0.104;0.055;33;284;9542;847
T1JH94_STRMM.gar_exon;0.995;0.958;0.976;1247;54;647;6
A0A0L0S0V9_ALLMA.gar_cds;0.673;0.78;0.723;577;163;260;280
G3QXT9_GORGO.gar_cds;0.179;0.818;0.294;378;84;20912;1728
V3ZX09_LOTGI.gar_exon;0.572;1.0;0.728;890;0;3291;665
ARL6_BOVIN.gar_cds;0.0;0.0;0.0;0;29827;5882;3650
A0A061J9B9_TRYRA.gar_cds;0.985;0.5;0.663;1734;1734;27;27
F4PDD1_BATDJ.gar_cds;0.492;0.575;0.53;279;206;116;288
BBS4_MOUSE.gar_cds;0.621;1.0;0.766;1563;0;29001;955
BBS2_RAT.gar_cds;0.528;1.0;0.691;1359;0;32902;1214
F7G484_MACMU.gar_cds;0.0;0.0;0.0;0;7750;11554;624
K1PS22_CRAGI.gar_cds;1.0;0.5;0.667;228;228;0;0
K7FSX8_PELSI.gar_cds;0.0;0.0;0.0;0;2293;0;458
G3PRP6_GASAC.gar_cds;0.443;0.437;0.44;543;699;2112;682
ARL6_HUMAN.gar_cds;0.321;1.0;0.486;523;0;32385;1107
A0A090LBV3_STRRB.gar_cds;0.0;0.0;0.0;0;207;0;588
F6WZU0_MACMU.gar_cds;0.014;0.004;0.006;53;14775;36641;3667
G3WH06_SARHA.gar_cds;0.55;0.971;0.702;527;16;20130;432
G5C795_HETGA.gar_cds;0.914;0.5;0.646;1944;1944;183;183
I3MME5_ICTTR.gar_cds;0.0;0.0;0.0;0;0;5674;1757
A0A087YPY0_POEFO.gar_cds;0.965;0.5;0.659;1968;1968;72;72
SDCG8_MOUSE.gar_cds;0.625;0.028;0.054;1736;59404;143598;1040
K7F055_PELSI.gar_cds;1.0;0.5;0.667;1944;1944;0;0
W2Q1R0_PHYPN.gar_cds;1.0;0.99;0.995;594;6;310;0
W4FL04_9STRA.gar_exon;0.797;0.826;0.811;507;107;179;129
G1QY66_NOMLE.gar_cds;0.004;0.004;0.004;7;1855;22175;1990
I3LB57_PIG.gar_cds;0.0;0.0;0.0;0;0;2145;2145
A7SRQ9_NEMVE.gar_cds;0.0;0.0;0.0;0;8406;0;4509
F7EGS4_MACMU.gar_cds;0.1;0.307;0.151;115;259;52233;1039
M3ZCM3_NOMLE.gar_cds;0.092;0.289;0.14;309;762;10769;3042
F1MU26_BOVIN.gar_cds;0.093;0.138;0.111;250;1556;21693;2436
A0A0M9G1C6_9TRYP.gar_cds;0.786;0.5;0.611;1518;1518;413;413
A0A024TR25_9STRA.gar_exon;0.813;0.843;0.828;1791;333;397;411
A0A0G4EPB7_VITBC.gar_cds;0.63;0.845;0.722;661;121;265;388
B4GIM8_DROPE.gar_exon;1.0;1.0;1.0;606;0;194;0
A1ZBK9_DROME.gar_exon;0.949;1.0;0.974;673;0;171;36
H0WUW2_OTOGA.gar_cds;0.935;0.943;0.939;1570;95;10028;110
W5KEJ5_ASTMX.gar_cds;0.321;0.585;0.415;551;391;4015;1163
G1LVU0_AILME.gar_cds;0.677;1.0;0.807;693;0;22183;330
F1PG88_CANLF.gar_cds;0.036;0.087;0.051;29;304;17277;777
G3T4E0_LOXAF.gar_cds;0.748;0.973;0.846;765;21;18934;258
A2DWY6_TRIVA.gar_cds;1.0;0.5;0.667;642;642;0;0
K1R468_CRAGI.gar_cds;0.793;0.768;0.78;447;135;6223;117
E0VP97_PEDHC.gar_exon;0.158;0.195;0.175;393;1620;1410;2088
H2N0J6_ORYLA.gar_cds;0.297;0.368;0.329;643;1103;2146;1524
I3IZ50_ORENI.gar_cds;0.688;0.878;0.771;506;70;12384;229
Q295Y8_DROPS.gar_exon;0.583;1.0;0.737;1305;0;240;932
U3JY08_FICAL.gar_cds;0.563;0.34;0.424;1523;2960;31335;1183
G1QUW7_NOMLE.gar_cds;0.008;0.002;0.003;20;11211;261389;2596
G5A9W7_PHYSP.gar_cds;0.971;0.865;0.915;597;93;246;18
BBIP1_NEMVE.gar_cds;0.292;0.278;0.285;216;561;178;523
A0A059F571_9MICR.gar_cds;0.0;0.0;0.0;0;487;0;487
V4AFV8_LOTGI.gar_cds;1.0;1.0;1.0;1758;0;3750;0
B3M8B7_DROAN.gar_exon;1.0;1.0;1.0;1830;0;394;0
Q4E5P7_TRYCC.gar_cds;1.0;0.5;0.667;1122;1122;0;0
G1NSC2_MYOLU.gar_cds;0.838;0.5;0.626;1782;1782;345;345
H9JGR5_BOMMO.gar_cds;0.478;1.0;0.647;498;0;6062;543
K3X2Y2_PYTUL.gar_exon;0.788;0.862;0.823;480;77;323;129
F1SNZ1_PIG.gar_cds;0.042;0.167;0.067;64;320;17437;1457
A0A024U1E5_9STRA.gar_exon;0.994;0.918;0.954;1708;153;116;10
D2A192_TRICA.gar_cds;0.942;1.0;0.97;2166;0;644;134
W6KEL0_9TRYP.gar_cds;0.0;0.0;0.0;0;858;0;858
E7EXH4_DANRE.gar_cds;0.601;0.896;0.719;1422;165;31512;945
A0A024TR04_9STRA.gar_exon;0.872;0.902;0.887;1738;188;449;255
F6WBK6_CIOIN.gar_cds;0.951;0.32;0.479;1328;2825;14026;69
A0A0M9GA52_9TRYP.gar_cds;0.88;0.5;0.638;1791;1791;244;244
A7RHF6_NEMVE.gar_cds;0.0;0.0;0.0;0;2454;0;1198
G0MEG7_CAEBE.gar_cds;1.0;1.0;1.0;573;0;525;0
K3WPT3_PYTUL.gar_cds;0.966;0.956;0.961;2084;95;0;73
T0QML0_9STRA.gar_exon;0.857;0.883;0.87;1968;260;353;329
F6TP16_MONDO.gar_cds;0.0;0.0;0.0;0;537;26783;1713
H2P491_PONAB.gar_cds;0.397;0.916;0.554;467;43;17845;709
F7I0U0_CALJA.gar_cds;0.026;0.005;0.008;67;14031;228425;2534
V4AJL1_LOTGI.gar_exon;0.974;0.91;0.941;2182;216;8578;58
W4FD87_9STRA.gar_exon;0.939;0.966;0.952;1522;53;695;99
G1SYD7_RABIT.gar_cds;0.054;0.144;0.079;242;1438;8936;4263
B7P1L1_IXOSC.gar_cds;1.0;0.5;0.667;570;570;0;0
K7GGB8_PELSI.gar_cds;0.845;0.99;0.912;1523;16;40308;279
H2QUE8_PANTR.gar_cds;0.0;0.0;0.0;0;74697;400782;4018
E9AFP5_LEIMA.gar_cds;1.0;0.5;0.667;1779;1779;0;0
A0A044R639_ONCVO.gar_cds;0.799;1.0;0.888;1657;0;3151;416
BBS1_HUMAN.gar_cds;0.507;0.967;0.665;1734;60;19536;1689
V3Z105_LOTGI.gar_cds;0.871;0.974;0.92;494;13;1460;73
H2Y3Y0_CIOSA.gar_cds;0.618;0.905;0.734;402;42;1403;248
S9W7J6_9TRYP.gar_cds;1.0;0.5;0.667;1590;1590;0;0
K3WFZ0_PYTUL.gar_cds;1.0;0.5;0.667;1881;1881;0;0
M3Y3G7_MUSPF.gar_cds;0.258;0.005;0.01;1393;254541;124581;4014
A0A096NEP7_PAPAN.gar_cds;0.466;0.032;0.06;294;8866;11584;337
A0A0W8CBQ8_PHYNI.gar_cds;1.0;0.96;0.98;1530;63;0;0
F2UQ70_SALR5.gar_cds;0.576;0.46;0.512;323;379;734;238
H2T1G8_TAKRU.gar_cds;0.289;0.286;0.287;313;782;1307;771
F6VNP5_XENTR.gar_cds;0.598;0.922;0.725;1667;142;19308;1120
H2QWG3_PANTR.gar_cds;0.046;0.333;0.081;154;308;20606;3223
