Filename;Sensibility;Specificity;F1_score;TP;FP;TN;FN
BBS5_MOUSE.gar;0.994;0.072;0.134;1459;18896;0;9
L1JA00_GUITH.gar;0.0;0.0;0.0;0;335;0;576
H3CFW0_TETNG.gar;1.0;0.278;0.435;1989;5176;0;0
B3S0W6_TRIAD.gar;1.0;0.385;0.556;1725;2761;0;0
V4B2U3_LOTGI.gar;1.0;0.165;0.283;2231;11293;0;0
H2ZYI3_LATCH.gar;1.0;0.5;0.667;1944;1944;0;0
W5QAJ5_SHEEP.gar;1.0;0.073;0.136;2166;27421;0;0
G1QNZ0_NOMLE.gar;0.967;0.077;0.143;2713;32350;0;94
LZTL1_MOUSE.gar;0.8;0.164;0.272;3256;16544;0;814
H9GCQ3_ANOCA.gar;1.0;0.087;0.16;2169;22792;0;0
A0A096MTK8_PAPAN.gar;0.957;0.029;0.056;986;33282;0;44
Q3V3N7_MOUSE.gar;0.484;0.16;0.24;2703;14149;0;2878
G3TR76_LOXAF.gar;1.0;0.5;0.667;2142;2142;0;0
H9GPW5_ANOCA.gar;1.0;0.5;0.667;1962;1962;0;0
F6V3X0_CALJA.gar;1.0;0.011;0.022;204;17537;0;0
B0WXE2_CULQU.gar;1.0;0.872;0.932;1812;267;0;0
H2PT77_PONAB.gar;1.0;0.5;0.667;1962;1962;0;0
A0A090LLE7_STRRB.gar;0.021;0.5;0.04;32;32;1504;1504
H2MHH5_ORYLA.gar;1.0;0.208;0.344;1674;6374;0;0
B4M537_DROVI.gar;1.0;0.627;0.771;1137;676;0;0
F7CJR6_HORSE.gar;0.995;0.041;0.079;1085;25587;0;5
M3YWX4_MUSPF.gar;0.795;0.038;0.073;3504;88950;0;903
B4H6Z9_DROPE.gar;1.0;0.815;0.898;2910;662;0;0
M3W9S7_FELCA.gar;0.503;0.192;0.278;2826;11918;0;2787
F7GJV3_MONDO.gar;1.0;0.026;0.051;2155;82184;0;0
A0A024TA76_9STRA.gar;0.0;0.0;0.0;0;589;0;1716
M3WSX8_FELCA.gar;0.849;0.196;0.318;3762;15410;0;669
H3B555_LATCH.gar;0.978;0.043;0.082;2519;56451;1;57
A2F554_TRIVA.gar;1.0;0.5;0.667;567;567;0;0
J9JNX2_ACYPI.gar;0.97;0.148;0.257;3014;17329;5201;92
A0A087YN04_POEFO.gar;0.519;0.153;0.236;1193;6625;0;1105
H2M9T7_ORYLA.gar;0.72;0.566;0.634;1221;938;0;474
B4MMM3_DROWI.gar;1.0;0.928;0.963;1818;142;0;0
F2USB8_SALR5.gar;1.0;0.369;0.539;1763;3010;0;0
I7LWB4_TETTS.gar;0.0;0.0;0.0;0;1078;0;1898
I3JQB2_ORENI.gar;0.895;0.235;0.372;1516;4924;0;178
B3S9A2_TRIAD.gar;1.0;0.351;0.52;836;1546;0;0
G4ZW31_PHYSP.gar;1.0;0.5;0.667;1047;1047;0;0
A0A0W8CFM7_PHYNI.gar;1.0;0.5;0.667;1047;1047;0;0
G1KMV6_ANOCA.gar;0.554;0.092;0.158;3655;35962;0;2943
T0QGA8_9STRA.gar;0.0;0.0;0.0;0;174;0;567
G1RWH4_NOMLE.gar;1.0;0.086;0.158;2527;26852;0;0
W4GJ33_9STRA.gar;1.0;0.552;0.711;2307;1876;0;0
A0A087XEB7_POEFO.gar;0.97;0.327;0.489;3022;6222;0;95
A0A0R4IUZ0_DANRE.gar;0.59;0.014;0.027;1075;74444;43213;747
H0V4D2_CAVPO.gar;0.862;0.042;0.08;884;20030;2292;142
I3KLC5_ORENI.gar;0.958;0.171;0.29;1647;8001;0;72
A0A0K0JVX7_BRUMA.gar;1.0;0.273;0.429;1773;4733;0;0
G3WV05_SARHA.gar;0.959;0.085;0.156;2128;23042;0;91
H3B9Z9_LATCH.gar;1.0;0.023;0.045;561;23828;1;0
L1IIB1_GUITH.gar;0.0;0.0;0.0;0;617;0;1323
H2T229_TAKRU.gar;0.978;0.361;0.527;1649;2913;0;37
G1TZP3_RABIT.gar;0.681;0.007;0.014;3133;433404;0;1466
A7S5W5_NEMVE.gar;1.0;0.879;0.936;2298;315;0;0
A0A024G9H8_9STRA.gar;0.0;0.0;0.0;0;123;0;1524
F6UN54_ORNAN.gar;0.757;0.114;0.198;2453;18990;1027;786
F7IFY6_CALJA.gar;0.805;0.061;0.113;2315;35373;869;559
G1SII1_RABIT.gar;1.0;0.523;0.687;6395;5841;0;1
I3MYC6_ICTTR.gar;1.0;0.879;0.936;2184;301;0;0
J3QMK2_MOUSE.gar;0.477;0.087;0.147;1186;12463;0;1302
U3JXB3_FICAL.gar;1.0;0.266;0.42;3509;9691;0;0
Q4R679_MACFA.gar;0.915;0.016;0.031;1888;116841;0;176
BBS4_DROME.gar;1.0;0.448;0.619;1520;1873;0;0
G3RIZ2_GORGO.gar;0.914;0.072;0.133;2642;34083;0;250
W3A5U6_PHYPR.gar;0.0;0.0;0.0;0;0;1180;1180
G3SW34_LOXAF.gar;1.0;0.029;0.056;558;18473;0;0
L1IPS2_GUITH.gar;1.0;0.846;0.917;812;148;0;0
B4J6Z6_DROGR.gar;1.0;0.788;0.881;2946;792;0;0
G1TLB3_RABIT.gar;1.0;0.028;0.054;1044;35817;0;0
W5PIK1_SHEEP.gar;1.0;0.053;0.101;900;16004;0;0
V5B464_TRYCR.gar;1.0;0.5;0.667;1788;1788;0;0
H3CVL6_TETNG.gar;1.0;0.351;0.52;558;1032;0;0
B4LNW6_DROVI.gar;1.0;0.764;0.866;613;189;0;0
A0A0G4ILU8_PLABS.gar;0.0;0.0;0.0;0;278;0;1806
W2Z6I3_PHYPR.gar;0.117;1.0;0.209;86;0;92;650
F1NGP6_CHICK.gar;1.0;0.109;0.197;3743;30747;0;0
K7J1K7_NASVI.gar;1.0;0.53;0.693;1011;898;0;0
CH037_HUMAN.gar;0.597;0.087;0.152;1990;20949;0;1344
A0A0L0HHW9_SPIPN.gar;0.765;0.679;0.719;1374;650;346;423
Q4D092_TRYCC.gar;1.0;0.5;0.667;552;552;0;0
F7AEK0_CALJA.gar;1.0;0.055;0.104;658;11263;0;0
G3QI68_GORGO.gar;0.112;1.0;0.201;376;0;15918;2989
IFT27_HUMAN.gar;1.0;0.062;0.117;1113;16839;0;0
A0A096NZB9_PAPAN.gar;0.336;0.053;0.092;1471;26520;0;2910
G0QX15_ICHMG.gar;0.0;0.0;0.0;0;0;505;1570
G3W6A7_SARHA.gar;0.355;0.007;0.014;1843;246369;2000;3351
A2EQS9_TRIVA.gar;1.0;0.5;0.667;2247;2247;0;0
A0A0G4GWT1_VITBC.gar;1.0;0.73;0.844;1581;586;0;0
L1JP33_GUITH.gar;0.916;0.498;0.645;956;964;177;88
B4KCS8_DROMO.gar;1.0;0.807;0.893;1338;320;0;0
A0A0V0R577_PSEPJ.gar;0.0;0.0;0.0;0;1200;0;1509
A0A087XEK6_POEFO.gar;0.913;0.147;0.253;1224;7087;0;116
M3ZUZ2_XIPMA.gar;0.991;0.313;0.476;3370;7380;0;30
G5AEZ3_PHYSP.gar;1.0;0.723;0.839;1878;719;0;0
V9FJ70_PHYPR.gar;1.0;0.969;0.984;2247;73;0;0
A0A0D9R7I6_CHLSB.gar;0.772;0.112;0.196;2947;23337;0;871
H2YLQ2_CIOSA.gar;1.0;0.284;0.442;1096;2767;0;0
Q16XJ9_AEDAE.gar;1.0;0.082;0.152;2226;24844;0;0
G1P9Y3_MYOLU.gar;0.939;0.021;0.041;1715;81763;0;112
M3WUV2_FELCA.gar;1.0;0.5;0.667;1965;1965;0;0
Q22BU8_TETTS.gar;0.0;0.0;0.0;0;422;257;1764
B1WC73_RAT.gar;0.875;0.063;0.118;1621;24273;0;232
W4H8Z6_9STRA.gar;0.0;0.0;0.0;0;112;0;2102
A0A077ZNG4_STYLE.gar;0.0;0.0;0.0;0;0;29;1539
A0A0D9RMF9_CHLSB.gar;1.0;0.118;0.211;2445;18255;0;1
A0A096LYQ5_POEFO.gar;0.0;0.0;0.0;0;0;5275;3150
I3JGE5_ORENI.gar;1.0;0.14;0.246;906;5547;0;0
H3DHP5_TETNG.gar;1.0;0.475;0.644;1460;1611;1;0
F6UBH2_MONDO.gar;1.0;0.018;0.035;1925;105211;0;0
D4A8B1_RAT.gar;0.995;0.076;0.141;2498;30495;0;12
Q66H79_RAT.gar;1.0;0.292;0.452;3164;7688;0;0
T1HSF8_RHOPR.gar;1.0;0.237;0.383;1074;3453;0;0
I3JUU0_ORENI.gar;1.0;0.728;0.843;1704;636;0;0
G3VFI2_SARHA.gar;1.0;0.078;0.145;2499;29411;0;0
CH037_BOVIN.gar;1.0;0.037;0.071;845;22145;0;0
G1SZG9_RABIT.gar;1.0;0.86;0.925;2175;355;0;0
D0NIV2_PHYIT.gar;0.025;0.5;0.048;50;50;1927;1927
B4KME7_DROMO.gar;1.0;0.852;0.92;1027;178;0;0
V9F6J5_PHYPR.gar;0.0;0.0;0.0;0;0;63;1665
D0N5X0_PHYIT.gar;1.0;0.5;0.667;1047;1047;0;0
BBS7_CAEEL.gar;1.0;0.19;0.319;2166;9229;0;0
G3NKQ2_GASAC.gar;1.0;0.602;0.752;1707;1130;0;0
F1SDY6_PIG.gar;1.0;0.043;0.082;2231;49796;0;0
MKS1_MOUSE.gar;1.0;0.236;0.382;2499;8090;0;0
F1NGP3_CHICK.gar;0.986;0.057;0.108;1786;29407;70;26
A0A067CA50_SAPPC.gar;0.181;0.948;0.304;405;22;511;1836
A0A0K0JLB3_BRUMA.gar;1.0;0.439;0.61;1503;1920;0;0
Q7QJD7_ANOGA.gar;1.0;0.847;0.917;1815;328;0;0
D2I2K1_AILME.gar;1.0;0.143;0.25;1680;10049;0;0
A0A067R1E4_ZOONE.gar;0.987;0.328;0.492;2149;4403;0;29
A0A0G2JT03_RAT.gar;1.0;0.23;0.374;201;673;0;0
W5NLE0_LEPOC.gar;1.0;0.5;0.667;1941;1941;0;0
A0A158P292_ATTCE.gar;1.0;0.162;0.279;2505;12983;0;0
A0A0D9RQV3_CHLSB.gar;0.937;0.008;0.016;3862;489842;0;259
T0RDB9_9STRA.gar;0.0;0.0;0.0;0;227;0;713
H0XMN1_OTOGA.gar;1.0;0.189;0.318;201;864;0;0
G7PC93_MACFA.gar;0.637;0.096;0.167;2162;20450;0;1231
G1TGM5_RABIT.gar;0.09;0.006;0.011;83;13357;11127;837
B4HN35_DROSE.gar;1.0;0.396;0.567;1461;2232;0;0
F6TJ94_HORSE.gar;0.962;0.01;0.02;2169;220017;0;86
B4MK78_DROWI.gar;1.0;0.379;0.55;1464;2401;0;0
K7J2H3_NASVI.gar;1.0;0.707;0.828;2172;898;0;0
A0A061J2T5_TRYRA.gar;1.0;0.5;0.667;2256;2256;0;0
F7C228_XENTR.gar;0.331;0.037;0.067;717;18834;1913;1452
D2HN50_AILME.gar;1.0;0.5;0.667;2142;2142;0;0
K1RU52_CRAGI.gar;0.978;0.174;0.295;1786;8487;0;41
BBIP1_HUMAN.gar;1.0;0.026;0.051;492;18501;0;0
H0X8S4_OTOGA.gar;1.0;0.023;0.045;1530;64285;0;0
J9K5Q8_ACYPI.gar;1.0;0.546;0.706;913;760;0;0
G1QEW9_MYOLU.gar;1.0;0.85;0.919;2178;385;0;0
T0RT93_9STRA.gar;0.0;0.0;0.0;0;466;379;2413
H0XKK6_OTOGA.gar;1.0;0.848;0.918;2151;386;0;0
A0A061J9H1_TRYRA.gar;1.0;0.5;0.667;1377;1377;0;0
A9V1S9_MONBE.gar;0.0;0.0;0.0;0;0;1245;1046
G3SS75_LOXAF.gar;1.0;0.018;0.035;612;33888;0;0
A0A087XRS7_POEFO.gar;0.77;0.448;0.566;3022;3720;0;905
D2HVB4_AILME.gar;1.0;0.03;0.058;621;19934;0;0
B3M138_DROAN.gar;1.0;0.844;0.915;1155;214;0;0
V3ZY76_LOTGI.gar;1.0;0.134;0.236;1728;11187;0;0
H0V587_CAVPO.gar;1.0;0.04;0.077;558;13367;0;0
W5MMG5_LEPOC.gar;1.0;0.244;0.392;2477;7682;0;0
W4FD55_9STRA.gar;0.624;0.707;0.663;875;363;60;528
F6V1R0_HORSE.gar;0.932;0.018;0.035;647;34739;798;47
S9W6M0_9TRYP.gar;1.0;0.5;0.667;1077;1077;0;0
B4KQ20_DROMO.gar;1.0;0.424;0.596;1714;2333;0;0
M3ZTR9_XIPMA.gar;1.0;0.034;0.066;2369;67340;0;0
F6YUF2_XENTR.gar;0.31;0.033;0.06;774;22526;9675;1721
B0X734_CULQU.gar;1.0;0.801;0.89;1875;467;0;0
W4GJ56_9STRA.gar;0.0;0.0;0.0;0;944;0;2034
D0MY10_PHYIT.gar;0.999;0.991;0.995;2170;20;42;2
A7SH53_NEMVE.gar;0.967;0.31;0.469;987;2197;558;34
G7PRK5_MACFA.gar;1.0;0.5;0.667;1962;1962;0;0
W2YZ86_PHYPR.gar;0.0;0.0;0.0;0;0;317;594
K2MXI1_TRYCR.gar;1.0;0.5;0.667;1122;1122;0;0
W5PWU8_SHEEP.gar;1.0;0.056;0.106;2148;35936;0;0
A0A090L692_STRRB.gar;1.0;0.953;0.976;1050;52;0;0
F6VUS1_ORNAN.gar;1.0;0.137;0.241;1719;10847;0;0
Q4E4V4_TRYCC.gar;1.0;0.5;0.667;1761;1761;0;0
F6PQ94_CIOIN.gar;1.0;0.308;0.471;2178;4900;0;0
K7FIS9_PELSI.gar;1.0;0.36;0.529;4391;7817;0;0
I3KHB5_ORENI.gar;1.0;0.264;0.418;204;569;0;0
G7NZ67_MACFA.gar;1.0;0.037;0.071;1289;33794;0;0
A0A0D9QUM7_CHLSB.gar;1.0;0.042;0.081;2145;48962;0;0
U3K919_FICAL.gar;0.995;0.526;0.688;4167;3762;0;21
A0A0L0CIR6_LUCCU.gar;1.0;0.824;0.904;1110;237;0;0
H2V9K1_TAKRU.gar;1.0;0.366;0.536;1029;1782;0;0
G1RZS0_NOMLE.gar;0.755;0.006;0.012;3034;490553;2000;987
G3S2G4_GORGO.gar;1.0;0.5;0.667;2133;2133;0;0
A0A0G2JUD0_RAT.gar;1.0;0.011;0.022;2437;220813;706;0
A0A067QKD4_ZOONE.gar;1.0;0.321;0.486;2325;4909;0;0
A0A024GPP5_9STRA.gar;0.0;0.0;0.0;0;0;148;567
W5KI70_ASTMX.gar;0.959;0.073;0.136;2816;35926;22;120
G4VC35_SCHMA.gar;0.0;0.0;0.0;0;1156;0;1156
Q22CC3_TETTS.gar;0.0;0.0;0.0;0;630;0;1367
A0A044VD16_ONCVO.gar;0.655;0.279;0.391;741;1913;0;391
H0WVV6_OTOGA.gar;1.0;0.025;0.049;621;24261;0;0
G1M4X8_AILME.gar;1.0;0.019;0.037;546;27708;0;0
G4YJY9_PHYSP.gar;1.0;0.97;0.985;2327;72;0;0
E9ADL1_LEIMA.gar;1.0;0.5;0.667;561;561;0;0
D2VQK4_NAEGR.gar;0.943;0.976;0.959;1957;48;137;119
A0A078AXX6_STYLE.gar;0.0;0.0;0.0;0;117;0;843
S9VEE0_9TRYP.gar;1.0;0.5;0.667;546;546;0;0
E2R962_CANLF.gar;0.939;0.182;0.305;2141;9614;1751;138
F6Y677_CIOIN.gar;1.0;0.216;0.355;1552;5617;0;0
I3MEL8_ICTTR.gar;1.0;0.158;0.273;1684;9007;0;0
B1WBT5_RAT.gar;1.0;0.042;0.081;2295;51886;0;0
B4ME19_DROVI.gar;1.0;0.421;0.593;1637;2255;0;0
G3T581_LOXAF.gar;1.0;0.08;0.148;897;10338;0;0
W2R9D6_PHYPN.gar;0.143;1.0;0.25;105;0;89;631
W5L586_ASTMX.gar;0.758;0.324;0.454;1917;3991;0;613
K2MWH7_TRYCR.gar;1.0;0.5;0.667;1791;1791;0;0
B3RXC9_TRIAD.gar;0.958;0.23;0.371;2037;6817;106;90
A0A0L0CC86_LUCCU.gar;1.0;0.499;0.666;1800;1810;0;0
H0V1I4_CAVPO.gar;0.99;0.075;0.139;2145;26643;0;21
G1KX11_ANOCA.gar;0.572;0.143;0.229;1266;7603;0;948
F6ZBL6_MACMU.gar;0.867;0.096;0.173;3187;30043;473;487
V9ETD6_PHYPR.gar;0.0;0.0;0.0;0;0;316;594
CH037_MOUSE.gar;1.0;0.085;0.157;2115;22808;0;1
E3MCR4_CAERE.gar;1.0;0.632;0.775;573;334;0;0
G3QYJ9_GORGO.gar;0.755;0.005;0.01;3034;556064;2000;985
F6RFR4_HORSE.gar;0.912;0.148;0.255;1597;9205;147;155
BBIP1_DANRE.gar;0.803;0.214;0.338;559;2051;756;137
H2N391_PONAB.gar;1.0;0.011;0.022;2784;243911;0;0
M3ZLB9_XIPMA.gar;0.992;0.151;0.262;2744;15402;0;21
A0A0J9Y8J7_BRUMA.gar;1.0;0.259;0.411;573;1642;0;0
LZTL1_BOVIN.gar;1.0;0.082;0.152;880;9826;0;0
T1JH94_STRMM.gar;1.0;0.641;0.781;1253;701;0;0
A0A0L0S0V9_ALLMA.gar;0.0;0.0;0.0;0;0;423;857
G3QXT9_GORGO.gar;0.605;0.057;0.104;1275;20996;0;831
V3ZX09_LOTGI.gar;0.819;0.447;0.578;1274;1579;1712;281
ARL6_BOVIN.gar;0.588;0.057;0.104;2148;35709;0;1502
A0A061J9B9_TRYRA.gar;1.0;0.5;0.667;1761;1761;0;0
F4PDD1_BATDJ.gar;0.755;0.585;0.659;428;304;18;139
BBS4_MOUSE.gar;1.0;0.08;0.148;2518;29001;0;0
BBS2_RAT.gar;1.0;0.08;0.148;2573;29675;3227;0
F7G484_MACMU.gar;0.963;0.03;0.058;601;19304;0;23
K1PS22_CRAGI.gar;1.0;0.5;0.667;228;228;0;0
K7FSX8_PELSI.gar;0.913;0.154;0.264;418;2293;0;40
G3PRP6_GASAC.gar;1.0;0.304;0.466;1225;2811;0;0
ARL6_HUMAN.gar;0.936;0.045;0.086;1526;32385;0;104
A0A090LBV3_STRRB.gar;1.0;0.74;0.851;588;207;0;0
F6WZU0_MACMU.gar;0.941;0.064;0.12;3499;50790;626;221
G3WH06_SARHA.gar;1.0;0.045;0.086;959;20146;0;0
G5C795_HETGA.gar;1.0;0.5;0.667;2127;2127;0;0
I3MME5_ICTTR.gar;0.801;0.199;0.319;1408;5674;0;349
A0A087YPY0_POEFO.gar;1.0;0.5;0.667;2040;2040;0;0
SDCG8_MOUSE.gar;0.998;0.013;0.026;2771;203002;0;5
K7F055_PELSI.gar;1.0;0.5;0.667;1944;1944;0;0
W2Q1R0_PHYPN.gar;0.0;0.0;0.0;0;0;316;594
W4FL04_9STRA.gar;0.033;1.0;0.064;21;0;286;615
G1QY66_NOMLE.gar;0.804;0.063;0.117;1605;23944;86;392
I3LB57_PIG.gar;0.0;0.0;0.0;0;0;2145;2145
A7SRQ9_NEMVE.gar;0.976;0.344;0.509;4403;8406;0;106
F7EGS4_MACMU.gar;0.967;0.031;0.06;1116;34598;17894;38
M3ZCM3_NOMLE.gar;1.0;0.225;0.367;3351;11531;0;0
F1MU26_BOVIN.gar;0.921;0.096;0.174;2475;23249;0;211
A0A0M9G1C6_9TRYP.gar;0.831;0.5;0.624;1605;1605;326;326
A0A024TR25_9STRA.gar;0.0;0.0;0.0;0;730;0;2202
A0A0G4EPB7_VITBC.gar;1.0;0.731;0.845;1049;386;0;0
B4GIM8_DROPE.gar;1.0;0.757;0.862;606;194;0;0
A1ZBK9_DROME.gar;1.0;0.806;0.893;709;171;0;0
H0WUW2_OTOGA.gar;1.0;0.142;0.249;1680;10123;0;0
W5KEJ5_ASTMX.gar;0.975;0.275;0.429;1671;4406;0;43
G1LVU0_AILME.gar;1.0;0.044;0.084;1023;22183;0;0
F1PG88_CANLF.gar;0.95;0.046;0.088;766;15751;1830;40
G3T4E0_LOXAF.gar;1.0;0.051;0.097;1023;18955;0;0
A2DWY6_TRIVA.gar;1.0;0.5;0.667;642;642;0;0
K1R468_CRAGI.gar;0.934;0.085;0.156;527;5695;663;37
E0VP97_PEDHC.gar;1.0;0.45;0.621;2481;3030;0;0
H2N0J6_ORYLA.gar;1.0;0.4;0.571;2167;3249;0;0
I3IZ50_ORENI.gar;1.0;0.056;0.106;735;12454;0;0
Q295Y8_DROPS.gar;0.759;0.876;0.813;1697;240;0;540
U3JY08_FICAL.gar;1.0;0.073;0.136;2706;34295;0;0
G1QUW7_NOMLE.gar;0.936;0.009;0.018;2449;272585;15;167
G5A9W7_PHYSP.gar;1.0;0.645;0.784;615;339;0;0
BBIP1_NEMVE.gar;0.0;0.0;0.0;0;739;0;739
A0A059F571_9MICR.gar;1.0;0.5;0.667;487;487;0;0
V4AFV8_LOTGI.gar;1.0;0.319;0.484;1758;3750;0;0
B3M8B7_DROAN.gar;1.0;0.823;0.903;1830;394;0;0
Q4E5P7_TRYCC.gar;0.0;0.0;0.0;0;0;1122;1122
G1NSC2_MYOLU.gar;1.0;0.5;0.667;2127;2127;0;0
H9JGR5_BOMMO.gar;1.0;0.147;0.256;1041;6062;0;0
K3X2Y2_PYTUL.gar;0.0;0.0;0.0;0;400;0;609
F1SNZ1_PIG.gar;0.805;0.116;0.203;1224;9287;8470;297
A0A024U1E5_9STRA.gar;0.0;0.0;0.0;0;269;0;1718
D2A192_TRICA.gar;0.999;0.781;0.877;2298;644;0;2
W6KEL0_9TRYP.gar;0.804;0.5;0.617;690;690;168;168
E7EXH4_DANRE.gar;1.0;0.07;0.131;2367;31677;0;0
A0A024TR04_9STRA.gar;0.0;0.0;0.0;0;637;0;1993
F6WBK6_CIOIN.gar;0.952;0.095;0.173;1330;12710;4141;67
A0A0M9GA52_9TRYP.gar;0.902;0.5;0.643;1835;1835;200;200
A7RHF6_NEMVE.gar;1.0;0.328;0.494;1198;2454;0;0
G0MEG7_CAEBE.gar;0.733;0.444;0.553;420;525;0;153
K3WPT3_PYTUL.gar;1.0;0.958;0.979;2157;95;0;0
T0QML0_9STRA.gar;0.0;0.0;0.0;0;0;613;2297
F6TP16_MONDO.gar;1.0;0.067;0.126;1713;23750;3570;0
H2P491_PONAB.gar;0.921;0.057;0.107;1083;17888;0;93
F7I0U0_CALJA.gar;0.871;0.009;0.018;2266;240456;2000;335
V4AJL1_LOTGI.gar;1.0;0.203;0.337;2240;8794;0;0
W4FD87_9STRA.gar;0.0;0.0;0.0;0;0;748;1621
G1SYD7_RABIT.gar;0.528;0.187;0.276;2380;10374;0;2125
B7P1L1_IXOSC.gar;1.0;0.5;0.667;570;570;0;0
K7GGB8_PELSI.gar;0.955;0.041;0.079;1721;40324;0;81
H2QUE8_PANTR.gar;0.755;0.006;0.012;3034;473479;2000;984
E9AFP5_LEIMA.gar;1.0;0.5;0.667;1779;1779;0;0
A0A044R639_ONCVO.gar;0.9;0.372;0.526;1865;3151;0;208
BBS1_HUMAN.gar;0.727;0.113;0.196;2488;19596;0;935
V3Z105_LOTGI.gar;1.0;0.278;0.435;567;1473;0;0
H2Y3Y0_CIOSA.gar;0.0;0.0;0.0;0;1445;0;650
S9W7J6_9TRYP.gar;1.0;0.5;0.667;1590;1590;0;0
K3WFZ0_PYTUL.gar;0.0;0.0;0.0;0;0;1881;1881
M3Y3G7_MUSPF.gar;0.341;0.005;0.01;1846;377122;2000;3561
A0A096NEP7_PAPAN.gar;1.0;0.03;0.058;631;20450;0;0
A0A0W8CBQ8_PHYNI.gar;0.0;0.0;0.0;0;0;63;1530
F2UQ70_SALR5.gar;1.0;0.335;0.502;561;1113;0;0
H2T1G8_TAKRU.gar;1.0;0.342;0.51;1084;2089;0;0
F6VNP5_XENTR.gar;1.0;0.125;0.222;2787;19450;0;0
H2QWG3_PANTR.gar;0.668;0.098;0.171;2257;20757;157;1120
W2Z9A3_PHYPR.gar;0.0;0.0;0.0;0;63;0;1665
G1S2T2_NOMLE.gar;0.913;0.014;0.028;1787;128668;2000;171
E2RTL3_CANLF.gar;0.595;0.099;0.17;1451;13164;0;989
E1BKZ3_BOVIN.gar;1.0;0.01;0.02;2339;237612;0;0
M3Z132_MUSPF.gar;0.999;0.053;0.101;2335;41438;0;2
M3ZXJ0_XIPMA.gar;1.0;0.11;0.198;195;1585;0;0
MKS1_HUMAN.gar;0.935;0.165;0.281;2242;11346;126;155
IFT27_BOVIN.gar;1.0;0.036;0.069;835;22452;0;0
A0A0V0QJ72_PSEPJ.gar;0.0;0.0;0.0;0;373;0;408
W2Q403_PHYPN.gar;0.029;1.0;0.056;70;0;73;2321
B4F765_RAT.gar;0.949;0.06;0.113;969;15306;0;52
A0A096NVI3_PAPAN.gar;0.505;0.218;0.305;3519;12622;0;3455
A0A0R4IL45_DANRE.gar;1.0;0.5;0.667;2396;2396;0;0
IFT74_HUMAN.gar;0.936;0.021;0.041;2021;95520;8878;139
A0A0L0C383_LUCCU.gar;0.977;0.728;0.834;2884;1076;85;68
G4YHC7_PHYSP.gar;0.017;1.0;0.033;38;0;71;2143
Q66H90_RAT.gar;0.956;0.07;0.13;2760;36895;0;128
E2RQA6_CANLF.gar;1.0;0.066;0.124;2328;32815;0;0
T0RY96_9STRA.gar;0.506;0.886;0.644;1116;144;359;1089
H3ACN3_LATCH.gar;0.916;0.086;0.157;1653;17588;0;151
H9GC07_ANOCA.gar;1.0;0.057;0.108;1578;26055;0;0
F6VW47_MACMU.gar;1.0;0.014;0.028;1110;75998;8153;0
A8IYF1_CHLRE.gar;1.0;0.422;0.594;2319;3172;0;0
H0UV24_CAVPO.gar;0.965;0.007;0.014;2518;374221;1702;92
BBS2_MOUSE.gar;0.865;0.087;0.158;2649;27911;0;415
T1IP28_STRMM.gar;0.745;0.903;0.816;577;62;59;198
M3XWM7_MUSPF.gar;1.0;0.079;0.146;2166;25355;0;0
H3DGV8_TETNG.gar;1.0;0.892;0.943;1710;208;0;0
G3QRG0_GORGO.gar;1.0;0.046;0.088;1127;23592;0;0
A0BPN5_PARTE.gar;0.0;0.0;0.0;0;98;0;1704
I3MVI4_ICTTR.gar;1.0;0.5;0.667;1999;1999;0;0
G1P887_MYOLU.gar;1.0;0.098;0.179;900;8310;0;0
H2ZI39_CIOSA.gar;0.599;0.115;0.193;970;7491;620;650
A7RY88_NEMVE.gar;0.999;0.227;0.37;1397;4760;0;1
A0A024UWM1_9STRA.gar;0.0;0.0;0.0;0;93;0;2007
A0A0N1I7W9_LEPSE.gar;1.0;0.5;0.667;2535;2535;0;0
T0QVK2_9STRA.gar;0.0;0.0;0.0;0;471;0;1875
A0A0K0JGJ2_BRUMA.gar;0.32;0.56;0.407;93;73;175;198
M4AG44_XIPMA.gar;1.0;0.16;0.276;1698;8904;0;0
F7C208_CALJA.gar;0.811;0.777;0.794;1724;496;0;403
B0W2W7_CULQU.gar;1.0;0.103;0.187;2186;19101;0;1
Q28WS1_DROPS.gar;1.0;0.565;0.722;1816;1400;0;0
H2ZXI1_LATCH.gar;0.575;0.07;0.125;3115;41537;0;2298
G4ZRE7_PHYSP.gar;0.0;0.0;0.0;0;74;0;567
BBS12_MOUSE.gar;1.0;0.273;0.429;2433;6464;0;0
LZTL1_RAT.gar;1.0;0.09;0.165;1373;13819;0;0
Q4E4D8_TRYCC.gar;1.0;0.5;0.667;1464;1464;0;0
W2RGR2_PHYPN.gar;0.02;0.5;0.038;24;24;1154;1154
W2PT12_PHYPN.gar;0.0;0.0;0.0;0;0;67;1354
H0VBK0_CAVPO.gar;0.999;0.085;0.157;899;9734;0;1
V9EKV4_PHYPR.gar;0.0;0.0;0.0;0;0;67;1354
W5J3R5_ANODA.gar;1.0;0.943;0.971;1041;63;0;0
E9HBN7_DAPPU.gar;1.0;0.633;0.775;1008;584;0;0
W4FRY5_9STRA.gar;0.0;0.0;0.0;0;355;0;690
A4HN90_LEIBR.gar;1.0;0.5;0.667;1791;1791;0;0
Q5RA46_PONAB.gar;0.987;0.039;0.075;2330;58087;0;30
MKKS_PONAB.gar;0.971;0.094;0.171;2678;25937;0;79
