File;%_similarity;Len_prot
augustus_A0A024UWM1_9STRA_3.fasta;16.67;378
augustus_G3N7I2_GASAC_3.fasta;48.95;621
augustus_B4I3T5_DROSE_1.fasta;53.36;714
augustus_G1T9Q2_RABIT_1.fasta;82.72;515
augustus_K1RU52_CRAGI_2.fasta;91.69;626
augustus_V9F0Z3_PHYPR_3.fasta;15.65;230
augustus_W4FRY5_9STRA_4.fasta;6.99;501
augustus_A0A024GPP5_9STRA_1.fasta;8.4;583
augustus_A0A0D9RAF2_CHLSB_1.fasta;4.46;717
augustus_G5C795_HETGA_1.fasta;91.38;708
augustus_PTHB1_MOUSE_1.fasta;4.04;891
augustus_A0A0G4EJP9_VITBC_8.fasta;1.77;452
augustus_A0A0G4IPH3_PLABS_3.fasta;14.29;497
augustus_D2A192_TRICA_1.fasta;5.71;736
augustus_A0A0N1I7W9_LEPSE_1.fasta;8.38;859
augustus_V9F0Z3_PHYPR_2.fasta;100.0;188
augustus_A6QLF9_BOVIN_1.fasta;83.87;341
augustus_A0A077ZNG4_STYLE_1.fasta;6.21;692
augustus_V9F6J5_PHYPR_2.fasta;96.04;530
augustus_G3QXK4_GORGO_1.fasta;77.32;820
augustus_I3NHG2_ICTTR_1.fasta;97.16;598
augustus_B4GR41_DROPE_1.fasta;100.0;605
augustus_H0V1I4_CAVPO_1.fasta;88.77;721
augustus_B3RJT2_TRIAD_1.fasta;10.44;546
augustus_F7CJR6_HORSE_1.fasta;81.17;393
augustus_B4HV21_DROSE_1.fasta;8.71;746
augustus_A0A096P4T0_PAPAN_1.fasta;84.39;570
augustus_A0A0L0CIR6_LUCCU_1.fasta;100.0;369
augustus_G1P9Y3_MYOLU_1.fasta;87.52;601
augustus_E2R962_CANLF_1.fasta;93.51;570
augustus_W4FRY5_9STRA_3.fasta;80.32;188
augustus_G3RIZ2_GORGO_1.fasta;83.36;721
augustus_M3YBL1_MUSPF_1.fasta;40.1;207
augustus_Q66H90_RAT_1.fasta;96.5;715
augustus_H2P7R4_PONAB_1.fasta;41.88;382
augustus_G4YN09_PHYSP_1.fasta;7.83;434
augustus_A0A0G4GYZ9_VITBC_1.fasta;9.2;348
augustus_H3D688_TETNG_1.fasta;97.77;716
augustus_A2FQ75_TRIVA_3.fasta;11.69;573
augustus_W4FD87_9STRA_3.fasta;8.05;646
augustus_A0A044R639_ONCVO_1.fasta;79.17;701
augustus_K3X3B3_PYTUL_2.fasta;98.84;346
augustus_I3LB57_PIG_1.fasta;59.8;714
augustus_T0RY96_9STRA_3.fasta;7.28;742
augustus_A0A061IYK7_TRYRA_1.fasta;100.0;376
augustus_J9K271_ACYPI_1.fasta;6.06;759
augustus_F4PDV5_BATDJ_1.fasta;14.34;279
augustus_B4GR41_DROPE_2.fasta;3.14;605
augustus_A0A024UWM1_9STRA_1.fasta;7.42;687
augustus_A0A078A2X5_STYLE_2.fasta;11.29;186
augustus_G1K9Z0_ANOCA_1.fasta;59.47;570
augustus_F2USB8_SALR5_1.fasta;11.33;662
augustus_H2PE85_PONAB_1.fasta;57.62;715
augustus_T1L460_TETUR_1.fasta;100.0;187
augustus_G3T3M9_LOXAF_1.fasta;73.5;717
augustus_G3TIP0_LOXAF_1.fasta;89.46;721
augustus_H2SDM2_TAKRU_3.fasta;6.85;584
augustus_A8WJB5_CAEBR_2.fasta;100.0;364
augustus_A0A0G2JUD0_RAT_2.fasta;3.53;764
augustus_MKS1_MOUSE_1.fasta;89.3;561
augustus_G1RDU8_NOMLE_1.fasta;59.44;715
augustus_Q17LJ5_AEDAE_1.fasta;9.7;474
augustus_A4IIF7_XENTR_1.fasta;87.47;742
augustus_T1ELR8_HELRO_2.fasta;54.82;498
augustus_F6QF28_MONDO_1.fasta;87.1;186
augustus_F6QP01_XENTR_1.fasta;5.75;713
augustus_F1MU26_BOVIN_1.fasta;83.36;721
augustus_V5BJR9_TRYCR_2.fasta;100.0;373
augustus_CH037_RAT_1.fasta;89.52;210
augustus_F6WBK6_CIOIN_3.fasta;14.58;576
augustus_G3PRP6_GASAC_1.fasta;71.95;246
augustus_K7FIS9_PELSI_1.fasta;43.18;572
augustus_A0A067C4C7_SAPPC_3.fasta;53.83;665
augustus_G7PUF5_MACFA_1.fasta;68.77;570
augustus_A0A0G4EFJ8_VITBC_1.fasta;11.01;218
augustus_A0A078B9U9_STYLE_1.fasta;100.0;583
augustus_F6TP16_MONDO_1.fasta;56.84;570
augustus_A0A024TEN6_9STRA_4.fasta;9.02;599
augustus_I3MMH3_ICTTR_1.fasta;66.46;647
augustus_F1RRP3_PIG_2.fasta;6.47;572
augustus_F7C228_XENTR_1.fasta;12.65;767
augustus_W2ZBK5_PHYPR_2.fasta;13.09;764
augustus_E3MCR4_CAERE_3.fasta;10.76;381
augustus_A0A067RJQ2_ZOONE_3.fasta;54.81;405
augustus_B3MGG0_DROAN_2.fasta;72.64;201
augustus_F6XU90_ORNAN_1.fasta;78.4;787
augustus_G5E7D8_LOXAF_1.fasta;80.61;593
augustus_B4J623_DROGR_2.fasta;13.28;241
augustus_A0A061J9B9_TRYRA_1.fasta;98.46;586
augustus_A0A0G4GWT1_VITBC_5.fasta;18.4;636
augustus_H2PQU8_PONAB_1.fasta;86.73;211
augustus_A0A0L0D1H0_THETB_2.fasta;98.6;570
augustus_T1HX26_RHOPR_2.fasta;98.09;838
augustus_H2YLQ2_CIOSA_2.fasta;17.51;217
augustus_G1NSC2_MYOLU_1.fasta;83.76;708
augustus_L1IPS2_GUITH_1.fasta;31.56;526
augustus_G1TZP3_RABIT_3.fasta;7.99;889
augustus_H2T0R0_TAKRU_1.fasta;87.13;738
augustus_H3ACN3_LATCH_1.fasta;100.0;186
augustus_H9GC07_ANOCA_1.fasta;88.95;525
augustus_A0A0W8CBQ8_PHYNI_3.fasta;10.08;625
augustus_H3DN21_TETNG_1.fasta;99.26;675
augustus_F1N626_BOVIN_1.fasta;51.67;600
augustus_A8HWI3_CHLRE_3.fasta;15.3;353
augustus_Q4E4V4_TRYCC_3.fasta;5.91;592
augustus_W5MZI7_LEPOC_1.fasta;88.15;211
augustus_E2RQA6_CANLF_1.fasta;68.53;715
augustus_W2PT12_PHYPN_2.fasta;9.79;429
augustus_A0A0S4JJZ6_BODSA_1.fasta;8.52;775
augustus_MKS1_HUMAN_1.fasta;72.46;570
augustus_F7IFY6_CALJA_1.fasta;75.8;781
augustus_D6WSV9_TRICA_1.fasta;6.58;821
augustus_H2N0J6_ORYLA_3.fasta;3.87;724
augustus_V9EKV4_PHYPR_5.fasta;10.44;431
augustus_Q2M0T4_DROPS_3.fasta;4.11;608
augustus_H0V587_CAVPO_1.fasta;81.54;195
augustus_F7EGS4_MACMU_1.fasta;48.4;188
augustus_BBIP1_NEMVE_1.fasta;100.0;71
augustus_G3QXT9_GORGO_1.fasta;73.91;207
augustus_F6XCD9_CANLF_1.fasta;40.89;900
augustus_B3RPI2_TRIAD_2.fasta;13.93;359
augustus_H3B555_LATCH_1.fasta;89.23;724
augustus_D0N5X0_PHYIT_3.fasta;10.77;455
augustus_T0RDB9_9STRA_3.fasta;18.58;296
augustus_A2DWY6_TRIVA_2.fasta;100.0;213
augustus_S9VEE0_9TRYP_1.fasta;79.56;181
augustus_G1SF71_RABIT_1.fasta;89.32;618
augustus_B4H6Z9_DROPE_1.fasta;100.0;969
augustus_IFT27_CHLRE_2.fasta;11.5;452
augustus_Q3V3N7_MOUSE_2.fasta;3.19;596
augustus_H3CI58_TETNG_1.fasta;64.65;976
augustus_H0XPD1_OTOGA_1.fasta;100.0;593
augustus_K3X3B3_PYTUL_4.fasta;10.46;373
augustus_A0A067C533_SAPPC_2.fasta;37.16;514
augustus_W2Z6I3_PHYPR_4.fasta;13.9;331
augustus_G4YHC7_PHYSP_2.fasta;7.15;727
augustus_B3DFT2_DANRE_2.fasta;2.54;591
augustus_U3JXB3_FICAL_1.fasta;75.38;593
augustus_G3WV05_SARHA_1.fasta;85.29;544
augustus_V9G0L5_PHYPR_3.fasta;10.31;485
augustus_I3MEE1_ICTTR_2.fasta;7.87;889
augustus_F1Q1T8_CANLF_2.fasta;5.18;733
augustus_A1ZBK9_DROME_1.fasta;54.3;372
augustus_BBS1_HUMAN_1.fasta;99.33;597
augustus_MKKS_HUMAN_1.fasta;75.95;603
augustus_H2QB48_PANTR_1.fasta;83.36;721
augustus_A0A0M9GAT6_9TRYP_3.fasta;9.22;629
augustus_A0A067QKD4_ZOONE_1.fasta;8.52;775
augustus_W2RGR2_PHYPN_1.fasta;10.68;646
augustus_T0Q4Q9_9STRA_1.fasta;16.26;455
augustus_H2ZZ55_LATCH_1.fasta;95.94;715
augustus_A0A024TA76_9STRA_1.fasta;11.11;594
augustus_A0A067C533_SAPPC_1.fasta;9.35;460
augustus_V9EXZ9_PHYPR_1.fasta;9.79;756
augustus_F6UB70_HORSE_1.fasta;42.11;209
augustus_L1IIB1_GUITH_2.fasta;39.94;681
augustus_A0A0D9R7I6_CHLSB_2.fasta;2.85;596
augustus_Q4D092_TRYCC_3.fasta;13.68;190
augustus_W4H8Z6_9STRA_2.fasta;92.84;349
augustus_G3P7I9_GASAC_3.fasta;5.45;587
augustus_G1KMJ2_ANOCA_1.fasta;90.78;716
augustus_A3QK09_DANRE_2.fasta;3.58;559
augustus_F2TWK2_SALR5_2.fasta;22.02;504
augustus_BBS7_HUMAN_1.fasta;45.34;730
augustus_M3YWA6_MUSPF_3.fasta;7.39;717
augustus_Q66H79_RAT_1.fasta;100.0;655
augustus_F7IDY9_CALJA_1.fasta;86.87;632
augustus_A0A0D9RQB1_CHLSB_1.fasta;49.37;717
augustus_A0A0N1PED7_LEPSE_2.fasta;100.0;490
augustus_Q4E2P4_TRYCC_1.fasta;12.21;385
augustus_F7FNJ0_MACMU_1.fasta;70.47;816
augustus_J9JV08_ACYPI_2.fasta;68.25;1052
augustus_B4GIM8_DROPE_3.fasta;11.57;216
augustus_D2I2K1_AILME_1.fasta;94.54;568
augustus_T1JMT6_STRMM_1.fasta;9.53;640
augustus_A0A0G4EJP9_VITBC_4.fasta;6.19;452
augustus_G3QMT8_GORGO_1.fasta;66.28;519
augustus_F6WBK6_CIOIN_2.fasta;10.84;646
augustus_A0A024G196_9STRA_2.fasta;66.12;608
augustus_T0QML0_9STRA_2.fasta;11.44;734
augustus_G0MEG7_CAEBE_2.fasta;100.0;190
augustus_B4MJU3_DROWI_1.fasta;81.96;1175
augustus_Q4E4D8_TRYCC_1.fasta;14.97;501
augustus_D0NIV2_PHYIT_3.fasta;2.13;658
augustus_G3SHD1_GORGO_1.fasta;32.28;570
augustus_W5PYR9_SHEEP_1.fasta;86.78;643
augustus_PTHB1_HUMAN_1.fasta;69.08;954
augustus_Q7PUL7_ANOGA_1.fasta;36.75;936
augustus_W2ZMB5_PHYPR_1.fasta;63.92;1128
augustus_H3GVL7_PHYRM_3.fasta;100.0;725
augustus_F6X3T5_HORSE_1.fasta;41.73;877
augustus_H2QQ46_PANTR_1.fasta;54.23;710
augustus_Q4Q1J3_LEIMA_1.fasta;10.04;528
augustus_A7S5W5_NEMVE_2.fasta;5.02;598
augustus_W3A5U6_PHYPR_3.fasta;11.15;529
augustus_H3GVL7_PHYRM_2.fasta;8.95;782
augustus_A0A0W8CGX9_PHYNI_2.fasta;15.91;220
augustus_K2MXI1_TRYCR_1.fasta;15.77;444
augustus_V9FJ70_PHYPR_2.fasta;7.14;756
augustus_W6KG70_9TRYP_1.fasta;8.56;701
augustus_G4ZRE7_PHYSP_2.fasta;25.41;736
augustus_BBS5_HUMAN_1.fasta;72.03;354
augustus_V5B464_TRYCR_3.fasta;12.38;622
augustus_F2TWH2_SALR5_3.fasta;5.53;633
augustus_F6VW47_MACMU_1.fasta;30.87;622
augustus_F6Q1R3_CALJA_2.fasta;11.23;543
augustus_M3XWM7_MUSPF_1.fasta;100.0;721
augustus_W2YZ86_PHYPR_3.fasta;15.38;377
augustus_F1Q6W8_DANRE_1.fasta;86.49;777
augustus_B3S0W6_TRIAD_1.fasta;73.15;596
augustus_T1JYJ2_TETUR_1.fasta;7.49;654
augustus_G3TCL0_LOXAF_1.fasta;99.85;654
augustus_G5C8Q6_HETGA_1.fasta;68.04;341
augustus_F7IFY6_CALJA_5.fasta;10.04;737
augustus_T0Q4Q9_9STRA_3.fasta;15.99;594
augustus_G7NZ67_MACFA_1.fasta;45.37;216
augustus_H9JGR5_BOMMO_1.fasta;47.69;346
augustus_B4GIM8_DROPE_1.fasta;13.18;258
augustus_A2D7W2_TRIVA_1.fasta;12.64;435
augustus_B4QJX6_DROSI_2.fasta;96.49;626
augustus_W6KIA6_9TRYP_3.fasta;11.27;639
augustus_A0A0G4EFJ8_VITBC_7.fasta;17.12;257
augustus_F7I0U0_CALJA_1.fasta;86.19;782
augustus_E1BXI4_CHICK_1.fasta;74.74;673
augustus_A8JF99_CHLRE_3.fasta;18.18;198
augustus_F6VTH6_ORNAN_1.fasta;100.0;341
augustus_J9K409_ACYPI_2.fasta;97.04;439
augustus_BBS4_DROME_2.fasta;11.39;527
augustus_D6WSV9_TRICA_2.fasta;98.6;716
augustus_A0A0H5S6V4_BRUMA_2.fasta;9.61;510
augustus_A0A0J9Y8J7_BRUMA_1.fasta;100.0;190
augustus_B4GFI4_DROPE_2.fasta;100.0;382
augustus_F4PDD1_BATDJ_2.fasta;60.0;205
augustus_Q22CC3_TETTS_1.fasta;16.1;497
augustus_A0A067R1E4_ZOONE_1.fasta;4.46;740
augustus_W5KI70_ASTMX_1.fasta;32.28;601
augustus_A0A0W8CGX9_PHYNI_3.fasta;96.98;199
augustus_L1JA00_GUITH_3.fasta;5.66;265
augustus_G1KMV6_ANOCA_1.fasta;100.0;505
augustus_A3QK09_DANRE_1.fasta;93.74;559
augustus_BBS1_CAEEL_1.fasta;100.0;576
augustus_G4YJY9_PHYSP_1.fasta;58.0;1281
augustus_U3JY08_FICAL_3.fasta;60.1;594
augustus_W2Z9A3_PHYPR_1.fasta;15.68;555
augustus_B4HPG5_DROSE_2.fasta;9.59;219
augustus_T0QVK2_9STRA_3.fasta;5.63;622
augustus_BBIP1_HUMAN_1.fasta;100.0;92
augustus_K3WTZ6_PYTUL_2.fasta;10.73;438
augustus_G1LHM7_AILME_1.fasta;58.29;736
augustus_F6VLT6_CALJA_1.fasta;51.08;186
augustus_A0A0G4EJP9_VITBC_5.fasta;8.72;470
augustus_V3ZY76_LOTGI_2.fasta;87.13;575
augustus_H0UV24_CAVPO_2.fasta;46.97;890
augustus_H3CFW0_TETNG_2.fasta;9.47;644
augustus_G3NXV8_GASAC_1.fasta;91.09;505
augustus_Q4DFM2_TRYCC_2.fasta;100.0;595
augustus_V5B464_TRYCR_2.fasta;100.0;595
augustus_M3Z5I9_MUSPF_1.fasta;83.87;713
augustus_A0A087YN04_POEFO_1.fasta;21.48;298
augustus_FRITZ_HUMAN_2.fasta;9.48;781
augustus_A0A024TR25_9STRA_3.fasta;51.44;836
augustus_W5Q7L6_SHEEP_1.fasta;76.73;202
augustus_D0MZ16_PHYIT_2.fasta;2.72;589
augustus_K7G526_PELSI_2.fasta;4.56;746
augustus_M3YWA6_MUSPF_1.fasta;35.56;734
augustus_H3CFW0_TETNG_1.fasta;19.33;600
augustus_W5P7J1_SHEEP_1.fasta;87.04;594
augustus_K3X3B3_PYTUL_3.fasta;12.05;390
augustus_U3K4J7_FICAL_1.fasta;94.98;538
augustus_H3G905_PHYRM_3.fasta;13.51;555
augustus_I3JUU0_ORENI_1.fasta;87.73;587
augustus_G3STK5_LOXAF_1.fasta;68.72;569
augustus_K2MWH7_TRYCR_3.fasta;12.52;631
augustus_D2UXT8_NAEGR_1.fasta;42.17;1067
augustus_V5BJR9_TRYCR_1.fasta;11.26;382
augustus_A2E557_TRIVA_3.fasta;7.54;504
augustus_K3WPT3_PYTUL_1.fasta;9.48;791
augustus_B4MMM3_DROWI_3.fasta;3.8;605
augustus_G3NNG6_GASAC_1.fasta;79.83;357
augustus_E2RTL3_CANLF_1.fasta;100.0;299
augustus_T1IP28_STRMM_2.fasta;100.0;189
augustus_R1DSD8_EMIHU_2.fasta;100.0;515
augustus_Q28WS1_DROPS_1.fasta;100.0;483
augustus_H3DHP5_TETNG_1.fasta;68.83;446
augustus_SDCG8_MOUSE_1.fasta;64.99;717
augustus_A0A067C4C7_SAPPC_4.fasta;5.67;829
augustus_W5KEJ5_ASTMX_1.fasta;91.52;342
augustus_W6KEL0_9TRYP_1.fasta;8.86;542
augustus_A0A0G4GWT1_VITBC_7.fasta;9.13;526
augustus_Q4E5P7_TRYCC_3.fasta;8.0;425
augustus_E0V980_PEDHC_1.fasta;100.0;717
augustus_B4LNW6_DROVI_1.fasta;100.0;203
augustus_G3WMP3_SARHA_1.fasta;94.75;533
augustus_M3WSX8_FELCA_2.fasta;3.02;596
augustus_D0MT71_PHYIT_2.fasta;100.0;509
augustus_I3MFB6_ICTTR_1.fasta;39.44;710
augustus_Q4DW95_TRYCC_1.fasta;9.25;789
augustus_B0X8D9_CULQU_1.fasta;100.0;356
augustus_Q7PUL7_ANOGA_2.fasta;9.19;359
augustus_E9HBN7_DAPPU_2.fasta;89.25;335
augustus_A0A024TXS0_9STRA_4.fasta;15.21;263
augustus_H0WVV6_OTOGA_1.fasta;60.66;305
augustus_E1BTY2_CHICK_2.fasta;56.67;570
augustus_W6KEL0_9TRYP_2.fasta;15.0;260
augustus_E3LTH5_CAERE_2.fasta;100.0;506
augustus_G1TZP3_RABIT_4.fasta;4.02;895
augustus_PTHB1_MOUSE_5.fasta;16.13;936
augustus_Q4D092_TRYCC_4.fasta;6.86;350
augustus_K3WFZ0_PYTUL_3.fasta;100.0;626
augustus_W6KG70_9TRYP_2.fasta;100.0;509
augustus_A0A067RJQ2_ZOONE_4.fasta;9.51;326
augustus_G3P7I9_GASAC_2.fasta;95.25;610
augustus_A0A0G4GYZ9_VITBC_9.fasta;5.23;344
augustus_M3X7G4_FELCA_2.fasta;8.38;716
augustus_BBS1_CAEEL_2.fasta;3.98;578
augustus_A0A024TXS0_9STRA_1.fasta;12.08;389
augustus_B4HV21_DROSE_2.fasta;100.0;605
augustus_T0QVK2_9STRA_2.fasta;34.86;700
augustus_A0A0G4EJP9_VITBC_3.fasta;21.24;452
augustus_A0A0W8C8Z9_PHYNI_3.fasta;15.65;230
augustus_A4HN90_LEIBR_2.fasta;100.0;596
augustus_Q4E5P7_TRYCC_1.fasta;13.8;442
augustus_F6ZUJ5_CALJA_1.fasta;59.0;600
augustus_K1RU52_CRAGI_1.fasta;5.07;612
augustus_E2RIJ8_CANLF_2.fasta;2.53;593
augustus_A0A067R100_ZOONE_1.fasta;14.14;198
augustus_D2HVB4_AILME_1.fasta;89.37;207
augustus_H0UV24_CAVPO_1.fasta;18.05;870
augustus_T0QGA8_9STRA_2.fasta;9.31;419
augustus_H2V9K1_TAKRU_2.fasta;13.56;435
augustus_H3CW16_TETNG_1.fasta;5.17;561
augustus_G4YJY9_PHYSP_2.fasta;3.14;765
augustus_A0A067QKD4_ZOONE_2.fasta;88.48;851
augustus_B3MGG0_DROAN_3.fasta;10.36;222
augustus_A8HWI3_CHLRE_1.fasta;12.44;394
augustus_W5PIK1_SHEEP_1.fasta;87.91;339
augustus_T1JYJ2_TETUR_2.fasta;99.03;621
augustus_M3WA02_FELCA_1.fasta;89.44;720
augustus_V3Z105_LOTGI_1.fasta;11.76;340
augustus_V9EKV4_PHYPR_4.fasta;6.48;540
augustus_B3RIN7_TRIAD_1.fasta;37.23;231
augustus_V9ETD6_PHYPR_2.fasta;15.38;377
augustus_V3ZX09_LOTGI_1.fasta;81.12;233
augustus_ARL6_CAEEL_1.fasta;16.81;226
augustus_A2FQ75_TRIVA_1.fasta;14.13;637
augustus_BBS4_BOVIN_1.fasta;77.44;532
augustus_T0RY96_9STRA_1.fasta;14.74;821
augustus_J9K5Q8_ACYPI_1.fasta;99.66;291
augustus_D0N9B8_PHYIT_3.fasta;8.02;586
augustus_IFT74_HUMAN_1.fasta;73.0;600
augustus_A0A0G4GWT1_VITBC_9.fasta;4.56;526
augustus_A0A0L0S0V9_ALLMA_2.fasta;12.68;205
augustus_A0A0R4IUZ0_DANRE_2.fasta;27.52;298
augustus_A0A0G4GWT1_VITBC_3.fasta;8.7;552
augustus_G3QWF1_GORGO_1.fasta;100.0;600
augustus_A9V1S9_MONBE_1.fasta;8.09;346
augustus_E1BXI4_CHICK_3.fasta;3.98;603
augustus_F6QX88_CIOIN_2.fasta;5.26;589
augustus_G1TGM5_RABIT_1.fasta;70.1;194
augustus_U3JJ17_FICAL_1.fasta;86.54;312
augustus_F6YBY1_CALJA_1.fasta;56.98;723
augustus_A0A044VD16_ONCVO_1.fasta;100.0;192
augustus_A2F554_TRIVA_2.fasta;100.0;188
augustus_A0A024G9H8_9STRA_2.fasta;13.61;529
augustus_W4H8Z6_9STRA_4.fasta;6.47;371
augustus_U3JY08_FICAL_1.fasta;29.29;618
augustus_B3M8B7_DROAN_2.fasta;100.0;603
augustus_A0A0D9RBM3_CHLSB_1.fasta;55.81;774
augustus_T0QVK2_9STRA_1.fasta;8.82;646
augustus_IFT27_HUMAN_1.fasta;89.25;186
augustus_H0WUW2_OTOGA_2.fasta;89.27;559
augustus_H2NCR2_PONAB_2.fasta;2.85;596
augustus_B3M8B7_DROAN_1.fasta;9.56;680
augustus_A0A067CXS2_SAPPC_2.fasta;29.7;1394
augustus_Q4CTS4_TRYCC_1.fasta;100.0;183
augustus_H3DMY8_TETNG_2.fasta;64.49;766
augustus_G3T581_LOXAF_1.fasta;73.62;307
augustus_S9W7J6_9TRYP_2.fasta;5.36;541
augustus_G4YHC7_PHYSP_4.fasta;13.21;795
augustus_W5N2B1_LEPOC_1.fasta;100.0;299
augustus_G0MCB1_CAEBE_1.fasta;91.96;784
augustus_A0A0W8CBQ8_PHYNI_1.fasta;15.5;555
augustus_I3MEL8_ICTTR_1.fasta;88.42;570
augustus_A0A0G4IR91_PLABS_2.fasta;21.86;1084
augustus_Q2M0T4_DROPS_2.fasta;3.14;605
augustus_Q4Q1J3_LEIMA_2.fasta;100.0;495
augustus_Q4D247_TRYCC_2.fasta;93.95;760
augustus_M3YWA6_MUSPF_4.fasta;6.87;728
augustus_T1ELR8_HELRO_1.fasta;13.98;522
augustus_W5P8L3_SHEEP_3.fasta;6.81;734
augustus_E7EXH4_DANRE_1.fasta;100.0;528
augustus_D0MY10_PHYIT_3.fasta;12.91;790
augustus_A0A0G4EFJ8_VITBC_2.fasta;17.92;240
augustus_E9AFP5_LEIMA_2.fasta;100.0;592
augustus_F6TJD2_ORNAN_1.fasta;96.24;186
augustus_A4HN90_LEIBR_3.fasta;5.85;650
augustus_L1JV64_GUITH_1.fasta;9.9;606
augustus_W4FD55_9STRA_2.fasta;10.02;429
augustus_B4GR41_DROPE_3.fasta;4.11;608
augustus_B4LHK4_DROVI_3.fasta;4.28;608
augustus_T0PXD2_9STRA_3.fasta;7.62;525
augustus_BBS4_CAEEL_3.fasta;12.1;496
augustus_W5L586_ASTMX_1.fasta;99.61;507
augustus_A4HP97_LEIBR_2.fasta;100.0;492
augustus_G3QI68_GORGO_2.fasta;7.67;313
augustus_W4FD55_9STRA_1.fasta;7.94;428
augustus_H2YLQ2_CIOSA_1.fasta;100.0;188
augustus_D0MSD3_PHYIT_2.fasta;4.64;776
augustus_A0A0W8CGX9_PHYNI_4.fasta;14.56;364
augustus_T1JMT6_STRMM_3.fasta;11.24;614
augustus_G4ZE33_PHYSP_2.fasta;80.57;592
augustus_H3G905_PHYRM_2.fasta;81.26;587
augustus_Q4E2P4_TRYCC_3.fasta;9.5;379
augustus_A4I446_LEIIN_2.fasta;13.02;192
augustus_A4IBV8_LEIIN_3.fasta;7.75;632
augustus_H3DHP5_TETNG_2.fasta;14.29;469
augustus_B4HPG5_DROSE_1.fasta;51.28;390
augustus_F6QX88_CIOIN_1.fasta;99.15;588
augustus_A0A024TEN6_9STRA_5.fasta;13.58;648
augustus_A0A0M9G178_9TRYP_3.fasta;11.71;205
augustus_F6Q1R3_CALJA_3.fasta;47.46;531
augustus_F6Q1R3_CALJA_1.fasta;23.92;531
augustus_F2TWH2_SALR5_2.fasta;9.18;643
augustus_F6RFR4_HORSE_1.fasta;92.54;603
augustus_H2N1F5_ORYLA_1.fasta;99.49;583
augustus_IFT27_CHLRE_1.fasta;100.0;204
augustus_A2F554_TRIVA_1.fasta;13.03;376
augustus_H2QMG1_PANTR_2.fasta;99.67;300
augustus_H3GVL7_PHYRM_4.fasta;13.29;790
augustus_G1TZP3_RABIT_2.fasta;38.02;889
augustus_H0X8S4_OTOGA_1.fasta;72.33;506
augustus_G4VC35_SCHMA_1.fasta;62.9;186
augustus_A2DE41_TRIVA_2.fasta;100.0;503
augustus_V9FJ70_PHYPR_1.fasta;63.92;1128
augustus_D0N5X0_PHYIT_1.fasta;9.64;664
augustus_M3W6J9_FELCA_1.fasta;100.0;298
augustus_A0A061J2T5_TRYRA_1.fasta;100.0;751
augustus_B3S9A2_TRIAD_1.fasta;82.7;185
augustus_K7J1K7_NASVI_3.fasta;16.08;429
augustus_G3W852_SARHA_1.fasta;83.13;723
augustus_BBS2_RAT_1.fasta;62.69;721
augustus_BBS12_HUMAN_1.fasta;60.28;710
augustus_D6WZ82_TRICA_2.fasta;1.77;620
augustus_H0UVR3_CAVPO_1.fasta;70.77;715
augustus_E2R1C7_CANLF_1.fasta;72.37;713
augustus_A0A078AXX6_STYLE_1.fasta;68.93;280
augustus_CH037_MOUSE_1.fasta;89.47;209
augustus_E9AFP5_LEIMA_1.fasta;10.98;656
augustus_I3NAS8_ICTTR_1.fasta;67.9;243
augustus_E2RRS0_CANLF_1.fasta;82.05;195
augustus_Q3SCY0_PARTE_1.fasta;40.27;740
augustus_T0R6X7_9STRA_1.fasta;15.3;575
augustus_I3JVB4_ORENI_1.fasta;94.97;716
augustus_Q5XIR2_RAT_1.fasta;32.67;600
augustus_I3NC55_ICTTR_1.fasta;72.58;186
augustus_T0R6X7_9STRA_3.fasta;11.67;360
augustus_J9JV08_ACYPI_1.fasta;4.86;740
augustus_A0A0S4JJZ6_BODSA_2.fasta;100.0;718
augustus_G5BWY4_HETGA_1.fasta;96.67;600
augustus_W2PT12_PHYPN_3.fasta;93.69;428
augustus_B4M537_DROVI_1.fasta;66.43;569
augustus_V9EKV4_PHYPR_1.fasta;12.36;461
augustus_D0N5X0_PHYIT_2.fasta;100.0;348
augustus_G1S2T2_NOMLE_1.fasta;94.31;598
augustus_A0A024TR04_9STRA_4.fasta;6.61;620
augustus_T1JH94_STRMM_2.fasta;11.8;373
augustus_B0W2W7_CULQU_1.fasta;89.76;742
augustus_A0A0R4IL45_DANRE_1.fasta;100.0;663
augustus_F1SP83_PIG_1.fasta;83.91;603
augustus_B4LNW6_DROVI_2.fasta;14.05;242
augustus_G3PWM5_GASAC_1.fasta;91.53;767
augustus_ARL6_HUMAN_1.fasta;66.67;189
augustus_I3K8F9_ORENI_1.fasta;98.94;188
augustus_J3QMK2_MOUSE_1.fasta;100.0;67
augustus_H0VBK0_CAVPO_1.fasta;91.33;300
augustus_B1WC73_RAT_1.fasta;79.59;196
augustus_W5P8L3_SHEEP_1.fasta;31.56;716
augustus_A0A158NSS3_ATTCE_1.fasta;8.19;525
augustus_E2RER8_CANLF_1.fasta;87.48;631
augustus_A0A0N1IJK5_LEPSE_1.fasta;11.86;666
augustus_W5J3R5_ANODA_3.fasta;15.47;375
augustus_T1HSF8_RHOPR_1.fasta;73.6;303
augustus_W6L264_9TRYP_3.fasta;12.07;323
augustus_A0A0S4KLB5_BODSA_1.fasta;7.86;509
augustus_A2FQ75_TRIVA_2.fasta;100.0;565
augustus_I3IZ50_ORENI_1.fasta;77.88;217
