File;%_similarity;Len_prot
augustus_A0A0K0JVX7_BRUMA_3.fasta;79.66;590
augustus_K3WFZ0_PYTUL_8.fasta;7.2;639
augustus_G4ZW31_PHYSP_4.fasta;28.72;940
augustus_D0MZ16_PHYIT_46.fasta;28.72;0
augustus_B3MGG0_DROAN_55.fasta;25.07;383
augustus_G3QC31_GASAC_17.fasta;25.07;0
augustus_Q28WS1_DROPS_38.fasta;73.37;646
augustus_H2QDI7_PANTR_11.fasta;62.98;570
augustus_F2US57_SALR5_27.fasta;35.41;514
augustus_W6L264_9TRYP_14.fasta;10.1;495
augustus_A0A158NV12_ATTCE_49.fasta;69.32;1724
augustus_Q4CTU0_TRYCC_22.fasta;75.64;1010
augustus_A1ZBK9_DROME_38.fasta;33.16;377
augustus_A0A0L9UFN1_PHAAN_32.fasta;81.99;594
augustus_G5AEA7_PHYSP_16.fasta;29.84;640
augustus_W6LGD6_9TRYP_3.fasta;98.15;379
augustus_A0A0S4IYJ2_BODSA_34.fasta;59.06;1165
augustus_H2MRS1_ORYLA_24.fasta;28.44;668
augustus_K3WFZ0_PYTUL_42.fasta;12.27;717
augustus_W5L0U3_ASTMX_17.fasta;59.79;868
augustus_F1Q1T8_CANLF_16.fasta;3.3;728
augustus_E3MFB0_CAERE_12.fasta;11.82;626
augustus_A8JF99_CHLRE_57.fasta;43.01;372
augustus_F2US57_SALR5_68.fasta;25.58;989
augustus_D2UXT8_NAEGR_5.fasta;41.33;1067
augustus_B4L6J8_DROMO_33.fasta;90.47;745
augustus_D4A8B1_RAT_42.fasta;4.04;520
augustus_S9UYL4_9TRYP_1.fasta;98.27;578
augustus_W6KG70_9TRYP_22.fasta;53.35;881
augustus_A0A096NE45_PAPAN_9.fasta;86.98;653
augustus_ARL6_CAEEL_16.fasta;8.61;209
augustus_S9VQT5_9TRYP_11.fasta;90.31;846
augustus_D0NEL4_PHYIT_46.fasta;48.35;364
augustus_H3HDM8_PHYRM_57.fasta;5.46;1337
augustus_W5NE82_LEPOC_27.fasta;66.52;699
augustus_J9K271_ACYPI_28.fasta;5.68;757
augustus_W2ZBK5_PHYPR_44.fasta;32.81;1728
augustus_R1E0V9_EMIHU_9.fasta;18.35;218
augustus_G4ZI86_PHYSP_55.fasta;34.86;1704
augustus_H2Y5K1_CIOSA_19.fasta;83.16;766
augustus_H2QQ46_PANTR_5.fasta;52.39;710
augustus_W5JIE3_ANODA_14.fasta;95.72;491
augustus_F2UFD6_SALR5_15.fasta;7.22;790
augustus_G1KIP3_ANOCA_115.fasta;24.45;2045
augustus_A0A0G4EFJ8_VITBC_107.fasta;12.71;763
augustus_M3Z0E8_MUSPF_14.fasta;47.14;507
augustus_F6Q1R3_CALJA_45.fasta;18.06;576
augustus_G1LXJ6_AILME_59.fasta;18.06;0
augustus_M3YWA6_MUSPF_71.fasta;55.26;760
augustus_H3CYE9_TETNG_35.fasta;55.26;0
augustus_W5KI70_ASTMX_43.fasta;35.55;616
augustus_G1LG10_AILME_4.fasta;84.31;325
augustus_J9IEJ3_9SPIT_30.fasta;36.9;710
augustus_A0A0L0RX02_ALLMA_80.fasta;11.97;727
augustus_M3YWX4_MUSPF_13.fasta;76.28;607
augustus_H2T229_TAKRU_48.fasta;76.21;622
augustus_G1KEQ2_ANOCA_21.fasta;46.11;746
augustus_W5KAP8_ASTMX_30.fasta;55.66;990
augustus_A7SJU1_NEMVE_31.fasta;17.11;485
augustus_W5M3Q4_LEPOC_12.fasta;3.01;964
augustus_E9HLR1_DAPPU_6.fasta;3.01;0
augustus_A8X7A4_CAEBR_15.fasta;11.6;586
augustus_G3P7I9_GASAC_1.fasta;6.26;607
augustus_A0A0D9RRT6_CHLSB_13.fasta;51.03;341
augustus_Q5PR92_DANRE_7.fasta;4.97;302
augustus_F0XZU8_AURAN_42.fasta;36.57;968
augustus_G3WC39_SARHA_13.fasta;95.83;695
augustus_H2PS04_PONAB_16.fasta;95.83;0
augustus_F7I023_CALJA_1.fasta;37.68;207
augustus_G3QRU9_GORGO_15.fasta;31.91;235
augustus_A0A0W8BXS2_PHYNI_21.fasta;4.5;1468
augustus_G1KIJ0_ANOCA_5.fasta;68.95;219
augustus_A9UU67_MONBE_53.fasta;17.14;496
augustus_W5P8L3_SHEEP_74.fasta;63.33;739
augustus_A8HY05_CHLRE_96.fasta;12.77;1120
augustus_G4YNA1_PHYSP_13.fasta;7.76;490
augustus_E9H9T3_DAPPU_25.fasta;54.73;793
augustus_Q23E95_TETTS_23.fasta;54.73;0
augustus_A0A0G4ENF0_VITBC_40.fasta;7.83;728
augustus_G5A9W7_PHYSP_8.fasta;13.75;240
augustus_D6WSV9_TRICA_10.fasta;9.7;742
augustus_H9GBY2_ANOCA_38.fasta;8.32;877
augustus_H2SZY5_TAKRU_55.fasta;23.8;332
augustus_T1G3W6_HELRO_15.fasta;63.11;702
augustus_H2NCR2_PONAB_13.fasta;63.11;0
augustus_A0A024TXS0_9STRA_38.fasta;14.94;482
augustus_K3WT36_PYTUL_20.fasta;23.18;1143
augustus_A9UQE8_MONBE_85.fasta;22.41;1740
augustus_W4YNQ9_STRPU_13.fasta;91.89;592
augustus_B3RR15_TRIAD_70.fasta;58.1;981
augustus_D2V1M3_NAEGR_55.fasta;35.04;822
augustus_H2ZVT4_LATCH_4.fasta;29.66;263
augustus_T1JMT6_STRMM_49.fasta;65.89;862
augustus_K1PFG3_CRAGI_25.fasta;4.03;571
augustus_D6WUJ1_TRICA_69.fasta;57.54;822
augustus_I3JHX4_ORENI_6.fasta;82.89;1064
augustus_B4G899_DROPE_10.fasta;66.91;556
augustus_F2TWK0_SALR5_54.fasta;14.42;520
augustus_J9JV08_ACYPI_102.fasta;55.4;1130
augustus_A0A0H5S6V4_BRUMA_3.fasta;98.74;476
augustus_W2Y705_PHYPR_53.fasta;9.96;693
augustus_G1Q6T8_MYOLU_43.fasta;9.96;0
augustus_V9DZZ4_PHYPR_58.fasta;48.7;922
augustus_G4YHC7_PHYSP_87.fasta;49.28;1394
augustus_K1QAN9_CRAGI_166.fasta;68.2;2286
augustus_A0A132AMT7_SARSC_33.fasta;87.44;398
augustus_W2ZBK5_PHYPR_18.fasta;43.17;1251
augustus_A2E557_TRIVA_7.fasta;6.98;645
augustus_D0MT71_PHYIT_8.fasta;12.86;630
augustus_A0A0D9R018_CHLSB_18.fasta;64.4;559
augustus_A0A0M9G8H0_9TRYP_17.fasta;6.24;946
augustus_H3HB40_PHYRM_42.fasta;2.91;1237
augustus_A0A0G4EFJ8_VITBC_123.fasta;2.91;0
augustus_V4BDA4_LOTGI_46.fasta;42.38;1430
augustus_I3LB57_PIG_3.fasta;51.96;714
augustus_G1KIP3_ANOCA_110.fasta;24.45;2045
augustus_D2V1M3_NAEGR_22.fasta;8.93;571
augustus_T1IBT8_RHOPR_10.fasta;77.13;564
augustus_W5JQZ5_ANODA_24.fasta;4.77;440
augustus_D6WZ82_TRICA_53.fasta;79.42;724
augustus_A9UU67_MONBE_56.fasta;17.14;496
augustus_F2TWH2_SALR5_54.fasta;13.37;1040
augustus_G5A9W7_PHYSP_73.fasta;24.37;677
augustus_H3CPV7_TETNG_38.fasta;53.09;663
augustus_C5KS16_PERM5_80.fasta;53.09;0
augustus_E2RIJ8_CANLF_50.fasta;53.09;0
augustus_G1QY66_NOMLE_11.fasta;51.03;341
augustus_A9V3H9_MONBE_5.fasta;11.54;745
augustus_E2RG29_CANLF_3.fasta;78.33;600
augustus_G3TIP0_LOXAF_11.fasta;78.78;721
augustus_B4IDB2_DROSE_50.fasta;84.47;1043
augustus_B3MEQ1_DROAN_30.fasta;96.71;486
augustus_Q17IM4_AEDAE_9.fasta;55.71;140
augustus_B3M8B7_DROAN_75.fasta;62.72;920
augustus_H3F5B6_PRIPA_16.fasta;8.46;733
augustus_K7G672_PELSI_4.fasta;68.99;516
augustus_W2QWY8_PHYPN_15.fasta;3.58;643
augustus_A0A0G4ILH0_PLABS_63.fasta;12.32;633
augustus_S9WLZ2_9TRYP_34.fasta;74.76;634
augustus_D6WUJ1_TRICA_53.fasta;62.09;757
augustus_F2UQ70_SALR5_7.fasta;11.72;384
augustus_D2UZG5_NAEGR_25.fasta;22.26;786
augustus_G0MY08_CAEBE_49.fasta;58.02;810
augustus_C5KJE9_PERM5_5.fasta;3.18;785
augustus_A0A158NBR4_ATTCE_29.fasta;7.01;770
augustus_T1J4V7_STRMM_16.fasta;13.17;205
augustus_A0A0N0P3E7_LEPSE_27.fasta;73.58;772
augustus_A2FHN7_TRIVA_31.fasta;8.06;695
augustus_J9IRB0_9SPIT_4.fasta;66.17;266
augustus_F6QM11_MONDO_20.fasta;70.25;521
augustus_D6WUJ1_TRICA_32.fasta;62.09;757
augustus_A4H6Y1_LEIBR_4.fasta;90.29;412
augustus_B7PXZ3_IXOSC_10.fasta;70.12;947
augustus_T0R6X7_9STRA_64.fasta;34.49;835
augustus_T1J0I5_STRMM_99.fasta;34.55;822
augustus_E0VBP2_PEDHC_39.fasta;4.46;561
augustus_F1RRP3_PIG_28.fasta;78.43;598
augustus_H2YKL4_CIOSA_23.fasta;7.17;516
augustus_B4GFI4_DROPE_20.fasta;12.28;399
augustus_G3P7I9_GASAC_54.fasta;66.22;829
augustus_E9HLA0_DAPPU_19.fasta;7.67;287
augustus_H3HDM8_PHYRM_28.fasta;5.46;1337
augustus_Q4D092_TRYCC_40.fasta;26.95;653
augustus_W6KU64_9TRYP_12.fasta;96.17;183
augustus_V9ETD6_PHYPR_30.fasta;25.0;744
augustus_J9IBN3_9SPIT_18.fasta;85.45;763
augustus_G4ZI86_PHYSP_21.fasta;16.48;698
augustus_E9HLR1_DAPPU_118.fasta;16.48;0
augustus_BBS4_DROME_34.fasta;73.53;646
augustus_V9F6J5_PHYPR_53.fasta;42.31;1118
augustus_F2UP53_SALR5_95.fasta;27.34;834
augustus_J9K271_ACYPI_83.fasta;74.16;898
augustus_G0R0W6_ICHMG_3.fasta;74.16;0
augustus_K7IMU7_NASVI_38.fasta;69.06;695
augustus_A0A0L0TBM7_ALLMA_111.fasta;69.06;0
augustus_G1TAG0_RABIT_14.fasta;41.06;755
augustus_A0A067RJQ2_ZOONE_68.fasta;55.39;529
augustus_F7IDY9_CALJA_6.fasta;83.7;632
augustus_A0A0S4KJV3_BODSA_53.fasta;61.35;1410
augustus_H0WRS7_OTOGA_11.fasta;91.14;598
augustus_M3X7G4_FELCA_37.fasta;55.76;859
augustus_W5M3Q4_LEPOC_55.fasta;78.2;991
augustus_G3QRG0_GORGO_4.fasta;45.92;355
augustus_A2E557_TRIVA_34.fasta;53.71;875
augustus_F6PQ94_CIOIN_41.fasta;53.94;1142
augustus_Q5XIR2_RAT_32.fasta;36.74;607
augustus_G0P085_CAEBE_85.fasta;75.4;744
augustus_L1J1T7_GUITH_104.fasta;41.76;1207
augustus_A0A024TR04_9STRA_35.fasta;8.0;625
augustus_G1TDC1_RABIT_19.fasta;76.98;721
augustus_A0A0L0DQP3_THETB_50.fasta;68.21;1343
augustus_D0NIV2_PHYIT_43.fasta;68.21;0
augustus_A8XA77_CAEBR_69.fasta;44.66;833
augustus_F2UQ70_SALR5_48.fasta;12.38;622
augustus_A0A0L0DL12_THETB_59.fasta;58.21;1242
augustus_A0A0H5S6V4_BRUMA_6.fasta;98.74;476
augustus_BBS7_CAEEL_38.fasta;98.74;0
augustus_G1Q6T8_MYOLU_49.fasta;98.74;0
augustus_J9J485_9SPIT_29.fasta;24.4;209
augustus_I3LT30_PIG_15.fasta;86.96;721
augustus_T0RY96_9STRA_70.fasta;35.35;1389
augustus_B3MEQ1_DROAN_26.fasta;96.71;486
augustus_B3M138_DROAN_13.fasta;40.42;663
augustus_C5KS16_PERM5_41.fasta;40.42;0
augustus_H0UU32_CAVPO_13.fasta;62.39;569
augustus_K7FNG7_PELSI_3.fasta;57.33;307
augustus_W2RGR2_PHYPN_31.fasta;29.91;916
augustus_D0MZ16_PHYIT_23.fasta;29.91;0
augustus_A0A067CXS2_SAPPC_40.fasta;8.91;741
augustus_A0A0M9G178_9TRYP_40.fasta;31.65;556
augustus_A0A0L0DQP3_THETB_55.fasta;68.21;1343
augustus_A0A158N997_ATTCE_1.fasta;15.37;579
augustus_W5JJX1_ANODA_8.fasta;15.37;0
augustus_A0A158NBR4_ATTCE_50.fasta;70.7;942
augustus_A0A0G4ILU8_PLABS_24.fasta;6.57;654
augustus_T1JL36_STRMM_21.fasta;48.36;244
augustus_K1R468_CRAGI_15.fasta;74.5;200
augustus_E9AGF5_LEIIN_2.fasta;86.11;432
augustus_T0QH98_9STRA_57.fasta;18.65;520
augustus_A0A0G4F9D8_VITBC_134.fasta;18.65;0
augustus_M3WGL7_FELCA_1.fasta;72.09;584
augustus_F1RRP3_PIG_9.fasta;81.75;559
augustus_T0Q4Q9_9STRA_6.fasta;16.81;452
augustus_A0A0S4JE34_BODSA_21.fasta;12.8;508
augustus_C5KS16_PERM5_44.fasta;12.8;0
augustus_R1DH87_EMIHU_31.fasta;22.95;941
augustus_K7IZ19_NASVI_19.fasta;6.36;723
augustus_A0A067C533_SAPPC_46.fasta;30.36;672
augustus_J9IEJ3_9SPIT_36.fasta;36.9;710
augustus_G4VQ40_SCHMA_4.fasta;44.19;645
augustus_G4ZW31_PHYSP_50.fasta;22.6;1332
augustus_B4MMM3_DROWI_38.fasta;58.14;977
augustus_Q9VPP9_DROME_67.fasta;58.53;803
augustus_A0A0G4ENF0_VITBC_64.fasta;58.53;0
augustus_E0VDR8_PEDHC_29.fasta;7.44;726
augustus_BBS7_CAEEL_44.fasta;7.44;0
augustus_F2US57_SALR5_43.fasta;35.41;514
augustus_A2DWY6_TRIVA_7.fasta;13.52;281
augustus_F6QFV2_MONDO_3.fasta;94.47;705
augustus_A0A096N3B0_PAPAN_5.fasta;36.94;720
augustus_A0A0D9RQV3_CHLSB_16.fasta;68.04;923
augustus_W2Z9A3_PHYPR_35.fasta;52.89;881
augustus_B4KME7_DROMO_3.fasta;87.13;202
augustus_A4I587_LEIIN_7.fasta;91.94;831
augustus_A0A024G1K1_9STRA_33.fasta;91.94;0
augustus_G4ZE33_PHYSP_31.fasta;50.74;940
augustus_F0Y7H8_AURAN_28.fasta;26.92;1300
augustus_B4MMM3_DROWI_88.fasta;52.92;1096
augustus_G3NXV8_GASAC_13.fasta;52.92;0
augustus_G1KX11_ANOCA_12.fasta;80.73;218
augustus_F6YN29_MONDO_2.fasta;81.88;574
augustus_G3QI68_GORGO_9.fasta;15.11;397
augustus_U3K0T5_FICAL_15.fasta;95.83;695
augustus_A9V3H9_MONBE_62.fasta;22.2;901
augustus_A0A0L0DRW6_THETB_34.fasta;54.84;826
augustus_K1RF96_CRAGI_156.fasta;45.22;1444
augustus_A8Y3D5_CAEBR_47.fasta;45.22;0
augustus_B3DFT2_DANRE_8.fasta;96.6;588
augustus_A0A0S4KLB5_BODSA_22.fasta;7.92;505
augustus_F2U9J6_SALR5_5.fasta;7.39;758
augustus_F2US57_SALR5_37.fasta;35.41;514
augustus_G5C8Q6_HETGA_16.fasta;46.63;341
augustus_PTHB1_MOUSE_110.fasta;52.43;1068
augustus_U3KK29_FICAL_19.fasta;45.32;470
augustus_H2PS04_PONAB_2.fasta;45.32;0
augustus_Q9I7P3_DROME_10.fasta;52.4;687
augustus_E0VP97_PEDHC_11.fasta;7.87;1118
augustus_A0A131ZVY5_SARSC_5.fasta;13.18;918
augustus_G1KSD3_ANOCA_13.fasta;94.62;186
augustus_A0A024G1W2_9STRA_8.fasta;94.62;0
augustus_H3CFW0_TETNG_47.fasta;23.87;683
augustus_I3IYL8_ORENI_1.fasta;92.28;712
augustus_A0A024G2J7_9STRA_96.fasta;92.28;0
augustus_A0A024G196_9STRA_45.fasta;92.28;0
augustus_E1BHJ5_BOVIN_41.fasta;32.97;910
augustus_LZTL1_BOVIN_2.fasta;83.95;299
augustus_A0A096LWM2_POEFO_9.fasta;11.6;431
augustus_H3CQC7_TETNG_48.fasta;77.13;669
augustus_H9J289_BOMMO_8.fasta;83.19;565
augustus_E2RKK7_CANLF_9.fasta;86.41;655
augustus_LZTL1_HUMAN_40.fasta;40.62;672
augustus_Q17LJ5_AEDAE_17.fasta;6.62;468
augustus_A0A0M9G5S3_9TRYP_5.fasta;92.49;826
augustus_K7IZ19_NASVI_40.fasta;76.11;875
augustus_G1KIP3_ANOCA_130.fasta;76.11;0
augustus_H3GVL7_PHYRM_16.fasta;7.34;736
augustus_T1FZ41_HELRO_25.fasta;48.22;365
augustus_E3M4Z1_CAERE_60.fasta;72.41;906
augustus_H0WSU7_OTOGA_41.fasta;68.88;694
augustus_F2UQ70_SALR5_18.fasta;11.72;384
augustus_B4MK78_DROWI_8.fasta;75.66;489
augustus_A0A0L0DQP3_THETB_27.fasta;34.03;1343
augustus_H3HDM8_PHYRM_48.fasta;5.46;1337
augustus_F7H903_MACMU_2.fasta;52.39;710
augustus_F7G4A0_MONDO_4.fasta;66.13;930
augustus_G4ZRE7_PHYSP_45.fasta;16.46;1136
augustus_A0A131ZVY5_SARSC_19.fasta;13.18;918
augustus_V5D873_TRYCR_31.fasta;58.38;1170
augustus_B4J6Z6_DROGR_47.fasta;78.25;1085
augustus_A0A132AMT7_SARSC_43.fasta;55.73;646
augustus_W4GJ33_9STRA_27.fasta;8.17;747
augustus_A0A024UWM1_9STRA_61.fasta;31.08;930
augustus_F2U9J6_SALR5_17.fasta;7.39;758
augustus_A0A024TR25_9STRA_31.fasta;8.97;725
augustus_E3LTH5_CAERE_35.fasta;12.77;509
augustus_H3GA73_PHYRM_12.fasta;52.67;1198
augustus_W4FJ10_9STRA_3.fasta;12.47;786
augustus_H0VYD3_CAVPO_2.fasta;28.0;150
augustus_H3G2I6_PRIPA_43.fasta;40.88;521
augustus_X6NEQ1_RETFI_32.fasta;67.96;980
augustus_A0A0M9GAT6_9TRYP_21.fasta;14.09;646
augustus_H2V5Z2_TAKRU_2.fasta;17.71;638
augustus_F1Q1T8_CANLF_73.fasta;46.01;952
augustus_A0A0G4IPH3_PLABS_20.fasta;13.52;392
augustus_I3JZ61_ORENI_61.fasta;67.76;760
augustus_A0A077ZY59_STYLE_33.fasta;55.41;1119
augustus_A0A0L0D1H0_THETB_83.fasta;36.8;1326
augustus_A0A0G4G617_VITBC_57.fasta;10.11;544
augustus_F6VLT6_CALJA_2.fasta;41.4;186
augustus_G4YN09_PHYSP_35.fasta;10.11;435
augustus_V3ZY76_LOTGI_25.fasta;3.94;609
augustus_Q3SE77_PARTE_25.fasta;14.48;601
augustus_W2Z9A3_PHYPR_2.fasta;14.45;519
augustus_K3WUB9_PYTUL_53.fasta;53.48;978
augustus_H2MKZ4_ORYLA_15.fasta;94.45;883
augustus_A0A0H5S6V4_BRUMA_15.fasta;98.74;476
augustus_E0VDR8_PEDHC_69.fasta;74.16;898
augustus_G3N2W1_BOVIN_4.fasta;74.16;0
augustus_F2TYE0_SALR5_46.fasta;12.71;1109
augustus_H0WG94_OTOGA_9.fasta;53.91;690
augustus_B7PHC5_IXOSC_40.fasta;23.82;361
augustus_W2ZBK5_PHYPR_12.fasta;43.17;1251
augustus_K1QAN9_CRAGI_153.fasta;68.2;2286
augustus_F6W3E7_CALJA_15.fasta;50.54;736
augustus_A0A067BPT6_SAPPC_46.fasta;15.62;576
augustus_A0A024TTU2_9STRA_10.fasta;6.62;272
augustus_I3MVI4_ICTTR_13.fasta;96.57;671
augustus_A0A0W8BXS2_PHYNI_61.fasta;75.88;1799
augustus_B3SAM9_TRIAD_8.fasta;4.01;548
augustus_V9ETD6_PHYPR_39.fasta;25.0;744
augustus_G1KEQ2_ANOCA_19.fasta;46.11;746
augustus_M3WUV2_FELCA_16.fasta;86.85;654
augustus_A0A0D9RQB1_CHLSB_6.fasta;46.42;713
augustus_BBS4_DROME_46.fasta;73.53;646
augustus_I3M6W3_ICTTR_12.fasta;78.78;721
augustus_W2YQ45_PHYPR_35.fasta;11.93;461
augustus_M3XWM7_MUSPF_14.fasta;92.37;721
augustus_C5KCZ4_PERM5_216.fasta;92.37;0
augustus_A9UTD3_MONBE_34.fasta;6.82;1085
augustus_T0QJ46_9STRA_40.fasta;40.61;985
augustus_A0A0N0P2P9_LEPSE_52.fasta;70.61;541
augustus_A0A0G4EZB0_VITBC_183.fasta;70.61;0
augustus_T1K902_TETUR_79.fasta;82.44;1116
augustus_F2UKV5_SALR5_63.fasta;16.69;1360
augustus_E3M4Z1_CAERE_41.fasta;4.28;748
augustus_PTHB1_CAEEL_2.fasta;3.21;748
augustus_H2T0R0_TAKRU_11.fasta;88.97;716
augustus_W6LGD6_9TRYP_1.fasta;98.15;379
augustus_H3GA39_PHYRM_38.fasta;6.44;1351
augustus_E3MFB0_CAERE_111.fasta;50.4;1135
augustus_B4Q641_DROSI_5.fasta;5.73;558
augustus_I3MEE1_ICTTR_35.fasta;37.95;888
augustus_I3IWV9_ORENI_20.fasta;75.16;769
augustus_T1J4V7_STRMM_23.fasta;13.17;205
augustus_E1B8R8_BOVIN_11.fasta;80.36;560
augustus_H3D6A2_TETNG_2.fasta;2.81;605
augustus_H3DXJ0_PRIPA_32.fasta;5.3;283
augustus_BBS4_DROME_9.fasta;96.71;486
augustus_B3RNV0_TRIAD_38.fasta;5.77;364
augustus_A0A067CEN2_SAPPC_17.fasta;9.92;494
augustus_A9URF3_MONBE_13.fasta;35.05;331
augustus_H3G5F9_PHYRM_42.fasta;24.92;654
augustus_A2EKF6_TRIVA_37.fasta;60.65;775
augustus_A0A0G4ELX0_VITBC_10.fasta;60.65;0
augustus_B4J6Z6_DROGR_46.fasta;78.25;1085
augustus_A0A078AXW3_STYLE_12.fasta;71.0;569
augustus_B7PU94_IXOSC_12.fasta;13.86;101
augustus_J9JLI4_ACYPI_88.fasta;65.79;725
augustus_D0NIV2_PHYIT_45.fasta;65.79;0
augustus_W4FRY5_9STRA_14.fasta;9.79;194
augustus_A0A0L0D5Q7_THETB_3.fasta;9.47;623
augustus_A0A0G4EP95_VITBC_49.fasta;13.09;489
augustus_D0N6L3_PHYIT_82.fasta;47.08;1045
augustus_B7PHC5_IXOSC_29.fasta;6.05;347
augustus_C5K856_PERM5_180.fasta;6.05;0
augustus_K7F525_PELSI_22.fasta;6.05;0
augustus_I3NAS8_ICTTR_7.fasta;48.56;243
augustus_F7EC15_XENTR_11.fasta;10.68;665
augustus_U3K4J7_FICAL_15.fasta;87.36;538
augustus_A0A139A4E2_GONPR_9.fasta;9.35;620
augustus_F2UKV5_SALR5_84.fasta;19.85;1365
augustus_H0VTI3_CAVPO_14.fasta;60.21;764
augustus_E1BNU6_BOVIN_10.fasta;82.17;572
augustus_E0VL22_PEDHC_9.fasta;46.36;440
augustus_A0A0L0RX02_ALLMA_20.fasta;10.73;233
augustus_A0A0L0DNH8_THETB_8.fasta;6.21;1563
augustus_L1J1T7_GUITH_43.fasta;10.01;739
augustus_F7EGS4_MACMU_21.fasta;21.28;188
augustus_J9I1Z1_9SPIT_3.fasta;14.43;402
augustus_A0A0L0DRW6_THETB_42.fasta;54.84;826
augustus_D2I2K1_AILME_15.fasta;83.42;561
augustus_W5JX09_ANODA_43.fasta;20.08;1439
augustus_A0A078B9U9_STYLE_16.fasta;97.43;583
augustus_H2SZY5_TAKRU_36.fasta;30.23;258
augustus_M3YWA6_MUSPF_68.fasta;55.26;760
augustus_A0A158NUR8_ATTCE_9.fasta;59.65;451
augustus_A0A0L0HHW9_SPIPN_42.fasta;14.54;612
augustus_F7HDG7_MACMU_13.fasta;65.66;923
augustus_A0A067CEN2_SAPPC_37.fasta;11.44;682
augustus_T0QML0_9STRA_65.fasta;12.06;771
augustus_A7S3C1_NEMVE_2.fasta;11.09;586
augustus_G1KSD3_ANOCA_4.fasta;94.62;186
augustus_H2ZEB0_CIOSA_29.fasta;94.62;0
augustus_D6WSV9_TRICA_17.fasta;9.7;742
augustus_A9V1S9_MONBE_43.fasta;13.1;420
augustus_B0WLK0_CULQU_5.fasta;77.42;766
augustus_B3SAM9_TRIAD_49.fasta;4.01;548
augustus_A0A0G4F9D8_VITBC_185.fasta;4.01;0
augustus_A0A067C4C7_SAPPC_30.fasta;10.85;599
augustus_A0A024G1W2_9STRA_6.fasta;10.85;0
augustus_C5KJE9_PERM5_123.fasta;19.14;1087
augustus_K7GGB8_PELSI_14.fasta;89.98;519
augustus_W6L219_9TRYP_30.fasta;73.5;932
augustus_V9F750_PHYPR_37.fasta;8.94;928
augustus_A0A0G4IN17_PLABS_7.fasta;15.99;688
augustus_A0A067R4F6_ZOONE_138.fasta;15.99;0
augustus_TRI32_HUMAN_17.fasta;86.98;653
augustus_A0A0M9G8H0_9TRYP_40.fasta;72.99;1181
augustus_BBS10_MOUSE_14.fasta;65.92;713
augustus_B3DFT2_DANRE_26.fasta;96.6;588
augustus_BBS2_CAEEL_46.fasta;5.76;798
augustus_A2FLN7_TRIVA_21.fasta;11.75;451
augustus_A0A0G4IPH3_PLABS_70.fasta;30.89;929
augustus_V4BDA4_LOTGI_32.fasta;90.99;666
augustus_A0A0G4IN17_PLABS_8.fasta;15.99;688
augustus_W6KEL0_9TRYP_16.fasta;8.0;500
augustus_A0A0G4ILH0_PLABS_80.fasta;8.98;1114
augustus_A0A067QWM4_ZOONE_27.fasta;83.74;812
augustus_K7IUT2_NASVI_31.fasta;83.15;534
augustus_E0VFJ8_PEDHC_2.fasta;81.46;577
augustus_B7QJ88_IXOSC_3.fasta;39.15;189
augustus_U3KK29_FICAL_18.fasta;45.32;470
augustus_T1J0I5_STRMM_41.fasta;11.54;390
augustus_A0A0G4EJP9_VITBC_68.fasta;8.66;1062
augustus_Q4D092_TRYCC_41.fasta;26.95;653
augustus_A0A067REY3_ZOONE_11.fasta;3.73;563
augustus_A0A0M9G5S3_9TRYP_16.fasta;92.49;826
augustus_F0YI19_AURAN_78.fasta;42.59;1491
augustus_K3X3B3_PYTUL_56.fasta;39.84;733
augustus_C5KIW8_PERM5_21.fasta;39.84;0
augustus_K2MWH7_TRYCR_54.fasta;57.37;1018
augustus_F2UFD6_SALR5_47.fasta;25.69;1008
augustus_E1BHJ5_BOVIN_11.fasta;27.47;910
augustus_A0A024G1W2_9STRA_44.fasta;27.47;0
augustus_Q22CC3_TETTS_2.fasta;11.21;455
augustus_H2YLQ2_CIOSA_21.fasta;93.62;188
augustus_A0A067CEN2_SAPPC_38.fasta;11.44;682
augustus_Q4E2P4_TRYCC_41.fasta;59.42;626
augustus_A0A0M9G1C6_9TRYP_21.fasta;60.33;779
augustus_G5AEA7_PHYSP_7.fasta;29.84;640
augustus_X6NC44_RETFI_15.fasta;19.79;283
augustus_C5K856_PERM5_86.fasta;16.96;1132
augustus_H2QX35_PANTR_44.fasta;16.96;0
augustus_G4M289_SCHMA_9.fasta;43.09;181
augustus_A0A0G4ITG8_PLABS_52.fasta;4.49;958
augustus_W6KHM9_9TRYP_3.fasta;94.2;811
augustus_BBS4_HUMAN_6.fasta;63.79;533
augustus_Q9VPP9_DROME_14.fasta;5.09;550
augustus_G7PRK5_MACFA_18.fasta;86.98;653
augustus_W4FHA7_9STRA_74.fasta;58.19;1124
augustus_W2Z3I6_PHYPR_19.fasta;7.2;764
augustus_A0A024TBC5_9STRA_112.fasta;4.12;2161
augustus_H9GG47_ANOCA_138.fasta;26.46;1561
augustus_A0A067CXS2_SAPPC_79.fasta;25.92;1597
augustus_A0A0G4II64_PLABS_45.fasta;9.27;507
augustus_D0NMI9_PHYIT_37.fasta;25.47;746
augustus_M3Y2I1_MUSPF_60.fasta;21.43;896
augustus_A8HY05_CHLRE_35.fasta;17.38;282
augustus_Q4QGM5_LEIMA_25.fasta;84.96;452
augustus_H0UV24_CAVPO_41.fasta;8.97;870
augustus_A0A067QHW0_ZOONE_38.fasta;12.34;389
