File;%_similarity;Len_prot
W5M3Q4_LEPOC_2.fasta;5.28;966
B5YNM9_THAPS_1.fasta;8.52;528
A0A132AI83_SARSC_1.fasta;10.8;676
A0A024G9H8_9STRA_1.fasta;9.31;655
W5Q7L6_SHEEP_1.fasta;1.15;10741
W5P8L3_SHEEP_2.fasta;0.93;47782
A0A0G4EJP9_VITBC_4.fasta;12.12;891
A7RHF6_NEMVE_1.fasta;4.42;2579
A0A0L0RX02_ALLMA_5.fasta;12.23;319
G0NG53_CAEBE_8.fasta;11.02;862
A0A024TTU2_9STRA_2.fasta;8.5;612
B4JDP6_DROGR_4.fasta;8.76;1278
Q16XJ9_AEDAE_2.fasta;4.97;8658
D0N9B8_PHYIT_2.fasta;9.73;678
S9W7J6_9TRYP_1.fasta;15.1;735
T0PXD2_9STRA_2.fasta;11.99;1034
F7EQ74_ORNAN_2.fasta;5.57;4670
Q9I7P3_DROME_4.fasta;13.08;772
T0SBE3_9STRA_3.fasta;11.62;396
A0A0N0DTJ9_9TRYP_3.fasta;56.32;1179
E0VEZ1_PEDHC_2.fasta;15.39;2540
F7FNJ0_MACMU_1.fasta;0.54;79358
B4MK78_DROWI_4.fasta;14.92;516
Q9I7P3_DROME_3.fasta;7.66;1097
V9EKV4_PHYPR_3.fasta;11.28;869
A0A0N0P3G2_LEPSE_4.fasta;6.87;611
A0A0N0P3G2_LEPSE_3.fasta;9.21;445
A0A067BYM3_SAPPC_5.fasta;8.19;635
W5LLH1_ASTMX_3.fasta;5.71;2486
A0A0W8BYL7_PHYNI_1.fasta;24.67;1536
A0A132A1L5_SARSC_2.fasta;14.37;515
V9G0L5_PHYPR_2.fasta;11.62;628
K7IUM7_NASVI_6.fasta;12.46;1212
M4AKC5_XIPMA_4.fasta;6.82;953
A0A090LHJ8_STRRB_2.fasta;12.61;579
W6L0G6_9TRYP_7.fasta;15.19;711
W2YQ45_PHYPR_4.fasta;13.79;457
A0A067R1E4_ZOONE_2.fasta;7.34;2004
BBS7_MOUSE_1.fasta;8.08;755
B4GR41_DROPE_6.fasta;13.53;791
B3RR15_TRIAD_1.fasta;11.52;1094
A7RZZ8_NEMVE_1.fasta;35.9;1638
E9HT82_DAPPU_4.fasta;19.03;888
F2USB8_SALR5_1.fasta;14.26;582
G4YJY9_PHYSP_6.fasta;16.09;932
B4LTL5_DROVI_6.fasta;8.46;603
K1QAN9_CRAGI_4.fasta;4.31;1741
B4G8S5_DROPE_5.fasta;6.6;969
F7B395_MACMU_1.fasta;3.61;7669
A0A044VD16_ONCVO_3.fasta;3.49;1291
H3B2R5_LATCH_1.fasta;1.82;24028
A0A0L0DY00_THETB_2.fasta;14.67;743
H3B9Z9_LATCH_2.fasta;1.36;8824
A0A075B027_9FUNG_3.fasta;1.61;498
J9FAV5_9SPIT_1.fasta;8.22;535
A0A0K0JLB3_BRUMA_2.fasta;21.54;1184
A0A0N0P3E7_LEPSE_5.fasta;10.83;1006
W2Z3I6_PHYPR_5.fasta;10.43;930
F6QM11_MONDO_2.fasta;6.54;1682
V9ETD6_PHYPR_2.fasta;6.91;622
A0A0N0P3G2_LEPSE_2.fasta;8.26;545
W4GJ56_9STRA_5.fasta;5.74;732
FRITZ_DROME_5.fasta;7.71;999
T1JGE4_STRMM_3.fasta;25.27;1405
A0A0L0SZE7_ALLMA_4.fasta;5.08;591
J9K5L4_ACYPI_1.fasta;15.44;777
M3WUV2_FELCA_2.fasta;2.88;11974
G1P3P7_MYOLU_2.fasta;11.63;748
A0A090LHJ8_STRRB_3.fasta;15.92;1099
A0A087XBC5_POEFO_1.fasta;5.25;1353
F2USB8_SALR5_5.fasta;9.96;753
J9JNX2_ACYPI_5.fasta;11.26;1288
H2V9K1_TAKRU_3.fasta;9.3;355
K3WFZ0_PYTUL_5.fasta;12.5;864
H2SDM2_TAKRU_5.fasta;4.74;2513
H2QMG1_PANTR_1.fasta;2.87;5402
E0VP97_PEDHC_6.fasta;11.69;975
F6VLT6_CALJA_1.fasta;0.89;14143
G3QWF1_GORGO_3.fasta;5.1;647
A9VC34_MONBE_4.fasta;13.5;652
B7YZM8_DROME_2.fasta;6.62;1813
B4GR41_DROPE_5.fasta;15.29;628
H3G2I6_PRIPA_4.fasta;7.69;871
F1SP83_PIG_2.fasta;7.86;611
A0A158NS39_ATTCE_2.fasta;1.94;1698
ARL6_CAEEL_7.fasta;8.7;529
Q28WL3_DROPS_6.fasta;14.96;1357
ARL6_BOVIN_1.fasta;0.93;11825
A0A0K0JLB3_BRUMA_1.fasta;6.04;1756
T1JX53_TETUR_7.fasta;7.62;919
F6WZU0_MACMU_1.fasta;3.1;17369
A0A0K0J7N8_BRUMA_1.fasta;11.46;2609
K1PBA9_CRAGI_3.fasta;2.76;2210
D2UZA0_NAEGR_5.fasta;6.21;853
B3RIN7_TRIAD_3.fasta;10.29;1438
G3PWT5_GASAC_3.fasta;16.84;772
A0A067RIH6_ZOONE_4.fasta;6.69;718
A0A0G4ELX0_VITBC_2.fasta;13.74;1092
A0A087X6C9_POEFO_3.fasta;4.64;2242
A4HP97_LEIBR_3.fasta;16.94;614
G1KEQ2_ANOCA_1.fasta;0.95;61410
A0A0Q9XI51_DROMO_1.fasta;30.94;1141
A0A0L0DY00_THETB_5.fasta;12.63;776
K3WUB9_PYTUL_5.fasta;7.08;692
B7PSD9_IXOSC_3.fasta;2.83;2371
V4ASP5_LOTGI_1.fasta;9.9;2666
Q7QKB4_ANOGA_1.fasta;14.0;2021
A0A0W8CKJ4_PHYNI_2.fasta;11.76;1258
Q4D0P3_TRYCC_1.fasta;5.9;881
A9US50_MONBE_3.fasta;12.44;812
A0A074TVE9_HAMHA_1.fasta;17.51;908
W5NG86_LEPOC_2.fasta;8.1;1469
V9F6J5_PHYPR_3.fasta;14.83;607
W5J3B6_ANODA_2.fasta;5.08;1378
A0A067REY3_ZOONE_2.fasta;5.8;1863
Q4D092_TRYCC_1.fasta;6.19;824
A0A067CAA2_SAPPC_3.fasta;10.19;314
E3LTH5_CAERE_4.fasta;16.9;651
I3JEC7_ORENI_1.fasta;8.91;4253
F0Y7H8_AURAN_9.fasta;3.8;710
Q66H90_RAT_2.fasta;3.79;12536
D2UYR4_NAEGR_2.fasta;6.77;458
G1S2T2_NOMLE_1.fasta;0.96;41624
V4YV31_TOXGV_4.fasta;13.19;766
T1IBT8_RHOPR_5.fasta;10.5;933
D2UYR4_NAEGR_4.fasta;5.3;1000
A7S4V5_NEMVE_2.fasta;13.13;1378
A0A0G4GGA2_VITBC_3.fasta;12.65;814
Q4CTS4_TRYCC_4.fasta;8.62;383
T1G1W0_HELRO_2.fasta;24.79;1311
A7S3C1_NEMVE_1.fasta;4.8;3753
F2TWK0_SALR5_1.fasta;10.42;355
H2NVE1_PONAB_2.fasta;15.57;379
F6VUS1_ORNAN_1.fasta;7.56;1719
TTC8_HUMAN_1.fasta;2.19;16771
D2UYR4_NAEGR_10.fasta;5.46;531
T1FZD8_HELRO_3.fasta;8.18;685
G3WG80_SARHA_1.fasta;6.77;4994
A0A0N1PED7_LEPSE_7.fasta;6.6;530
B7PHC5_IXOSC_2.fasta;5.51;1198
W6L219_9TRYP_3.fasta;15.95;884
A0A096N3B0_PAPAN_2.fasta;8.24;1918
G1P3P7_MYOLU_3.fasta;8.77;3251
A0A0G4G617_VITBC_3.fasta;7.18;641
A7SH53_NEMVE_5.fasta;7.28;536
K7F525_PELSI_2.fasta;13.16;2721
B3RJT2_TRIAD_1.fasta;12.21;557
E9GGK3_DAPPU_4.fasta;12.76;1050
A8JF99_CHLRE_1.fasta;6.16;682
E9GL43_DAPPU_1.fasta;7.34;2192
G7PUF5_MACFA_1.fasta;5.46;7049
H2N0J6_ORYLA_2.fasta;19.16;1915
G2HEF9_PANTR_1.fasta;0.87;6238
B4GR41_DROPE_4.fasta;5.12;645
W2R2K8_PHYPN_2.fasta;23.49;1873
A0A0M9GAT6_9TRYP_5.fasta;7.03;1010
D6WZ82_TRICA_8.fasta;16.74;723
G1U012_RABIT_2.fasta;12.02;1473
T1IN54_STRMM_8.fasta;9.82;713
V4AFV8_LOTGI_4.fasta;7.11;1687
E2R1C7_CANLF_1.fasta;20.44;3489
F6WBK6_CIOIN_4.fasta;8.25;946
U3JJ66_FICAL_2.fasta;5.75;852
A0A0N1PED7_LEPSE_6.fasta;13.64;616
G1LRW4_AILME_1.fasta;0.59;56270
E0VBP2_PEDHC_2.fasta;5.18;560
H3E7Q4_PRIPA_2.fasta;3.44;3464
K7IZ19_NASVI_2.fasta;30.34;1269
A0A087Y3I8_POEFO_3.fasta;11.51;1121
F1M285_RAT_3.fasta;0.75;68609
H2ZFB3_CIOSA_2.fasta;3.32;903
H0XEP4_OTOGA_2.fasta;7.0;1942
V5DJG5_TRYCR_1.fasta;14.22;682
BBS4_MOUSE_2.fasta;12.92;774
Q4QEM9_LEIMA_1.fasta;12.18;197
A4HTV8_LEIIN_3.fasta;10.63;1129
G3RBR0_GORGO_1.fasta;6.02;2324
W4XP81_STRPU_3.fasta;10.37;820
H0XTE1_OTOGA_1.fasta;0.55;91911
A0A0W8CFM7_PHYNI_5.fasta;12.94;626
K3X8B7_PYTUL_4.fasta;6.32;1060
D2VQK4_NAEGR_12.fasta;11.24;863
Q4E4V4_TRYCC_6.fasta;14.17;607
W5JJX1_ANODA_5.fasta;6.05;479
F0Y7H8_AURAN_2.fasta;44.1;975
W6L219_9TRYP_5.fasta;11.69;881
A0A0L0S2E7_ALLMA_1.fasta;10.99;664
G4YVH6_PHYSP_6.fasta;15.56;604
F7IDY9_CALJA_2.fasta;5.24;6528
ARL6_CAEEL_4.fasta;23.28;580
B3SAM9_TRIAD_8.fasta;7.1;648
D2UZA0_NAEGR_11.fasta;11.28;470
G1KX11_ANOCA_1.fasta;3.72;2848
F4PEA0_BATDJ_8.fasta;7.43;1023
H3DHP5_TETNG_1.fasta;3.22;2482
W4XKH6_STRPU_2.fasta;8.73;653
H3CPV7_TETNG_4.fasta;8.77;1812
G4YJY9_PHYSP_2.fasta;13.22;794
T1JX53_TETUR_2.fasta;8.48;896
Q4DNK9_TRYCC_6.fasta;2.76;834
B4N2G2_DROWI_2.fasta;10.73;1444
T1IP28_STRMM_4.fasta;7.74;504
A8JF99_CHLRE_4.fasta;2.6;1729
W2QE22_PHYPN_2.fasta;13.24;778
G3S2G4_GORGO_1.fasta;20.2;3515
B4NJQ7_DROWI_5.fasta;8.68;1279
I3IYB2_ORENI_2.fasta;12.73;1068
W2Z6I3_PHYPR_2.fasta;11.89;471
T1FAN3_HELRO_3.fasta;3.83;1724
H0WCG0_CAVPO_3.fasta;5.91;2266
A0A0G4EZB0_VITBC_5.fasta;15.57;803
T1J508_STRMM_5.fasta;13.14;472
M4AG44_XIPMA_1.fasta;9.13;4010
F2UKV5_SALR5_8.fasta;9.1;857
Q4QBL0_LEIMA_4.fasta;7.41;1242
H3GVL7_PHYRM_6.fasta;9.12;800
T0RY96_9STRA_1.fasta;10.34;735
T1EEF4_HELRO_2.fasta;6.49;1278
I3LAV0_PIG_3.fasta;1.63;18490
H2YY40_CIOSA_2.fasta;10.23;1329
G1PT86_MYOLU_1.fasta;0.87;6177
Q4D758_TRYCC_2.fasta;10.52;1008
K1RTU4_CRAGI_1.fasta;5.98;1354
W2Q1R0_PHYPN_5.fasta;7.42;620
W2PT12_PHYPN_5.fasta;13.01;515
A0A0L0HGZ5_SPIPN_5.fasta;7.3;1329
W5NCP5_LEPOC_1.fasta;3.97;2369
G7NZ67_MACFA_2.fasta;1.03;11107
F1SI91_PIG_1.fasta;0.85;36196
Q17AX8_AEDAE_1.fasta;6.13;1779
W5P8L3_SHEEP_1.fasta;1.56;28680
T1JN25_STRMM_2.fasta;4.71;1614
A0A0M9FXC3_9TRYP_5.fasta;4.16;1323
A0A067QWM4_ZOONE_1.fasta;9.81;1610
G1NSC2_MYOLU_1.fasta;7.14;1974
G7PDY7_MACFA_1.fasta;1.12;3823
E9H9W1_DAPPU_1.fasta;7.76;863
A0A0L0S0V9_ALLMA_1.fasta;14.92;315
A0A090L5W0_STRRB_5.fasta;4.74;801
H2MKZ4_ORYLA_1.fasta;10.74;1983
Q7Q5W5_ANOGA_2.fasta;8.06;2257
T1J0I5_STRMM_3.fasta;13.61;338
Q5RA46_PONAB_1.fasta;1.67;19074
A0A158NPL4_ATTCE_3.fasta;10.05;1493
W2Q9Y5_PHYPN_1.fasta;8.04;1107
H3FK30_PRIPA_1.fasta;15.55;598
G3PIC2_GASAC_2.fasta;3.59;1866
B4JDP6_DROGR_6.fasta;9.05;619
F1SGD6_PIG_1.fasta;36.43;1875
A0A0G4IMV6_PLABS_2.fasta;10.46;564
J9K409_ACYPI_3.fasta;13.05;1670
G1U012_RABIT_1.fasta;6.17;2593
G5AEA7_PHYSP_6.fasta;17.45;275
T1L460_TETUR_3.fasta;3.7;1593
W5MMG5_LEPOC_3.fasta;11.51;817
W4FRY5_9STRA_4.fasta;4.78;879
H3D6A2_TETNG_1.fasta;14.87;807
W5MN19_LEPOC_1.fasta;5.77;1665
Q7QJD7_ANOGA_5.fasta;12.35;1150
F2UQ70_SALR5_1.fasta;13.15;289
H0WTY6_OTOGA_2.fasta;5.04;2617
W2Q3L9_PHYPN_3.fasta;3.3;1513
FRITZ_HUMAN_1.fasta;0.39;146938
BBS2_RAT_3.fasta;6.03;2589
A0A158NPL4_ATTCE_1.fasta;8.18;1650
B4MMM3_DROWI_3.fasta;6.01;616
A8J6H2_CHLRE_4.fasta;4.76;1492
Q2M0T4_DROPS_2.fasta;22.11;1140
V5D873_TRYCR_4.fasta;12.31;796
A0A067R087_ZOONE_3.fasta;13.38;314
Q4D0P3_TRYCC_2.fasta;72.99;274
B4KCS8_DROMO_3.fasta;9.32;858
B4M869_DROVI_2.fasta;9.55;1278
I3LB57_PIG_3.fasta;11.88;1204
E1BXI4_CHICK_2.fasta;7.49;4711
G5AEA7_PHYSP_7.fasta;12.41;274
A0A0S4JE34_BODSA_6.fasta;12.04;681
B3SAM9_TRIAD_7.fasta;9.99;1141
T1G9V1_HELRO_4.fasta;8.62;4800
H2N0J6_ORYLA_3.fasta;11.15;1310
A0A061J5J6_TRYRA_1.fasta;84.16;644
F6YTD1_ORNAN_1.fasta;1.31;31987
M4AKC5_XIPMA_6.fasta;8.8;1182
A9UU67_MONBE_2.fasta;15.0;460
Q4DW95_TRYCC_2.fasta;9.15;874
BBS2_DANRE_2.fasta;11.43;1373
G0NCM0_CAEBE_3.fasta;8.61;859
A0A0G4EZB0_VITBC_6.fasta;9.47;623
A9UQE8_MONBE_2.fasta;13.1;1725
A0A0N1PCK5_LEPSE_2.fasta;6.96;1150
A8X7A4_CAEBR_6.fasta;9.87;1033
A2ERA0_TRIVA_7.fasta;11.35;608
W2R2K8_PHYPN_6.fasta;16.4;756
W5J3R5_ANODA_7.fasta;7.46;1126
W2Q7F5_PHYPN_2.fasta;9.55;649
D2VRF8_NAEGR_5.fasta;12.46;1252
E3M4Z1_CAERE_1.fasta;8.6;1628
ARL6_CAEBR_4.fasta;12.16;510
I3MMH3_ICTTR_1.fasta;0.67;80138
D2V9Y2_NAEGR_7.fasta;4.84;910
F1Q1T8_CANLF_2.fasta;7.01;2368
H3DXJ0_PRIPA_8.fasta;6.29;1097
A0A090LBV3_STRRB_3.fasta;11.3;345
A7RIW9_NEMVE_4.fasta;5.66;530
B4KCS8_DROMO_2.fasta;36.55;695
B4M537_DROVI_2.fasta;31.99;669
D2VGV9_NAEGR_1.fasta;14.17;896
T1EK87_HELRO_1.fasta;1.69;1305
A0A0L0TBM7_ALLMA_1.fasta;11.03;535
E2RG29_CANLF_4.fasta;3.23;712
W6KG70_9TRYP_3.fasta;17.41;563
J9JLI4_ACYPI_3.fasta;12.06;804
V5BKF4_TRYCR_1.fasta;15.35;912
K7FS03_PELSI_2.fasta;3.86;7260
A0A0D9RN20_CHLSB_1.fasta;2.31;12971
G3WC39_SARHA_2.fasta;12.04;1080
G4YNA1_PHYSP_2.fasta;12.72;865
G3QC31_GASAC_2.fasta;18.4;1761
V5B464_TRYCR_2.fasta;14.29;812
W5JQZ5_ANODA_3.fasta;32.35;847
A0A139WKF1_TRICA_3.fasta;10.44;1073
B4HN35_DROSE_2.fasta;20.7;570
S9VQT5_9TRYP_1.fasta;14.81;1168
G1T913_RABIT_2.fasta;13.09;940
V9DZZ4_PHYPR_6.fasta;11.02;762
A0A067C4C7_SAPPC_6.fasta;9.9;687
G3PWM5_GASAC_1.fasta;12.44;1801
A8X7A4_CAEBR_5.fasta;7.34;572
B4LLH6_DROVI_1.fasta;14.21;1330
K1QNC8_CRAGI_5.fasta;9.14;1598
Q4DW95_TRYCC_1.fasta;8.36;849
G3PWT5_GASAC_1.fasta;12.22;1039
D2V1M3_NAEGR_10.fasta;7.78;861
A0A0G4J0S8_PLABS_1.fasta;15.12;767
A8WJB5_CAEBR_4.fasta;21.44;597
B4LHK4_DROVI_4.fasta;6.94;793
BBS12_MOUSE_1.fasta;5.47;2887
K1QDK8_CRAGI_1.fasta;9.85;2679
A0A0H5S6V4_BRUMA_1.fasta;6.06;495
G3NXV8_GASAC_4.fasta;11.27;834
D2VRJ0_NAEGR_4.fasta;6.91;1692
K1RHW2_CRAGI_1.fasta;5.56;8879
H2N0J6_ORYLA_1.fasta;7.7;1895
A0A0L0C437_LUCCU_2.fasta;14.48;656
H3DYA5_PRIPA_2.fasta;10.33;900
E0VP97_PEDHC_2.fasta;8.5;882
A0A0M9GA52_9TRYP_3.fasta;11.54;780
F6VW47_MACMU_3.fasta;8.48;1002
V4ARC4_LOTGI_2.fasta;5.11;1057
G5AEA7_PHYSP_5.fasta;9.48;612
K3XBX6_PYTUL_5.fasta;6.62;680
A0A096P4T0_PAPAN_1.fasta;4.86;7119
D0MSD3_PHYIT_5.fasta;11.01;763
Q4E4D8_TRYCC_4.fasta;15.0;560
A0A096LWM2_POEFO_2.fasta;10.12;1295
D0MZ16_PHYIT_4.fasta;9.67;931
F2TWK2_SALR5_4.fasta;10.37;1003
F0Y179_AURAN_7.fasta;10.9;789
L1JV64_GUITH_3.fasta;7.06;1884
K1RHW2_CRAGI_2.fasta;12.56;780
R1E0V9_EMIHU_2.fasta;11.44;367
A2EWL4_TRIVA_3.fasta;9.78;685
H2SZY5_TAKRU_5.fasta;4.16;577
B0WXE2_CULQU_1.fasta;21.74;874
F6TJD2_ORNAN_1.fasta;1.52;8754
W2Z3I6_PHYPR_6.fasta;12.14;758
F1M285_RAT_2.fasta;0.77;60051
G3T4E0_LOXAF_1.fasta;3.61;6656
B4KFI6_DROMO_2.fasta;8.17;575
V5BKF4_TRYCR_4.fasta;14.83;890
W2ZBV4_PHYPR_2.fasta;80.52;1001
B4NJQ7_DROWI_2.fasta;16.83;630
K7F055_PELSI_1.fasta;5.74;2842
Q5XIR2_RAT_1.fasta;1.57;28209
T1KWA3_TETUR_4.fasta;1.69;770
A4IBV8_LEIIN_1.fasta;14.17;833
A7RIW9_NEMVE_3.fasta;8.2;1231
F7AHJ9_HORSE_1.fasta;6.67;2442
F6WBK6_CIOIN_1.fasta;4.22;7487
F7I0U0_CALJA_1.fasta;0.77;76353
H2NVE1_PONAB_1.fasta;4.03;3973
A0A0G4EJP9_VITBC_3.fasta;12.4;516
G3WH06_SARHA_1.fasta;1.51;7557
W2R2K8_PHYPN_1.fasta;8.92;785
V4AJL1_LOTGI_3.fasta;3.72;834
A0A0S4JE34_BODSA_2.fasta;13.79;493
Q28WS1_DROPS_4.fasta;6.97;1219
A0A132A941_SARSC_1.fasta;6.79;1193
G4VMY2_SCHMA_2.fasta;12.06;1269
Q4CYP7_TRYCC_3.fasta;10.25;732
D2V1M3_NAEGR_8.fasta;6.25;320
M3Z1A1_MUSPF_2.fasta;67.58;1055
W5K9G7_ASTMX_2.fasta;6.3;2284
B4KGC5_DROMO_3.fasta;7.81;960
A0A158NBR4_ATTCE_2.fasta;9.82;1741
Q4QJ54_LEIMA_2.fasta;7.0;829
A0A139WED1_TRICA_7.fasta;8.94;526
A0A132AMT7_SARSC_3.fasta;3.61;1606
G1RWH4_NOMLE_1.fasta;3.18;9417
W5K6A8_ASTMX_2.fasta;11.78;1095
BBS2_DANRE_1.fasta;9.08;3622
F6QX88_CIOIN_2.fasta;5.12;2853
B0W2W7_CULQU_3.fasta;29.03;968
H0UU32_CAVPO_2.fasta;5.0;2162
D0P4B2_PHYIT_4.fasta;9.34;824
A0A132A1L5_SARSC_1.fasta;16.36;917
Q4E4D8_TRYCC_1.fasta;9.65;1026
X6MN26_RETFI_1.fasta;9.01;455
B4N2G2_DROWI_1.fasta;84.52;859
W6L264_9TRYP_3.fasta;7.17;614
I3NHG2_ICTTR_1.fasta;5.54;2454
V9EH23_PHYPR_4.fasta;11.38;826
K7FNG7_PELSI_1.fasta;7.73;750
F1SP83_PIG_1.fasta;11.98;1219
A0A0M9G178_9TRYP_6.fasta;4.71;871
A0A0L0HKI2_SPIPN_5.fasta;11.18;492
W4YNQ9_STRPU_1.fasta;5.62;6834
K7IUT2_NASVI_4.fasta;8.04;1530
B4QJX6_DROSI_6.fasta;7.29;658
V3Z105_LOTGI_2.fasta;10.19;795
A0A0N1PCK5_LEPSE_1.fasta;14.79;1082
A9URF3_MONBE_3.fasta;2.69;2045
A9UVT9_MONBE_3.fasta;14.59;1371
W4Z211_STRPU_2.fasta;2.88;1252
A8XUK4_CAEBR_2.fasta;12.89;644
D2V1M3_NAEGR_4.fasta;29.13;508
B3DFT2_DANRE_3.fasta;4.2;2426
K3WRX6_PYTUL_2.fasta;6.97;1392
H3GA73_PHYRM_1.fasta;7.25;745
G3WF86_SARHA_1.fasta;2.17;1198
A0A0L0CAS7_LUCCU_4.fasta;8.04;709
B3RYU7_TRIAD_2.fasta;19.27;2081
A0A158NV12_ATTCE_1.fasta;12.85;3760
A0A0L0C437_LUCCU_1.fasta;82.32;594
A0A0L0DY00_THETB_3.fasta;9.6;677
A0A024G9H8_9STRA_3.fasta;10.56;805
A0A024GM19_9STRA_3.fasta;11.53;1049
V9EH23_PHYPR_6.fasta;16.58;748
H2Z2Z3_CIOSA_1.fasta;9.76;574
T0RT93_9STRA_2.fasta;12.67;600
E9G067_DAPPU_4.fasta;6.96;718
B0W2W7_CULQU_2.fasta;14.32;831
A0A067QWM4_ZOONE_2.fasta;9.48;5095
D6WZ82_TRICA_6.fasta;14.64;683
A8WJB5_CAEBR_5.fasta;11.25;391
T1KAU0_TETUR_4.fasta;8.51;1293
W2Q403_PHYPN_4.fasta;12.16;765
W2Q9Y5_PHYPN_3.fasta;12.1;1000
H9IZS9_BOMMO_2.fasta;14.6;733
Q4QBL0_LEIMA_2.fasta;15.82;594
A0A024G8A2_9STRA_3.fasta;6.36;1933
F4PDV5_BATDJ_5.fasta;5.9;610
B4IZI2_DROGR_6.fasta;4.9;612
W4G1M5_9STRA_2.fasta;12.0;250
A0A0K0JGJ2_BRUMA_4.fasta;4.37;504
D2V1M3_NAEGR_13.fasta;8.2;439
A9UVT9_MONBE_5.fasta;12.23;1815
H2N1F5_ORYLA_3.fasta;6.0;2085
F2USB8_SALR5_4.fasta;9.04;1394
F4NSL0_BATDJ_10.fasta;14.05;598
G1Q6T8_MYOLU_2.fasta;7.52;5705
D2UXT8_NAEGR_5.fasta;9.86;994
K3WTZ6_PYTUL_1.fasta;14.24;653
A9UQE8_MONBE_4.fasta;4.98;1407
T1JN25_STRMM_3.fasta;3.75;2105
A8X7A4_CAEBR_2.fasta;22.95;806
A0A0M9G178_9TRYP_5.fasta;5.42;517
A0A132ADH9_SARSC_2.fasta;71.47;326
D3ZYF7_RAT_3.fasta;16.92;845
B0WVV4_CULQU_2.fasta;3.12;1313
K3WT36_PYTUL_4.fasta;13.97;780
A1ZBK9_DROME_4.fasta;9.26;270
H2SZY5_TAKRU_6.fasta;2.71;922
D0NIZ2_PHYIT_2.fasta;9.41;946
T0QGA8_9STRA_5.fasta;6.69;523
I3L6U7_PIG_2.fasta;1.32;19295
K3WA10_PYTUL_2.fasta;12.92;983
A7SA52_NEMVE_6.fasta;9.27;1165
A7S3C1_NEMVE_4.fasta;13.78;682
B7PSD9_IXOSC_2.fasta;4.69;3327
A0A0G4GGA2_VITBC_5.fasta;6.29;509
Q295Y8_DROPS_3.fasta;6.7;1105
A0A067CXS2_SAPPC_2.fasta;9.0;767
H3HDM8_PHYRM_6.fasta;13.11;1647
W5PYR9_SHEEP_1.fasta;1.3;31803
W5JX09_ANODA_5.fasta;6.63;1658
F6Y677_CIOIN_1.fasta;4.29;2566
K7IUT2_NASVI_1.fasta;27.44;1210
D0MXK6_PHYIT_1.fasta;11.78;679
A0A067RJQ2_ZOONE_2.fasta;10.79;760
G0NCM0_CAEBE_2.fasta;10.09;2092
A0A0R4IUZ0_DANRE_3.fasta;1.67;9718
E0VEZ1_PEDHC_1.fasta;5.32;545
H0UVR3_CAVPO_3.fasta;7.51;2091
H0WVV6_OTOGA_1.fasta;1.78;8599
W5L0U3_ASTMX_3.fasta;8.33;1117
D6WZ82_TRICA_1.fasta;24.47;711
W2Z3I6_PHYPR_4.fasta;13.48;838
G1P0F6_MYOLU_1.fasta;2.61;8605
A0A074TG63_HAMHA_3.fasta;11.01;745
T1KSQ0_TETUR_8.fasta;11.78;832
F7BTA0_HORSE_1.fasta;1.54;5717
A0A158N997_ATTCE_3.fasta;7.49;1948
I3IWV9_ORENI_2.fasta;3.39;15663
A0A0L0HHW9_SPIPN_2.fasta;4.34;599
A0A0L0HGZ5_SPIPN_8.fasta;13.59;699
G1NSC2_MYOLU_2.fasta;10.22;1262
A0A087YB91_POEFO_4.fasta;8.38;1182
A0A0G2JUD0_RAT_1.fasta;0.91;60426
G5AEA7_PHYSP_1.fasta;4.22;1160
H3G905_PHYRM_4.fasta;6.77;813
K3WA10_PYTUL_4.fasta;10.04;1016
Q4D5L0_TRYCC_3.fasta;6.23;642
A0A0N1I7W9_LEPSE_1.fasta;13.61;889
V3ZL20_LOTGI_1.fasta;85.73;792
A2ERA0_TRIVA_4.fasta;13.99;579
H2M9T7_ORYLA_3.fasta;14.38;744
Q17LJ5_AEDAE_1.fasta;5.03;1671
BBS10_MOUSE_1.fasta;10.53;1833
A0A0S4IYJ2_BODSA_4.fasta;8.19;891
B7QBS1_IXOSC_1.fasta;2.97;1347
T1HIG5_RHOPR_5.fasta;6.47;912
F1S1T9_PIG_4.fasta;8.1;2087
D2V1M3_NAEGR_3.fasta;10.53;342
T0PXD2_9STRA_4.fasta;17.56;558
A0A0M9FXC3_9TRYP_4.fasta;7.55;331
H9KX96_CALJA_1.fasta;4.42;4143
T1HMQ0_RHOPR_3.fasta;12.93;882
W5PWU8_SHEEP_2.fasta;7.28;1978
F6Z899_ORNAN_1.fasta;0.49;130236
G3PIC2_GASAC_3.fasta;5.54;1552
T1FZD8_HELRO_1.fasta;28.47;541
W6KXN0_9TRYP_5.fasta;14.63;656
E3NJN3_CAERE_2.fasta;13.99;536
Q4DNK9_TRYCC_1.fasta;10.43;1591
H0W8L4_CAVPO_1.fasta;12.15;922
G1Q6T8_MYOLU_1.fasta;5.87;2401
A0A0D9RJ69_CHLSB_1.fasta;2.28;7109
F7AYF5_MONDO_1.fasta;0.99;3619
K1RF96_CRAGI_3.fasta;19.72;1131
M4AZY0_XIPMA_2.fasta;9.81;1295
M3XWM7_MUSPF_2.fasta;7.0;1658
V9F6J5_PHYPR_5.fasta;13.33;525
K7IZ19_NASVI_1.fasta;13.97;723
A7S6S2_NEMVE_4.fasta;12.73;935
A8XA77_CAEBR_3.fasta;8.82;941
A0A0G4INI7_PLABS_2.fasta;14.27;778
M4AZY0_XIPMA_3.fasta;5.1;1786
K3XAU7_PYTUL_1.fasta;16.79;1173
