File;%_similarity;Len_prot
G7PDY7_MACFA_1.fasta;1.07;6262
E9H9W1_DAPPU_1.fasta;39.84;384
A0A0L0S0V9_ALLMA_1.fasta;14.87;316
A0A090L5W0_STRRB_5.fasta;9.89;789
H2MKZ4_ORYLA_1.fasta;14.39;1438
Q7Q5W5_ANOGA_2.fasta;8.16;1422
T1J0I5_STRMM_3.fasta;4.82;1224
Q5RA46_PONAB_1.fasta;1.81;18988
W2Q9Y5_PHYPN_1.fasta;11.48;958
F0YI57_AURAN_2.fasta;13.89;432
H3FK30_PRIPA_1.fasta;4.22;474
G3PIC2_GASAC_2.fasta;4.88;1249
B4JDP6_DROGR_6.fasta;11.67;574
V9FJ70_PHYPR_5.fasta;11.8;839
F1SGD6_PIG_1.fasta;10.58;1814
A0A067C533_SAPPC_2.fasta;8.44;450
J9K409_ACYPI_3.fasta;8.66;1547
G1U012_RABIT_1.fasta;7.2;1944
T1L460_TETUR_3.fasta;4.71;871
W5MMG5_LEPOC_3.fasta;11.5;800
A0A132AFF8_SARSC_6.fasta;8.21;865
H3D6A2_TETNG_1.fasta;14.75;827
W5MN19_LEPOC_1.fasta;5.87;1124
F2UQ70_SALR5_1.fasta;8.57;607
H0WTY6_OTOGA_2.fasta;5.01;2613
W2Q3L9_PHYPN_3.fasta;13.65;293
FRITZ_HUMAN_1.fasta;0.39;146885
BBS2_RAT_3.fasta;8.09;1940
A0A158NPL4_ATTCE_1.fasta;29.22;811
B4MMM3_DROWI_3.fasta;6.91;608
A8J6H2_CHLRE_4.fasta;4.05;1505
Q2M0T4_DROPS_2.fasta;46.36;755
A0A067R087_ZOONE_3.fasta;4.23;1678
Q4D0P3_TRYCC_2.fasta;6.26;847
B4KCS8_DROMO_3.fasta;5.76;990
B4M869_DROVI_2.fasta;10.55;1251
I3LB57_PIG_3.fasta;12.7;1276
E1BXI4_CHICK_2.fasta;7.49;4710
H2N0J6_ORYLA_3.fasta;13.36;1205
A0A061J5J6_TRYRA_1.fasta;16.07;753
F6YTD1_ORNAN_1.fasta;1.34;31360
J9KWP6_ACYPI_3.fasta;13.73;517
M4AKC5_XIPMA_6.fasta;8.93;1165
A9UU67_MONBE_2.fasta;12.42;499
Q4DW95_TRYCC_2.fasta;12.88;854
BBS2_DANRE_2.fasta;6.98;1761
G0NCM0_CAEBE_3.fasta;14.29;721
A0A0G4EZB0_VITBC_6.fasta;12.94;935
A9UQE8_MONBE_2.fasta;2.7;1409
A0A0N1PCK5_LEPSE_2.fasta;14.33;1033
A8X7A4_CAEBR_6.fasta;9.9;1030
A2ERA0_TRIVA_7.fasta;6.24;545
W5J3R5_ANODA_7.fasta;10.37;675
W2Q7F5_PHYPN_2.fasta;10.7;1252
D2VRF8_NAEGR_5.fasta;7.99;876
E3M4Z1_CAERE_1.fasta;13.26;1071
ARL6_CAEBR_4.fasta;12.16;510
I3MMH3_ICTTR_1.fasta;1.83;25071
D2V9Y2_NAEGR_7.fasta;5.84;839
F1Q1T8_CANLF_2.fasta;1.3;32346
H3DXJ0_PRIPA_8.fasta;8.75;914
A0A090LBV3_STRRB_3.fasta;14.12;347
A7RIW9_NEMVE_4.fasta;8.24;1565
B4KCS8_DROMO_2.fasta;10.97;720
B4M537_DROVI_2.fasta;13.66;659
D2VGV9_NAEGR_1.fasta;25.38;792
T1EK87_HELRO_1.fasta;2.08;866
A0A0L0TBM7_ALLMA_1.fasta;17.03;370
E2RG29_CANLF_4.fasta;6.11;638
W6KG70_9TRYP_3.fasta;8.51;705
J9JLI4_ACYPI_3.fasta;12.9;930
V5BKF4_TRYCR_1.fasta;9.65;881
K7FS03_PELSI_2.fasta;3.6;7692
A0A0D9RN20_CHLSB_1.fasta;2.51;12331
G3WC39_SARHA_2.fasta;12.21;1073
G3T996_LOXAF_3.fasta;4.2;6005
G4YNA1_PHYSP_2.fasta;12.15;848
G3QC31_GASAC_2.fasta;15.36;1725
W5JQZ5_ANODA_3.fasta;9.39;990
A0A139WKF1_TRICA_3.fasta;14.93;3041
B4HN35_DROSE_2.fasta;20.19;1080
S9VQT5_9TRYP_1.fasta;68.78;1230
G1T913_RABIT_2.fasta;13.15;943
G3PWM5_GASAC_1.fasta;7.82;1765
A8X7A4_CAEBR_5.fasta;12.22;794
B4LLH6_DROVI_1.fasta;8.46;2033
Q4DW95_TRYCC_1.fasta;11.02;880
G3PWT5_GASAC_1.fasta;11.82;1134
D2V1M3_NAEGR_10.fasta;14.86;323
A8WJB5_CAEBR_4.fasta;11.25;391
B4LHK4_DROVI_4.fasta;14.44;651
BBS12_MOUSE_1.fasta;5.07;2940
K1QDK8_CRAGI_1.fasta;5.5;2634
A0A0H5S6V4_BRUMA_1.fasta;8.06;484
G3NXV8_GASAC_4.fasta;6.25;1791
D2VRJ0_NAEGR_4.fasta;10.69;636
K1RHW2_CRAGI_1.fasta;4.28;10519
H2N0J6_ORYLA_1.fasta;11.61;1732
A0A0L0C437_LUCCU_2.fasta;11.5;722
H3DYA5_PRIPA_2.fasta;8.02;997
E0VP97_PEDHC_2.fasta;37.77;1811
A0A0M9GA52_9TRYP_3.fasta;15.02;719
F6VW47_MACMU_3.fasta;8.68;991
V4ARC4_LOTGI_2.fasta;6.69;1151
A0A096P4T0_PAPAN_1.fasta;7.23;4562
Q4E4D8_TRYCC_4.fasta;15.18;639
A0A096LWM2_POEFO_2.fasta;7.28;1236
F2TWK2_SALR5_4.fasta;6.09;542
F0Y179_AURAN_7.fasta;15.03;878
L1JV64_GUITH_3.fasta;13.36;756
R1E0V9_EMIHU_2.fasta;5.06;1127
A2EWL4_TRIVA_3.fasta;15.7;535
A9URF3_MONBE_5.fasta;9.82;387
B0WXE2_CULQU_1.fasta;21.53;873
F6TJD2_ORNAN_1.fasta;1.45;8359
F1M285_RAT_2.fasta;0.78;59419
G3T4E0_LOXAF_1.fasta;3.88;6553
B4KFI6_DROMO_2.fasta;7.83;575
V5BKF4_TRYCR_4.fasta;11.92;965
W2ZBV4_PHYPR_2.fasta;11.61;1283
B4NJQ7_DROWI_2.fasta;16.3;638
K7F055_PELSI_1.fasta;7.05;3406
Q5XIR2_RAT_1.fasta;1.58;28148
T1KWA3_TETUR_4.fasta;8.4;774
A4IBV8_LEIIN_1.fasta;16.06;766
A7RIW9_NEMVE_3.fasta;13.1;542
F7AHJ9_HORSE_1.fasta;8.07;1735
F6WBK6_CIOIN_1.fasta;2.98;7914
F7I0U0_CALJA_1.fasta;0.72;76575
H2NVE1_PONAB_1.fasta;4.02;3976
A0A0G4EJP9_VITBC_3.fasta;13.3;639
G3WH06_SARHA_1.fasta;1.43;7623
W2R2K8_PHYPN_1.fasta;8.92;785
V4AJL1_LOTGI_3.fasta;8.24;1808
A0A0S4JE34_BODSA_2.fasta;15.37;397
A0A132A941_SARSC_1.fasta;14.16;558
V5DCK5_TRYCR_2.fasta;10.25;488
G4VMY2_SCHMA_2.fasta;8.94;1925
D2V1M3_NAEGR_8.fasta;9.09;803
W5K9G7_ASTMX_2.fasta;8.6;1675
B4KGC5_DROMO_3.fasta;8.83;974
A0A158NBR4_ATTCE_2.fasta;11.48;1228
Q4QJ54_LEIMA_2.fasta;10.26;721
A0A0L0T9T0_ALLMA_3.fasta;6.83;1230
A0A132AMT7_SARSC_3.fasta;12.61;777
G1RWH4_NOMLE_1.fasta;4.48;9336
BBS2_DANRE_1.fasta;9.25;4672
F6QX88_CIOIN_2.fasta;6.8;1705
B0W2W7_CULQU_3.fasta;16.16;829
H0UU32_CAVPO_2.fasta;7.98;1592
D0P4B2_PHYIT_4.fasta;14.6;507
A0A132A1L5_SARSC_1.fasta;20.13;909
Q4E4D8_TRYCC_1.fasta;3.08;487
X6MN26_RETFI_1.fasta;9.81;469
B4N2G2_DROWI_1.fasta;84.71;857
W6L264_9TRYP_3.fasta;7.65;327
I3NHG2_ICTTR_1.fasta;7.35;1824
V9EH23_PHYPR_4.fasta;7.78;1362
K7FNG7_PELSI_1.fasta;7.85;726
F1SP83_PIG_1.fasta;11.6;1276
W4YNQ9_STRPU_1.fasta;5.17;6032
K7IUT2_NASVI_4.fasta;13.56;730
B4QJX6_DROSI_6.fasta;4.45;607
V3Z105_LOTGI_2.fasta;6.12;703
A0A0N1PCK5_LEPSE_1.fasta;10.28;1216
M3ZUZ2_XIPMA_4.fasta;12.19;1091
A9URF3_MONBE_3.fasta;3.18;1920
A9UVT9_MONBE_3.fasta;10.14;2061
W4Z211_STRPU_2.fasta;2.43;822
A8XUK4_CAEBR_2.fasta;6.59;1001
D2V1M3_NAEGR_4.fasta;11.22;517
B3DFT2_DANRE_3.fasta;9.85;1807
K3WRX6_PYTUL_2.fasta;13.36;554
H3GA73_PHYRM_1.fasta;9.61;718
G3WF86_SARHA_1.fasta;9.02;865
B3RYU7_TRIAD_2.fasta;19.46;2066
A0A158NV12_ATTCE_1.fasta;12.06;3716
A0A0L0C437_LUCCU_1.fasta;14.52;661
A0A0L0DY00_THETB_3.fasta;46.64;669
H2Z2Z3_CIOSA_1.fasta;4.82;3234
I3MMH3_ICTTR_2.fasta;0.74;54371
T0RT93_9STRA_2.fasta;13.17;600
B0W2W7_CULQU_2.fasta;11.5;861
A0A067QWM4_ZOONE_2.fasta;8.53;4888
A8WJB5_CAEBR_5.fasta;9.04;365
T1KAU0_TETUR_4.fasta;12.55;773
W2Q9Y5_PHYPN_3.fasta;12.38;1123
H9IZS9_BOMMO_2.fasta;16.61;578
Q4QBL0_LEIMA_2.fasta;13.86;837
F4PDV5_BATDJ_5.fasta;23.38;402
B4IZI2_DROGR_6.fasta;4.95;606
F2USB8_SALR5_4.fasta;4.45;494
F4NSL0_BATDJ_10.fasta;5.69;457
G1Q6T8_MYOLU_2.fasta;7.08;6059
D2UXT8_NAEGR_5.fasta;6.82;1099
K3WTZ6_PYTUL_1.fasta;14.07;675
A9UQE8_MONBE_4.fasta;4.61;1432
T1JN25_STRMM_3.fasta;2.79;1792
A8X7A4_CAEBR_2.fasta;12.81;695
A0A0M9G178_9TRYP_5.fasta;13.48;356
A0A132ADH9_SARSC_2.fasta;69.76;334
B0WVV4_CULQU_2.fasta;4.08;1079
K3WT36_PYTUL_4.fasta;12.46;706
A1ZBK9_DROME_4.fasta;5.62;1211
D0NIZ2_PHYIT_2.fasta;11.88;960
I3L6U7_PIG_2.fasta;1.32;19298
K3WA10_PYTUL_2.fasta;13.02;983
B7PSD9_IXOSC_2.fasta;3.99;3411
A0A0G4GGA2_VITBC_5.fasta;15.24;689
Q295Y8_DROPS_3.fasta;7.05;1036
A0A067CXS2_SAPPC_2.fasta;9.83;743
H3HDM8_PHYRM_6.fasta;8.48;1285
W5PYR9_SHEEP_1.fasta;1.44;31625
W5JX09_ANODA_5.fasta;3.58;2736
F6Y677_CIOIN_1.fasta;6.02;1909
K7IUT2_NASVI_1.fasta;13.13;1150
A0A067RJQ2_ZOONE_2.fasta;5.33;1314
G0NCM0_CAEBE_2.fasta;21.02;2079
A0A0R4IUZ0_DANRE_3.fasta;8.67;300
E0VEZ1_PEDHC_1.fasta;4.05;617
H0UVR3_CAVPO_3.fasta;9.47;1648
H0WVV6_OTOGA_1.fasta;1.59;8986
D6WZ82_TRICA_1.fasta;23.74;712
W2Z3I6_PHYPR_4.fasta;7.29;837
G1P0F6_MYOLU_1.fasta;2.64;8482
A0A074TG63_HAMHA_3.fasta;15.69;918
F7BTA0_HORSE_1.fasta;1.39;5696
A0A158N997_ATTCE_3.fasta;9.11;1208
I3IWV9_ORENI_2.fasta;2.66;15631
A0A0L0HHW9_SPIPN_2.fasta;9.46;634
G1NSC2_MYOLU_2.fasta;9.49;1001
A0A0G2JUD0_RAT_1.fasta;0.82;60352
G5AEA7_PHYSP_1.fasta;7.05;1107
K3WA10_PYTUL_4.fasta;9.77;1013
Q4D5L0_TRYCC_3.fasta;46.05;430
A0A0N1I7W9_LEPSE_1.fasta;80.23;1052
V3ZL20_LOTGI_1.fasta;16.0;825
A2ERA0_TRIVA_4.fasta;11.05;552
Q17LJ5_AEDAE_1.fasta;6.5;1261
BBS10_MOUSE_1.fasta;71.7;834
B7QBS1_IXOSC_1.fasta;1.36;11004
T1HIG5_RHOPR_5.fasta;6.38;470
F1S1T9_PIG_4.fasta;7.9;2089
D2V1M3_NAEGR_3.fasta;7.03;384
T0PXD2_9STRA_4.fasta;13.14;510
A0A0M9FXC3_9TRYP_4.fasta;4.46;875
H9KX96_CALJA_1.fasta;5.2;4195
W5PWU8_SHEEP_2.fasta;12.63;1164
F6Z899_ORNAN_1.fasta;0.48;128069
G3PIC2_GASAC_3.fasta;6.44;1289
T1FZD8_HELRO_1.fasta;15.55;656
W6KXN0_9TRYP_5.fasta;10.2;716
E3NJN3_CAERE_2.fasta;13.97;537
Q4DNK9_TRYCC_1.fasta;10.61;1564
H0W8L4_CAVPO_1.fasta;14.49;856
G1Q6T8_MYOLU_1.fasta;6.63;1871
A0A0D9RJ69_CHLSB_1.fasta;1.83;7045
F7AYF5_MONDO_1.fasta;2.0;2951
K1RF96_CRAGI_3.fasta;19.54;1136
M4AZY0_XIPMA_2.fasta;11.22;686
V9F6J5_PHYPR_5.fasta;12.92;542
K7IZ19_NASVI_1.fasta;12.15;741
A7S6S2_NEMVE_4.fasta;12.81;601
A8XA77_CAEBR_3.fasta;14.98;634
A0A0G4INI7_PLABS_2.fasta;8.2;683
M4AZY0_XIPMA_3.fasta;13.65;674
K3XAU7_PYTUL_1.fasta;18.78;1102
A0A067QKD4_ZOONE_3.fasta;9.76;1905
Q4E3Y7_TRYCC_3.fasta;10.7;804
A9UVT9_MONBE_2.fasta;24.67;1994
H3DN21_TETNG_1.fasta;10.86;1630
A0A090L5W0_STRRB_1.fasta;13.9;849
V5DJG5_TRYCR_3.fasta;9.42;1443
A0A0L0SZE7_ALLMA_2.fasta;25.03;763
H2YLQ2_CIOSA_2.fasta;27.19;228
B1H1F4_XENTR_1.fasta;1.75;5720
B3RYU7_TRIAD_1.fasta;11.21;990
B3MGG0_DROAN_5.fasta;11.02;372
Q4CTU0_TRYCC_4.fasta;11.39;913
G3SQS4_LOXAF_1.fasta;8.42;5211
K7FCT6_PELSI_1.fasta;2.25;4490
A0A0D9RQV3_CHLSB_1.fasta;0.46;155348
K3WUB9_PYTUL_1.fasta;6.29;874
K1QMM4_CRAGI_1.fasta;10.61;1838
G1P887_MYOLU_1.fasta;3.78;3572
A0A132A941_SARSC_4.fasta;12.64;720
D2UZA0_NAEGR_8.fasta;6.57;594
F2TWK2_SALR5_3.fasta;14.87;585
Q4QBL0_LEIMA_3.fasta;10.88;827
G1QUW7_NOMLE_1.fasta;0.66;87525
A0A139WED1_TRICA_3.fasta;8.97;290
A0A090LBV3_STRRB_5.fasta;4.79;939
G0NG53_CAEBE_6.fasta;10.01;799
F2TWK2_SALR5_1.fasta;21.41;1537
I3NC55_ICTTR_1.fasta;1.57;7939
H2QQ41_PANTR_2.fasta;10.59;1416
A0A0L0DY00_THETB_1.fasta;12.31;658
F6S5R5_HORSE_3.fasta;10.8;1777
PTHB1_MOUSE_1.fasta;7.08;4845
A4HH78_LEIBR_2.fasta;10.87;874
V5B167_TRYCR_4.fasta;12.79;1368
V5BJR9_TRYCR_3.fasta;6.54;948
W2Y705_PHYPR_1.fasta;12.41;983
H2YKL4_CIOSA_2.fasta;14.68;763
W2ZMB5_PHYPR_4.fasta;7.16;768
H3CWU4_TETNG_1.fasta;3.49;10346
Q9VS19_DROME_5.fasta;15.38;689
B4KRF7_DROMO_3.fasta;4.04;989
B0X734_CULQU_1.fasta;15.09;974
T1IN54_STRMM_6.fasta;10.95;685
A0A0G4EPB7_VITBC_1.fasta;7.1;761
W6L664_9TRYP_1.fasta;17.4;1787
D2VRF8_NAEGR_3.fasta;55.78;934
G1TLB3_RABIT_1.fasta;0.93;12345
B4LNW6_DROVI_3.fasta;34.15;328
T0PXD2_9STRA_1.fasta;13.71;846
Q241P2_TETTS_2.fasta;16.3;503
F6PNT7_MONDO_1.fasta;2.03;18956
W5K849_ASTMX_1.fasta;6.98;716
W2YN75_PHYPR_4.fasta;10.49;1315
A0A067CA50_SAPPC_1.fasta;14.25;891
F6UN54_ORNAN_1.fasta;7.01;6906
W6L8P3_9TRYP_3.fasta;7.62;1365
E3LSA6_CAERE_5.fasta;9.19;653
F0YI57_AURAN_1.fasta;17.78;568
A8Y3D5_CAEBR_4.fasta;14.14;870
K7IUT2_NASVI_2.fasta;13.28;595
B4QVM9_DROSI_2.fasta;51.7;530
F6ZBL6_MACMU_1.fasta;4.9;10548
T1KAU0_TETUR_1.fasta;40.49;615
F6PTH6_XENTR_1.fasta;0.97;20148
A2F554_TRIVA_3.fasta;9.09;341
G3Q0Q9_GASAC_2.fasta;5.87;1107
Q9VPP9_DROME_6.fasta;12.58;620
A7SR08_NEMVE_1.fasta;21.07;356
B4KCS8_DROMO_1.fasta;13.44;692
K0RSF4_THAOC_1.fasta;10.79;630
B3RQQ8_TRIAD_2.fasta;11.64;1503
G3TCL0_LOXAF_1.fasta;8.17;3034
IFT74_CHLRE_3.fasta;22.77;1629
W5MWM9_LEPOC_1.fasta;8.05;3726
H2MRS1_ORYLA_5.fasta;8.26;1017
A0A0R4IL45_DANRE_1.fasta;32.37;2048
W2Q1R0_PHYPN_6.fasta;9.42;520
I3KLC5_ORENI_3.fasta;9.33;1608
H2P7R4_PONAB_2.fasta;9.66;890
W2Q9Y5_PHYPN_4.fasta;10.68;1058
M3W6J9_FELCA_1.fasta;4.4;5181
M3XIP9_LATCH_1.fasta;2.87;1396
T1IN54_STRMM_1.fasta;21.27;1302
F6U8K2_HORSE_2.fasta;1.9;15911
F6WBK6_CIOIN_5.fasta;11.49;827
G3N7I2_GASAC_4.fasta;8.54;1147
B7P1L1_IXOSC_2.fasta;3.08;1656
H2QX35_PANTR_4.fasta;4.05;667
W5KIU0_ASTMX_2.fasta;6.12;932
B3RJ12_TRIAD_5.fasta;8.01;1124
X6NC44_RETFI_2.fasta;11.42;324
A0A132AFF8_SARSC_2.fasta;23.39;1022
A0A0D9RQB1_CHLSB_2.fasta;13.04;759
W5LYF8_LEPOC_1.fasta;7.27;1624
H3CYE9_TETNG_2.fasta;15.14;667
F6UU75_XENTR_5.fasta;12.46;875
Q5PR92_DANRE_3.fasta;5.56;1134
F7EGS4_MACMU_2.fasta;1.35;10868
F6XYF5_MACMU_2.fasta;9.25;1925
K3X3B3_PYTUL_2.fasta;10.03;668
A0A0N0P3G2_LEPSE_1.fasta;3.92;1198
A0A024G8J4_9STRA_1.fasta;8.47;1299
BBS4_DROME_2.fasta;8.77;1871
A0A0G4EFJ8_VITBC_1.fasta;7.79;462
A0A0M9GAT6_9TRYP_3.fasta;13.28;768
F6V8F4_CIOIN_1.fasta;5.3;1018
B3MEQ1_DROAN_3.fasta;9.45;550
V9F6J5_PHYPR_4.fasta;13.8;703
Q9VYM3_DROME_2.fasta;11.69;710
G1NXM3_MYOLU_1.fasta;1.52;22952
M3X7G4_FELCA_2.fasta;7.24;2237
A0A044RIU7_ONCVO_3.fasta;10.99;937
K3WA10_PYTUL_1.fasta;12.35;1020
M4AG44_XIPMA_3.fasta;10.88;1277
A0A044S4J3_ONCVO_4.fasta;3.51;485
E3NSB7_CAERE_4.fasta;12.8;719
G1SII1_RABIT_1.fasta;3.67;7435
T1G9V1_HELRO_1.fasta;7.93;5513
D0MY10_PHYIT_1.fasta;11.15;1184
A9VC34_MONBE_1.fasta;7.95;604
A0A132AED3_SARSC_1.fasta;14.63;1032
F2UQ70_SALR5_6.fasta;6.81;749
W5NZN3_SHEEP_2.fasta;10.4;606
Q7PUL7_ANOGA_5.fasta;14.2;500
A0A067CVF7_SAPPC_1.fasta;11.32;901
A0A0L0DQP3_THETB_1.fasta;7.73;1099
F2US57_SALR5_5.fasta;13.52;880
B4JDP6_DROGR_3.fasta;10.83;683
A7SH53_NEMVE_4.fasta;5.21;844
B7P1L1_IXOSC_1.fasta;15.64;243
M3YWX4_MUSPF_1.fasta;1.47;29373
H2M4X9_ORYLA_1.fasta;1.99;2407
G4ZE33_PHYSP_7.fasta;13.07;796
I3JGE5_ORENI_1.fasta;4.9;4284
V9EY54_PHYPR_2.fasta;5.57;1401
A0A0L0HKI2_SPIPN_1.fasta;2.65;1659
K3WT36_PYTUL_3.fasta;18.35;812
A0A067RJQ2_ZOONE_1.fasta;5.86;2320
E3LZ78_CAERE_1.fasta;2.54;393
A2E557_TRIVA_4.fasta;7.57;515
B4Q641_DROSI_5.fasta;24.21;698
S9WXN6_9TRYP_1.fasta;3.04;592
H2ZXI1_LATCH_1.fasta;2.36;14315
H3F5B6_PRIPA_3.fasta;16.09;1597
A0A0L0TEE4_ALLMA_3.fasta;10.5;600
K3X3B3_PYTUL_5.fasta;13.6;419
M3ZHU5_XIPMA_1.fasta;6.41;3122
T1FT46_HELRO_1.fasta;18.03;1209
D2VIC7_NAEGR_5.fasta;12.5;528
E3NSB7_CAERE_2.fasta;11.32;751
R4G9X7_ANOCA_1.fasta;1.92;11488
G3PRP6_GASAC_2.fasta;3.39;1711
Q9I7P3_DROME_2.fasta;13.8;558
T1HIA6_RHOPR_3.fasta;5.7;789
B4MV93_DROWI_2.fasta;15.38;650
A0A096MNW8_PAPAN_2.fasta;3.4;3856
G1P3P7_MYOLU_1.fasta;8.82;5429
G3PXZ6_GASAC_1.fasta;8.19;1807
H2ZVG5_LATCH_1.fasta;38.6;1837
B4MK78_DROWI_3.fasta;12.25;604
G3QC31_GASAC_3.fasta;7.54;1617
V4B2U3_LOTGI_3.fasta;9.56;1161
W5J3R5_ANODA_8.fasta;8.57;420
E7F9Q9_DANRE_2.fasta;10.33;1617
W2Q1R0_PHYPN_2.fasta;3.63;1321
F1NGP6_CHICK_2.fasta;2.85;11104
H0XPD1_OTOGA_1.fasta;10.64;968
E2RRS0_CANLF_1.fasta;1.21;12410
A0A0L0TBM7_ALLMA_2.fasta;15.08;358
B4LHK4_DROVI_6.fasta;12.13;1014
B4KME7_DROMO_4.fasta;8.82;510
A0A096NZB9_PAPAN_2.fasta;14.0;457
T1J8I6_STRMM_5.fasta;6.6;606
IFT74_MOUSE_1.fasta;1.75;24837
F4NSL0_BATDJ_11.fasta;9.29;1130
F7DBP5_ORNAN_1.fasta;2.02;19475
B5DUR3_DROPS_4.fasta;6.17;957
A0A087YK02_POEFO_1.fasta;7.05;1589
A2ERA0_TRIVA_5.fasta;7.27;509
A0A044RIU7_ONCVO_4.fasta;13.86;844
A0A067BN65_SAPPC_1.fasta;14.29;490
A2EQS9_TRIVA_3.fasta;9.91;797
A0A0L0HKI2_SPIPN_2.fasta;5.8;1138
H3G905_PHYRM_1.fasta;8.6;1139
W6LH84_9TRYP_1.fasta;15.12;291
B4KGC5_DROMO_5.fasta;6.73;951
H9GG47_ANOCA_2.fasta;2.31;2593
X6NC44_RETFI_6.fasta;12.81;406
V4BYG1_LOTGI_4.fasta;6.62;589
A0A087YPY0_POEFO_2.fasta;15.11;794
F6TP16_MONDO_2.fasta;9.62;1216
A2FLN7_TRIVA_3.fasta;11.55;537
H2M4X9_ORYLA_2.fasta;11.99;659
K7IMU7_NASVI_5.fasta;12.0;700
A9V1S9_MONBE_7.fasta;12.3;374
F4PEA0_BATDJ_4.fasta;25.1;996
H0UUH7_CAVPO_1.fasta;2.01;16215
A0A139WBN3_TRICA_2.fasta;14.95;930
A4HSR6_LEIIN_2.fasta;9.64;612
E2R962_CANLF_2.fasta;9.36;2585
Q4Q1J3_LEIMA_1.fasta;12.74;793
A2D7W2_TRIVA_1.fasta;12.72;574
H2SDM2_TAKRU_4.fasta;6.01;1863
H3CFW0_TETNG_2.fasta;10.22;2711
Q29MT0_DROPS_2.fasta;36.18;1302
W4YZF5_STRPU_2.fasta;2.17;2308
A0A044T938_ONCVO_3.fasta;14.33;656
A0A074TVE9_HAMHA_3.fasta;16.7;880
A0A132A941_SARSC_2.fasta;14.52;661
W5JDQ4_ANODA_3.fasta;6.67;1034
A9UU67_MONBE_1.fasta;4.53;2010
D4A4U2_RAT_1.fasta;7.62;1812
H2MJA1_ORYLA_3.fasta;13.31;1270
H2QWG3_PANTR_1.fasta;2.18;7347
A7RRC2_NEMVE_1.fasta;88.52;636
F6VW47_MACMU_1.fasta;0.68;37926
A2EVS0_TRIVA_1.fasta;14.68;218
A0A0W8BYL7_PHYNI_5.fasta;6.88;1061
F2TYE0_SALR5_4.fasta;12.05;531
H2Q8R7_PANTR_1.fasta;1.8;16668
F6UU75_XENTR_10.fasta;13.46;929
T1IP28_STRMM_1.fasta;34.41;311
A0A087YN04_POEFO_1.fasta;3.7;3618
G0MLH4_CAEBE_3.fasta;16.81;470
S9VIN4_9TRYP_1.fasta;14.25;463
E9G8C5_DAPPU_5.fasta;10.02;599
A0A044S4J3_ONCVO_1.fasta;7.88;1422
A0A067RAV1_ZOONE_1.fasta;21.19;722
B4KGC5_DROMO_2.fasta;34.75;1298
F2TWK2_SALR5_5.fasta;11.13;674
A2DWY6_TRIVA_5.fasta;7.64;432
J9JSR9_ACYPI_3.fasta;8.18;1039
W6KU64_9TRYP_2.fasta;10.45;220
A0A0M9G1C6_9TRYP_4.fasta;16.69;731
F2UFD6_SALR5_6.fasta;13.25;717
Q4CTS4_TRYCC_1.fasta;10.88;193
W2ZMB5_PHYPR_1.fasta;11.16;1604
A0A067RAV1_ZOONE_2.fasta;19.9;1035
A0A0H5S6V4_BRUMA_2.fasta;13.56;1143
J9NVH9_CANLF_2.fasta;54.48;1261
K2N5E1_TRYCR_2.fasta;12.93;982
A0A0G4ILH0_PLABS_1.fasta;16.39;183
Q66H90_RAT_1.fasta;3.81;12582
G3PLE4_GASAC_4.fasta;6.95;1771
H3HB40_PHYRM_1.fasta;9.18;1285
H3HB40_PHYRM_3.fasta;10.26;1296
BBS1_HUMAN_2.fasta;5.19;7264
E9ADL1_LEIMA_3.fasta;6.61;817
J3QMK2_MOUSE_1.fasta;0.91;4274
I3IZ50_ORENI_2.fasta;5.91;913
A0A139A4E2_GONPR_5.fasta;12.06;887
Q4D5L0_TRYCC_1.fasta;8.44;450
W5MWL7_LEPOC_1.fasta;4.15;2431
A0A0N0VDQ8_9TRYP_2.fasta;11.88;665
A0A0G4FM83_VITBC_5.fasta;9.59;918
A0A0G4EPB7_VITBC_3.fasta;5.15;1088
CH037_BOVIN_1.fasta;1.9;8011
E1BN34_BOVIN_1.fasta;8.64;1528
B3MUA1_DROAN_4.fasta;9.6;979
A0A0G4GYZ9_VITBC_1.fasta;14.97;541
A0A0M9G5S3_9TRYP_3.fasta;11.86;1003
B4KFI6_DROMO_4.fasta;14.27;715
B4KCS8_DROMO_4.fasta;4.79;626
F6UTK2_ORNAN_2.fasta;3.97;6254
H2M4X9_ORYLA_3.fasta;7.93;227
F6SNQ4_MONDO_1.fasta;3.05;6941
A0A090LBV3_STRRB_4.fasta;2.97;1214
F6WD17_ORNAN_1.fasta;2.63;6264
G3Q0Q9_GASAC_3.fasta;11.74;460
V4BDA4_LOTGI_1.fasta;64.26;943
E7F6E0_DANRE_1.fasta;14.52;1322
A0A096N3B0_PAPAN_1.fasta;3.15;16361
W6KG70_9TRYP_4.fasta;90.09;565
BBS2_CAEEL_5.fasta;10.99;746
B3RRG2_TRIAD_3.fasta;10.5;1286
F6S5R5_HORSE_2.fasta;10.51;1399
A7SRQ9_NEMVE_1.fasta;5.52;3934
A0A067CA50_SAPPC_5.fasta;11.64;1461
A0A061IYK7_TRYRA_1.fasta;13.59;552
B4H6Z9_DROPE_4.fasta;11.65;1476
A0A0S4KJV3_BODSA_5.fasta;11.19;938
D2UXT8_NAEGR_6.fasta;13.29;677
A0A139WKF1_TRICA_2.fasta;17.4;1092
H3DXJ0_PRIPA_3.fasta;7.58;277
